id	name	formula	charge	aliases
cpd02738	5-Methyltetrahydropteroyltri-L-glutamate	C30H35N9O12	-4	
cpd02555	Tetrahydropteroyltri-L-glutamate	C29H33N9O12	-4	
cpd11586	ala-L-glu-L	C8H13N2O5	-1	
cpd01030	Salicin	C13H18O7	0	
cpd03698	Salicin-6P	C13H17O10P	-2	
cpd00309	XAN	C5H4N4O2	0	
cpd11573	Octodecanoyl-ACP	C29H55N2O8PRS	-2	
cpd00327	strcoa	C39H66N7O17P3S	-4	
cpd11437	fa3coa	C36H61N7O17P3S	-3	
cpd02210	Indoleglycerol phosphate	C11H12NO6P	-2	
cpd00102	Glyceraldehyde3-phosphate	C3H5O6P	-2	
cpd00359	indol	C8H7N	0	
cpd12225	Dihydrolipolprotein	CH3RS2	0	
cpd12005	Lipoylprotein	CHRS2	0	
cpd11432	fa11coa	C38H65N7O17P3S	-3	
cpd15671	1-isoheptadecanoyl-sn-glycerol 3-phosphate	C20H40O7P	-1	
cpd15677	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate	C37H72O8P	-1	
cpd15605	Gly-Phe	C11H14N2O3	0	
cpd00066	L-Phenylalanine	C9H11NO2	0	
cpd01977	4-Phospho-L-aspartate	C4H6NO7P	-2	
cpd00395	L-Cysteate	C3H6NO5S	-1	
cpd15523	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate	C31H56O8P	-1	
cpd15422	CDP-1,2-ditetradec-7-enoylglycerol	C40H67N3O15P2	-2	
cpd03205	Phytoene	C40H64	0	
cpd00446	cAMP	C10H11N5O6P	-1	
cpd11464	Butyryl-ACP	C15H28N2O8PRS	-2	
cpd11486	3-Oxohexanoyl-[acp]	C17H30N2O9PRS	-2	
cpd01012	Cd2+	Cd	2	
cpd03333	Sinapaldehyde	C11H12O4	0	
cpd00373	Sinapate	C11H11O5	-1	
cpd00268	H2S2O3	HO3S2	-1	
cpd00029	Acetate	C2H3O2	-1	
cpd00081	Sulfite	HO3S	-1	
cpd00794	TRHL	C12H22O11	0	
cpd00635	Cbl	C62H91CoN13O14P	2	
cpd02090	Glycerophosphoglycerol	C6H14O8P	-1	
cpd00100	Glycerol	C3H8O3	0	
cpd01646	2-Isopropylmalate	C7H10O5	-2	
cpd00788	N-Acetyl-beta-alanine	C5H8NO3	-1	
cpd00085	beta-Alanine	C3H7NO2	0	
cpd00242	H2CO3	CHO3	-1	
cpd12848	Holo-[carboxylase]	C17H27N5O4R2S	0	
cpd12543	Carboxybiotin-carboxyl-carrier protein	C18H26N5O6R2S	-1	
cpd02233	Ciliatine	C2H8NO3P	0	
cpd03379	CMPciliatine	C11H19N4O10P2	-1	
cpd00239	H2S	HS	-1	
cpd00383	Shikimate	C7H9O5	-1	
cpd02030	3-phosphoshikimate	C7H8O8P	-3	
cpd00035	L-Alanine	C3H7NO2	0	
cpd00075	Nitrite	NO2	-1	
cpd00157	Glycerone	C3H6O3	0	
cpd15500	Menaquinone 8	C51H72O2	0	
cpd15499	Menaquinol 8	C51H74O2	0	
cpd02626	1-Pyrroline-4-hydroxy-2-carboxylate	C5H6NO3	-1	
cpd00340	2,5-Dioxopentanoate	C5H5O4	-1	
cpd02574	methylthioribose-1-phosphate	C6H11O7PS	-2	
cpd02791	methylthioribulose-1-phosphate	C6H11O7PS	-2	
cpd00652	D-Mucic acid	C6H8O8	-2	
cpd00515	5-Dehydro-4-deoxy-D-glucarate	C6H6O7	-2	
cpd00196	Acetylphosphate	C2H3O5P	-2	
cpd11472	Hexanoyl-ACP	C17H31N2O8PRS	-2	
cpd11490	3-oxooctanoyl-acp	C19H34N2O9PRS	-2	
cpd00223	Glycerate	C3H5O4	-1	
cpd00169	3-Phosphoglycerate	C3H4O7P	-3	
cpd00276	GLUM	C6H14NO5	1	
cpd00288	D-Glucosamine phosphate	C6H13NO8P	-1	
cpd00760	2-Methylbutyryl-CoA	C26H40N7O17P3S	-4	
cpd11495	2-methylbutyryl-ACP	C16H29N2O8PRS	-2	
cpd01775	Phosphoribosyl-ATP	C15H20N5O20P4	-5	
cpd00858	L-Glutamate5-semialdehyde	C5H9NO3	0	
cpd02431	1-Pyrroline-5-carboxylate	C5H6NO2	-1	
cpd00498	2-Aceto-2-hydroxybutanoate	C6H9O4	-1	
cpd10162	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	C6H9O4	-1	
cpd00082	D-Fructose	C6H12O6	0	
cpd00802	D-fructose-1-phosphate	C6H11O9P	-2	
cpd15352	2-Demethylmenaquinone 8	C50H70O2	0	
cpd15353	2-Demethylmenaquinol 8	C50H72O2	0	
cpd00203	1,3-Bisphospho-D-glycerate	C3H4O10P2	-4	
cpd00867	Inositol 1-phosphate	C6H11O9P	-2	
cpd00121	L-Inositol	C6H12O6	0	
cpd00481	Isobutyryl-CoA	C25H38N7O17P3S	-4	
cpd11545	isobutyryl-ACP	C15H27N2O8PRS	-2	
cpd00282	S-Dihydroorotate	C5H5N2O4	-1	
cpd00247	Orotate	C5H3N2O4	-1	
cpd00005	NADPH	C21H26N7O17P3	-4	
cpd00006	NADP	C21H25N7O17P3	-3	
cpd11538	13-methyl-3-hydroxy-tetra-decanoyl-ACP	C26H49N2O9PRS	-1	
cpd01357	(R)-Mandelate	C8H7O3	-1	
cpd01447	Benzoylformate	C8H5O3	-1	
cpd00286	Undecaprenylphosphate	C55H89O4P	-2	
cpd02862	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	C40H62N9O26P2	-3	
cpd02948	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho- undecaprenol	C86H140N7O21P2	-3	
cpd02857	DAHP	C7H10O10P	-3	
cpd00699	5-Dehydroquinate	C7H9O6	-1	
cpd00089	Glucose-1-phosphate	C6H11O9P	-2	
cpd00387	ADPglucose	C16H23N5O15P2	-2	
cpd00192	4-Coumaroyl-CoA	C30H38N7O18P3S	-4	
cpd05630	Pelargonin	C27H29O15	-1	
cpd15065	Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H35O17	-1	
cpd00058	Cu2+	Cu	2	
cpd00125	5-10-Methylenetetrahydrofolate	C20H21N7O6	-2	
cpd00087	Tetrahydrofolate	C19H21N7O6	-2	
cpd00290	D-fructose-1,6-bisphosphate	C6H10O12P2	-4	
cpd02152	L-Argininosuccinate	C10H17N4O6	-1	
cpd00051	L-Arginine	C6H15N4O2	1	
cpd11549	4-methyl-pentanoyl-ACP	C17H31N2O8PRS	-1	
cpd11550	6-methyl-3-oxo-heptanoyl-ACP	C19H33N2O9PRS	-1	
cpd00626	dTDPglucose	C16H24N2O16P2	-2	
cpd00220	Riboflavin	C17H19N4O6	-1	
cpd00739	Reduced riboflavin	C17H22N4O6	0	
cpd02978	7,8-Dihydroneopterin 3'-triphosphate	C9H13N5O13P3	-3	
cpd03666	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine	C9H15N5O14P3	-3	
cpd00107	L-Leucine	C6H13NO2	0	
cpd02893	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole	C9H12N3O9P	-2	
cpd02140	AIR	C8H13N3O7P	-1	
cpd01061	Geranial	C10H16O	0	
cpd15165	Geranic acid	C10H15O2	-1	
cpd11554	8-methyl-3-oxo-nonanoyl-ACP	C21H37N2O9PRS	-1	
cpd11555	8-methyl-3-hydroxy-nonanoyl-ACP	C21H39N2O9PRS	-1	
cpd00357	TTP	C10H14N2O14P3	-3	
cpd00297	dTDP	C10H14N2O11P2	-2	
cpd00053	L-Glutamine	C5H10N2O3	0	
cpd00216	Chorismate	C10H8O6	-2	
cpd00093	Anthranilate	C7H6NO2	-1	
cpd00314	D-Mannitol	C6H14O6	0	
cpd00491	D-mannitol-1-phosphate	C6H13O9P	-2	
cpd11588	gly-pro-L	C7H12N2O3	0	
cpd00129	L-Proline	C5H9NO2	0	
cpd02125	Tiglyl-CoA	C26H38N7O17P3S	-4	
cpd11341	gamma-glutamyl-gamma-butyraldehyde	C9H16N2O4	0	
cpd11408	gamma-Glutamyl-GABA	C9H15N2O5	-1	
cpd11438	fa4	C15H29O2	-1	
cpd11439	fa4coa	C36H61N7O17P3S	-3	
cpd01240	D-Glucoside	C6H11O6R	0	
cpd11848	ROH	HOR	0	
cpd01017	Cys-Gly	C5H10N2O3S	0	
cpd11570	3-Oxooctodecanoyl-ACP	C29H53N2O9PRS	-1	
cpd11571	3-Hydroxyoctodecanoyl-ACP	C29H55N2O9PRS	-1	
cpd00134	Palmitoyl-CoA	C37H62N7O17P3S	-4	
cpd00365	Retinol	C20H30O	0	
cpd01691	Retinol palmitate	C36H60O2	0	
cpd00641	L-Histidinol	C6H12N3O	1	
cpd01324	L-Histidinal	C6H10N3O	1	
cpd11468	Dodecanoyl-ACP	C23H44N2O8PRS	-2	
cpd15325	1-dodecanoyl-sn-glycerol 3-phosphate	C15H29O7P	-2	
cpd15521	1,2-didodecanoyl-sn-glycerol 3-phosphate	C27H52O8P	-1	
cpd15679	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate	C31H60O8P	-1	
cpd15685	CDP-1,2-diisotetradecanoylglycerol	C40H71N3O15P2	-2	
cpd15687	CDP-1,2-dianteisopentadecanoylglycerol	C42H75N3O15P2	-2	
cpd15720	Dianteisopentadecanoylphosphatidylglycerophosphate	C36H70O13P2	-2	
cpd01651	L-3-Cyanoalanine	C4H6N2O2	0	
cpd03407	gamma-Glutamyl-beta-cyanoalanine	C9H12N3O5	-1	
cpd00497	XMP	C10H11N4O9P	-2	
cpd00126	GMP	C10H12N5O8P	-2	
cpd00224	L-Arabinose	C5H10O5	0	
cpd00397	L-Ribulose	C5H10O5	0	
cpd00957	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone	C9H14N5O8P	-2	
cpd00863	beta-D-Glucose 6-phosphate	C6H11O9P	-2	
cpd00072	D-fructose-6-phosphate	C6H11O9P	-2	
cpd02415	Serine phosphoethanolamine	C5H13N2O6P	0	
cpd00285	Phosphoethanolamine	C2H7NO4P	-1	
cpd00159	L-Lactate	C3H5O3	-1	
cpd11553	6-methyl-heptanoyl-ACP	C19H35N2O8PRS	-1	
cpd00241	dGTP	C10H13N5O13P3	-3	
cpd00186	D-Glutamate	C5H8NO4	-1	
cpd01512	5-Oxo-D-proline	C5H6NO3	-1	
cpd00822	O-Succinyl-L-homoserine	C8H12NO6	-1	
cpd00036	Succinate	C4H4O4	-2	
cpd11620	Reducedferredoxin	Fe2R4S6	4	
cpd11621	Oxidizedferredoxin	Fe2R4S6	6	
cpd03518	Formamidopyrimidine nucleoside triphosphate	C10H15N5O15P3	-3	
cpd03519	2,5-Diaminopyrimidine nucleoside triphosphate	C9H15N5O14P3	-3	
cpd00507	Glycerophosphocholine	C8H20NO6P	0	
cpd00098	Choline	C5H14NO	1	
cpd00040	Glyoxalate	C2HO3	-1	
cpd10515	Fe2+	Fe	2	
cpd15419	CDP-1,2-dihexadecanoylglycerol	C44H79N3O15P2	-2	
cpd15545	Phosphatidylglycerophosphate dihexadecanoyl	C38H74O13P2	-2	
cpd00790	O-Acetyl-L-homoserine	C6H11NO4	0	
cpd01919	maltose-6-phosphate	C12H21O14P	-2	
cpd03963	Biuret	C2H5N3O2	0	
cpd00073	Urea	CH4N2O	0	
cpd11474	Decanoyl-ACP	C21H40N2O8PRS	-2	
cpd11489	3-oxododecanoyl-acp	C23H42N2O9PRS	-2	
cpd00347	5-10-Methenyltetrahydrofolate	C20H20N7O6	-1	
cpd11476	hexadecanoyl-acp	C27H51N2O8PRS	-2	
cpd15329	1-octadecanoyl-sn-glycerol 3-phosphate	C21H41O7P	-2	
cpd15526	1,2-dioctadecanoyl-sn-glycerol 3-phosphate	C39H76O8P	-1	
cpd00843	Tartronate semialdehyde	C3H3O4	-1	
cpd00270	Caffeoyl-CoA	C30H38N7O19P3S	-4	
cpd05546	Cyanin	C27H29O16	-1	
cpd15088	Cyanidin 3-glucoside 5-caffeoylglucoside	C36H35O19	-1	
cpd02277	N-Methyl-2-oxoglutaramate	C6H8NO4	-1	
cpd00187	Methanamine	CH6N	1	
cpd15606	Gly-Tyr	C11H14N2O4	0	
cpd00069	L-Tyrosine	C9H11NO3	0	
cpd11546	4-methyl-3-oxo-pentanoyl-ACP	C17H29N2O9PRS	-1	
cpd11547	4-methyl-3-hydroxy-pentanoyl-ACP	C17H31N2O9PRS	-1	
cpd00655	Dephospho-CoA	C21H33N7O13P2S	-2	
cpd15364	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA	C26H41N7O26P5S	-5	
cpd15420	CDP-1,2-dioctadec-11-enoylglycerol	C48H83N3O15P2	-2	
cpd15548	Phosphatidylglycerophosphate dioctadec-11-enoyl	C42H78O13P2	-2	
cpd11591	Gly-Met	C7H14N2O3S	0	
cpd00232	Neu5Ac	C11H18NO9	-1	
cpd01743	Cerebroside	C25H46NO8R	0	
cpd03653	GM4	C36H62N2O16R	-1	
cpd11491	3-oxotetradecanoyl-acp	C25H46N2O9PRS	-2	
cpd01318	Glycocholate	C26H42NO6	-1	
cpd00526	Cholate	C24H39O5	-1	
cpd00300	Urate	C5H4N4O3	0	
cpd11558	10-methyl-3-oxo-undecanoyl-ACP	C23H41N2O9PRS	-1	
cpd11559	10-methyl-3-hydroxy-undecanoyl-ACP	C23H43N2O9PRS	-1	
cpd00906	all-trans-Hexaprenyl diphosphate	C30H50O7P2	-2	
cpd02590	all-trans-Heptaprenyl diphosphate	C35H58O7P2	-2	
cpd00343	N-Carbamoyl-L-aspartate	C5H6N2O5	-2	
cpd00060	L-Methionine	C5H11NO2S	0	
cpd00227	L-Homoserine	C4H9NO3	0	
cpd00346	L-Aspartate4-semialdehyde	C4H7NO3	0	
cpd09027	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	C5H5N4O5	-1	
cpd01567	(R)-Allantoin	C4H5N4O3	-1	
cpd00175	UDP-N-acetyl-D-galactosamine	C17H25N3O17P2	-2	
cpd11521	5-methyl-3-oxo-hexanoyl-ACP	C18H31N2O9PRS	-1	
cpd11522	5-methyl-3-hydroxy-hexanoyl-ACP	C18H33N2O9PRS	-1	
cpd00367	Cytidine	C9H13N3O5	0	
cpd11912	tRNA-Glu	C10H12N5O3R	0	
cpd12227	L-Glutamyl-tRNA-Glu	C15H19N6O6R	0	
cpd11669	Q	C19H26O4	0	
cpd11665	QH2	C19H28O4	0	
cpd00918	2-Acetamido-5-oxopentanoate	C7H10NO4	-1	
cpd03244	Taurodeoxycholate	C26H44NO6S	-1	
cpd02733	Deoxycholate	C24H39O4	-1	
cpd04058	L-N2-(2-Carboxyethyl)arginine	C9H18N4O4	0	
cpd00050	FMN	C17H18N4O9P	-3	
cpd00349	Sedoheptulose 1,7-bisphosphate	C7H12O13P2	-4	
cpd00202	DMAPP	C5H10O7P2	-2	
cpd00524	2-Inosose	C6H10O6	0	
cpd00338	5-Aminolevulinate	C5H9NO3	0	
cpd00689	Porphobilinogen	C10H13N2O4	-1	
cpd15028	Delphin	C27H28O17	-2	
cpd15029	Delphinidin 3-glucoside 5-caffoyl-glucoside	C36H34O20	-2	
cpd11580	Gly-Gln	C7H13N3O4	0	
cpd00158	CELB	C12H22O11	0	
cpd00190	beta-D-Glucose	C6H12O6	0	
cpd01777	Phosphoribosyl-AMP	C15H19N5O14P2	-4	
cpd02979	phosphoribosylformiminoaicar-phosphate	C15H21N5O15P2	-4	
cpd00109	Cytochrome c3+	C42H52FeN8O6S2	5	
cpd00221	D-Lactate	C3H5O3	-1	
cpd00110	Cytochrome c2+	C42H52FeN8O6S2	4	
cpd03918	Adenosyl cobinamide	C58H87CoN16O11	4	
cpd03919	Adenosyl cobinamide phosphate	C58H86CoN16O14P	2	
cpd00322	L-Isoleucine	C6H13NO2	0	
cpd00508	3MOP	C6H9O3	-1	
cpd00292	HMG-CoA	C27H39N7O20P3S	-5	
cpd00279	Acetoacetyl-CoA	C25H36N7O18P3S	-4	
cpd00034	Zn2+	Zn	2	
cpd00525	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	C28H39N5O23P2	-4	
cpd02861	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine	C34H52N7O24P2	-3	
cpd11496	4-methyl-3-oxo-hexanoyl-ACP	C18H31N2O9PRS	-1	
cpd03227	5beta-Cholestane-3alpha,7alpha,26-triol	C27H48O3	0	
cpd03228	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	C27H46O3	0	
cpd02535	2,3-Dihydroxy-3-methylvalerate	C6H11O4	-1	
cpd02882	4--1-D-Ribitylamino-5-aminouracil	C9H16N4O6	0	
