MEint2538.genome.CDS.1769,group06547
MEint2538.genome.CDS.1551,group00389
MEint2538.genome.CDS.1552,group03100
MEint2538.genome.CDS.1553,group03101
MEint2538.genome.CDS.1554,group00431
MEint2538.genome.CDS.1555,group00436
MEint2538.genome.CDS.1556,group01168
MEint2538.genome.CDS.1557,group06525
MEint2538.genome.CDS.1918,group00853
MEint2538.genome.CDS.1404,group01110
MEint2538.genome.CDS.1919,group03522
MEint2538.genome.CDS.1558,group00089
MEint2538.genome.CDS.1120,group00029
MEint2538.genome.CDS.1123,group02118
MEint2538.genome.CDS.1349,group00312
MEint2538.genome.CDS.1348,group00244
MEint2538.genome.CDS.1422,group02332
MEint2538.genome.CDS.1423,group01560
MEint2538.genome.CDS.1424,group06517
MEint2538.genome.CDS.1425,group02271
MEint2538.genome.CDS.1426,group00104
MEint2538.genome.CDS.1427,group00735
MEint2538.genome.CDS.1833,group01667
MEint2538.genome.CDS.1340,group00062
MEint2538.genome.CDS.1343,group00122
MEint2538.genome.CDS.1830,group03099
MEint2538.genome.CDS.1837,group00107
MEint2538.genome.CDS.1344,group00115
MEint2538.genome.CDS.1347,group02935
MEint2538.genome.CDS.1346,group00145
MEint2538.genome.CDS.1338,group03443
MEint2538.genome.CDS.1127,group06557
MEint2538.genome.CDS.1888,group00081
MEint2538.genome.CDS.1889,group02396
MEint2538.genome.CDS.1886,group06559
MEint2538.genome.CDS.1335,group00841
MEint2538.genome.CDS.1336,group00398
MEint2538.genome.CDS.1885,group01564
MEint2538.genome.CDS.1330,group00278
MEint2538.genome.CDS.1331,group00391
MEint2538.genome.CDS.1880,group03756
MEint2538.genome.CDS.1881,group01535
MEint2538.genome.CDS.1550,group00426
MEint2538.genome.CDS.1128,group00949
MEint2538.genome.CDS.1613,group00774
MEint2538.genome.CDS.1943,group00366
MEint2538.genome.CDS.1659,group00038
MEint2538.genome.CDS.1599,group04099
MEint2538.genome.CDS.1789,group01920
MEint2538.genome.CDS.1658,group00929
MEint2538.genome.CDS.945,group04543
MEint2538.genome.CDS.1909,group00362
MEint2538.genome.CDS.1908,group00394
MEint2538.genome.CDS.1907,group00425
MEint2538.genome.CDS.1906,group00202
MEint2538.genome.CDS.1905,group00306
MEint2538.genome.CDS.1904,group00284
MEint2538.genome.CDS.1903,group00482
MEint2538.genome.CDS.1902,group00357
MEint2538.genome.CDS.1901,group00333
MEint2538.genome.CDS.1900,group06561
MEint2538.genome.CDS.1960,group00940
MEint2538.genome.CDS.398,group06508
MEint2538.genome.CDS.396,group06510
MEint2538.genome.CDS.390,group06511
MEint2538.genome.CDS.1459,group00230
MEint2538.genome.CDS.1868,group05189
MEint2538.genome.CDS.1187,group01850
MEint2538.genome.CDS.1619,group00547
MEint2538.genome.CDS.1352,group02300
MEint2538.genome.CDS.1780,group00406
MEint2538.genome.CDS.1307,group00344
MEint2538.genome.CDS.1618,group00484
MEint2538.genome.CDS.1503,group01794
MEint2538.genome.CDS.2016,group00515
MEint2538.genome.CDS.1502,group04150
MEint2538.genome.CDS.1458,group00365
MEint2538.genome.CDS.1501,group03670
MEint2538.genome.CDS.1186,group02388
MEint2538.genome.CDS.1500,group02355
MEint2538.genome.CDS.1353,group00321
MEint2538.genome.CDS.79,group04872
MEint2538.genome.CDS.1055,group00140
MEint2538.genome.CDS.1506,group00936
MEint2538.genome.CDS.1095,group00074
MEint2538.genome.CDS.678,group00651
MEint2538.genome.CDS.1505,group02820
MEint2538.genome.CDS.1546,group00607
MEint2538.genome.CDS.1228,group00565
MEint2538.genome.CDS.1504,group00036
MEint2538.genome.CDS.1545,group00218
MEint2538.genome.CDS.1544,group00407
MEint2538.genome.CDS.475,group06522
MEint2538.genome.CDS.1091,group00087
MEint2538.genome.CDS.1090,group00103
MEint2538.genome.CDS.1541,group00731
MEint2538.genome.CDS.1229,group00564
MEint2538.genome.CDS.1092,group00039
MEint2538.genome.CDS.1561,group02480
MEint2538.genome.CDS.1560,group00239
MEint2538.genome.CDS.1563,group01103
MEint2538.genome.CDS.1562,group00700
MEint2538.genome.CDS.1565,group00099
MEint2538.genome.CDS.1564,group01146
MEint2538.genome.CDS.1567,group00131
MEint2538.genome.CDS.1566,group00100
MEint2538.genome.CDS.1569,group00132
MEint2538.genome.CDS.1568,group00155
MEint2538.genome.CDS.1413,group06519
MEint2538.genome.CDS.1042,group02948
MEint2538.genome.CDS.1515,group00826
MEint2538.genome.CDS.1040,group00153
MEint2538.genome.CDS.1041,group00221
MEint2538.genome.CDS.1510,group02622
MEint2538.genome.CDS.1047,group02276
MEint2538.genome.CDS.1512,group02058
MEint2538.genome.CDS.1513,group02833
MEint2538.genome.CDS.1048,group02275
MEint2538.genome.CDS.1049,group01391
MEint2538.genome.CDS.1518,group02274
MEint2538.genome.CDS.1519,group00269
MEint2538.genome.CDS.1946,group00297
MEint2538.genome.CDS.1284,group00114
MEint2538.genome.CDS.1285,group01870
MEint2538.genome.CDS.1286,group00954
MEint2538.genome.CDS.1290,group02594
MEint2538.genome.CDS.1280,group00905
MEint2538.genome.CDS.1168,group01601
MEint2538.genome.CDS.1282,group01397
MEint2538.genome.CDS.1283,group01792
MEint2538.genome.CDS.1165,group04085
MEint2538.genome.CDS.1164,group04086
MEint2538.genome.CDS.1167,group02562
MEint2538.genome.CDS.1166,group02553
MEint2538.genome.CDS.1161,group06568
MEint2538.genome.CDS.1160,group01739
MEint2538.genome.CDS.1321,group00415
MEint2538.genome.CDS.1162,group04277
MEint2538.genome.CDS.1302,group00929
MEint2538.genome.CDS.1305,group00422
MEint2538.genome.CDS.1304,group00530
MEint2538.genome.CDS.1268,group00226
MEint2538.genome.CDS.1306,group00304
MEint2538.genome.CDS.1301,group01139
MEint2538.genome.CDS.1300,group00615
MEint2538.genome.CDS.1303,group06507
MEint2538.genome.CDS.1111,group01085
MEint2538.genome.CDS.1262,group00819
MEint2538.genome.CDS.1263,group00455
MEint2538.genome.CDS.1260,group00750
MEint2538.genome.CDS.1261,group01271
MEint2538.genome.CDS.1309,group00446
MEint2538.genome.CDS.1299,group00763
MEint2538.genome.CDS.1264,group06586
MEint2538.genome.CDS.1265,group00957
MEint2538.genome.CDS.1608,group00665
MEint2538.genome.CDS.1762,group00596
MEint2538.genome.CDS.1761,group00579
MEint2538.genome.CDS.1760,group00806
MEint2538.genome.CDS.1767,group00293
MEint2538.genome.CDS.1766,group03296
MEint2538.genome.CDS.1765,group00652
MEint2538.genome.CDS.1764,group00374
MEint2538.genome.CDS.1600,group05276
MEint2538.genome.CDS.1601,group01297
MEint2538.genome.CDS.1602,group00645
MEint2538.genome.CDS.1768,group00314
MEint2538.genome.CDS.1604,group02955
MEint2538.genome.CDS.1839,group00555
MEint2538.genome.CDS.1606,group00093
MEint2538.genome.CDS.1607,group00640
MEint2538.genome.CDS.1464,group00503
MEint2538.genome.CDS.1838,group00600
MEint2538.genome.CDS.1465,group02946
MEint2538.genome.CDS.1860,group00165
MEint2538.genome.CDS.1861,group02013
MEint2538.genome.CDS.1862,group01252
MEint2538.genome.CDS.1863,group00054
MEint2538.genome.CDS.1864,group00088
MEint2538.genome.CDS.1865,group04087
MEint2538.genome.CDS.1866,group00933
MEint2538.genome.CDS.1867,group01832
MEint2538.genome.CDS.1781,group00695
MEint2538.genome.CDS.1869,group06556
MEint2538.genome.CDS.1783,group00416
MEint2538.genome.CDS.1782,group00721
MEint2538.genome.CDS.1785,group00034
MEint2538.genome.CDS.1784,group00803
MEint2538.genome.CDS.1787,group00024
MEint2538.genome.CDS.1786,group00242
MEint2538.genome.CDS.1419,group01150
MEint2538.genome.CDS.1418,group00475
MEint2538.genome.CDS.1949,group01356
MEint2538.genome.CDS.1948,group00227
MEint2538.genome.CDS.1429,group00620
MEint2538.genome.CDS.1411,group00033
MEint2538.genome.CDS.1942,group00376
MEint2538.genome.CDS.1941,group00800
MEint2538.genome.CDS.1940,group00526
MEint2538.genome.CDS.1415,group00538
MEint2538.genome.CDS.1831,group01485
MEint2538.genome.CDS.1417,group01462
MEint2538.genome.CDS.1944,group00296
MEint2538.genome.CDS.1143,group00666
MEint2538.genome.CDS.1342,group00098
MEint2538.genome.CDS.1469,group06520
MEint2538.genome.CDS.1069,group04146
MEint2538.genome.CDS.1712,group00056
MEint2538.genome.CDS.1345,group00172
MEint2538.genome.CDS.1466,group03762
MEint2538.genome.CDS.1467,group03787
MEint2538.genome.CDS.1460,group02379
MEint2538.genome.CDS.1461,group00292
MEint2538.genome.CDS.1462,group00124
MEint2538.genome.CDS.1463,group00156
MEint2538.genome.CDS.1420,group06518
MEint2538.genome.CDS.1835,group01309
MEint2538.genome.CDS.1834,group01210
MEint2538.genome.CDS.1011,group00487
MEint2538.genome.CDS.1060,group00203
MEint2538.genome.CDS.1421,group05274
MEint2538.genome.CDS.1703,group00719
MEint2538.genome.CDS.351,group06505
MEint2538.genome.CDS.1220,group03526
MEint2538.genome.CDS.1149,group00816
MEint2538.genome.CDS.1339,group00072
MEint2538.genome.CDS.1279,group00973
MEint2538.genome.CDS.635,group01071
MEint2538.genome.CDS.1148,group00432
MEint2538.genome.CDS.1371,group00110
MEint2538.genome.CDS.1237,group03281
MEint2538.genome.CDS.1334,group00324
MEint2538.genome.CDS.1887,group01917
MEint2538.genome.CDS.1884,group02002
MEint2538.genome.CDS.1337,group00248
MEint2538.genome.CDS.1118,group02677
MEint2538.genome.CDS.1882,group02949
MEint2538.genome.CDS.1410,group01412
MEint2538.genome.CDS.1883,group01625
MEint2538.genome.CDS.1271,group00133
MEint2538.genome.CDS.1077,group00549
MEint2538.genome.CDS.1332,group03307
MEint2538.genome.CDS.1751,group00015
MEint2538.genome.CDS.1379,group00839
MEint2538.genome.CDS.1333,group02705
MEint2538.genome.CDS.1650,group00490
MEint2538.genome.CDS.446,group00648
MEint2538.genome.CDS.1039,group00713
MEint2538.genome.CDS.1032,group06536
MEint2538.genome.CDS.1625,group00753
MEint2538.genome.CDS.1588,group00492
MEint2538.genome.CDS.1367,group02119
MEint2538.genome.CDS.1008,group00562
MEint2538.genome.CDS.1009,group00232
MEint2538.genome.CDS.1006,group00561
MEint2538.genome.CDS.1007,group00161
MEint2538.genome.CDS.1412,group00546
MEint2538.genome.CDS.1631,group00220
MEint2538.genome.CDS.1227,group00393
MEint2538.genome.CDS.1633,group00237
MEint2538.genome.CDS.1225,group00519
MEint2538.genome.CDS.1222,group00189
MEint2538.genome.CDS.1634,group00322
MEint2538.genome.CDS.1637,group06527
MEint2538.genome.CDS.1188,group06577
MEint2538.genome.CDS.1639,group00427
MEint2538.genome.CDS.1638,group00128
MEint2538.genome.CDS.1185,group06578
MEint2538.genome.CDS.1184,group06579
MEint2538.genome.CDS.1183,group02321
MEint2538.genome.CDS.1182,group00539
MEint2538.genome.CDS.1181,group06580
MEint2538.genome.CDS.1180,group00539
MEint2538.genome.CDS.1644,group02026
MEint2538.genome.CDS.1645,group01060
MEint2538.genome.CDS.1130,group00807
MEint2538.genome.CDS.1131,group00229
MEint2538.genome.CDS.1640,group00469
MEint2538.genome.CDS.1528,group00993
MEint2538.genome.CDS.1134,group00267
MEint2538.genome.CDS.1135,group02951
MEint2538.genome.CDS.1525,group00272
MEint2538.genome.CDS.1524,group00380
MEint2538.genome.CDS.1527,group00403
MEint2538.genome.CDS.1526,group00443
MEint2538.genome.CDS.1521,group00507
MEint2538.genome.CDS.1242,group00788
MEint2538.genome.CDS.1523,group00408
MEint2538.genome.CDS.1522,group00388
MEint2538.genome.CDS.1756,group00419
MEint2538.genome.CDS.1711,group00231
MEint2538.genome.CDS.1757,group00198
MEint2538.genome.CDS.1244,group01395
MEint2538.genome.CDS.1754,group00092
MEint2538.genome.CDS.1245,group02827
MEint2538.genome.CDS.1267,group00118
MEint2538.genome.CDS.1207,group00233
MEint2538.genome.CDS.1414,group04278
MEint2538.genome.CDS.1714,group06542
MEint2538.genome.CDS.1200,group00358
MEint2538.genome.CDS.1715,group00011
MEint2538.genome.CDS.1753,group00055
MEint2538.genome.CDS.1455,group02684
MEint2538.genome.CDS.1986,group04083
MEint2538.genome.CDS.2009,group00163
MEint2538.genome.CDS.2008,group01466
MEint2538.genome.CDS.1828,group06548
MEint2538.genome.CDS.1982,group00025
MEint2538.genome.CDS.1453,group00473
MEint2538.genome.CDS.1980,group06565
MEint2538.genome.CDS.1824,group00047
MEint2538.genome.CDS.2002,group00066
MEint2538.genome.CDS.1350,group00458
MEint2538.genome.CDS.1827,group00677
MEint2538.genome.CDS.1820,group00630
MEint2538.genome.CDS.1357,group00468
MEint2538.genome.CDS.1354,group00243
MEint2538.genome.CDS.1823,group00571
MEint2538.genome.CDS.1738,group01804
MEint2538.genome.CDS.1739,group02689
MEint2538.genome.CDS.1428,group00343
MEint2538.genome.CDS.1893,group00295
MEint2538.genome.CDS.1730,group06545
MEint2538.genome.CDS.1731,group03556
MEint2538.genome.CDS.1989,group00117
MEint2538.genome.CDS.1733,group00678
MEint2538.genome.CDS.1734,group00776
MEint2538.genome.CDS.1735,group00418
MEint2538.genome.CDS.1736,group00528
MEint2538.genome.CDS.1737,group00417
MEint2538.genome.CDS.1197,group02638
MEint2538.genome.CDS.189,group06573
MEint2538.genome.CDS.1859,group06553
MEint2538.genome.CDS.1858,group02622
MEint2538.genome.CDS.1912,group00381
MEint2538.genome.CDS.1913,group00136
MEint2538.genome.CDS.1914,group00657
MEint2538.genome.CDS.1915,group00002
MEint2538.genome.CDS.1916,group00844
MEint2538.genome.CDS.1917,group00522
MEint2538.genome.CDS.1851,group00833
MEint2538.genome.CDS.1850,group00253
MEint2538.genome.CDS.1853,group00167
MEint2538.genome.CDS.1852,group00108
MEint2538.genome.CDS.1855,group00399
MEint2538.genome.CDS.1854,group02286
MEint2538.genome.CDS.1857,group00411
MEint2538.genome.CDS.1856,group00369
MEint2538.genome.CDS.228,group01529
MEint2538.genome.CDS.1190,group00840
MEint2538.genome.CDS.2017,group00626
MEint2538.genome.CDS.1623,group03519
MEint2538.genome.CDS.1538,group00012
MEint2538.genome.CDS.1589,group00404
MEint2538.genome.CDS.1641,group00733
MEint2538.genome.CDS.1621,group01023
MEint2538.genome.CDS.1194,group06574
MEint2538.genome.CDS.2010,group00544
MEint2538.genome.CDS.1624,group01264
MEint2538.genome.CDS.1125,group01980
MEint2538.genome.CDS.1974,group01209
MEint2538.genome.CDS.1583,group00533
MEint2538.genome.CDS.1582,group00532
MEint2538.genome.CDS.1236,group00968
MEint2538.genome.CDS.1628,group00251
MEint2538.genome.CDS.1580,group01033
MEint2538.genome.CDS.1629,group00287
MEint2538.genome.CDS.1341,group00097
MEint2538.genome.CDS.1970,group03672
MEint2538.genome.CDS.1971,group00679
MEint2538.genome.CDS.1797,group00283
MEint2538.genome.CDS.1988,group00716
MEint2538.genome.CDS.1707,group00625
MEint2538.genome.CDS.1987,group03097
MEint2538.genome.CDS.1656,group01746
MEint2538.genome.CDS.1572,group00205
MEint2538.genome.CDS.1573,group00627
MEint2538.genome.CDS.1570,group00127
MEint2538.genome.CDS.1571,group00642
MEint2538.genome.CDS.1576,group00188
MEint2538.genome.CDS.1577,group01661
MEint2538.genome.CDS.1574,group00084
MEint2538.genome.CDS.1575,group00086
MEint2538.genome.CDS.1578,group00193
MEint2538.genome.CDS.1870,group06555
MEint2538.genome.CDS.1679,group00177
MEint2538.genome.CDS.1706,group00341
MEint2538.genome.CDS.1076,group00003
MEint2538.genome.CDS.1075,group00001
MEint2538.genome.CDS.1074,group01841
MEint2538.genome.CDS.1073,group03789
MEint2538.genome.CDS.1072,group06532
MEint2538.genome.CDS.1071,group06533
MEint2538.genome.CDS.1070,group00310
MEint2538.genome.CDS.1539,group00453
MEint2538.genome.CDS.1079,group01266
MEint2538.genome.CDS.1078,group00520
MEint2538.genome.CDS.1178,group01144
MEint2538.genome.CDS.1179,group01565
MEint2538.genome.CDS.1176,group00337
MEint2538.genome.CDS.1177,group01088
MEint2538.genome.CDS.1174,group06581
MEint2538.genome.CDS.1175,group02030
MEint2538.genome.CDS.1172,group06567
MEint2538.genome.CDS.1173,group00037
MEint2538.genome.CDS.1170,group01706
MEint2538.genome.CDS.1171,group01311
MEint2538.genome.CDS.1825,group00068
MEint2538.genome.CDS.1985,group00252
MEint2538.genome.CDS.1807,group00483
MEint2538.genome.CDS.1278,group00878
MEint2538.genome.CDS.1316,group01047
MEint2538.genome.CDS.1317,group00423
MEint2538.genome.CDS.1314,group00741
MEint2538.genome.CDS.1702,group01463
MEint2538.genome.CDS.1312,group00447
MEint2538.genome.CDS.1313,group00466
MEint2538.genome.CDS.1310,group00008
MEint2538.genome.CDS.1311,group00465
MEint2538.genome.CDS.1709,group03380
MEint2538.genome.CDS.1802,group00270
MEint2538.genome.CDS.1255,group00060
MEint2538.genome.CDS.1531,group00210
MEint2538.genome.CDS.1253,group00972
MEint2538.genome.CDS.1252,group00927
MEint2538.genome.CDS.1318,group03040
MEint2538.genome.CDS.1250,group01168
MEint2538.genome.CDS.1774,group00286
MEint2538.genome.CDS.1775,group02462
MEint2538.genome.CDS.1776,group00228
MEint2538.genome.CDS.1777,group00222
MEint2538.genome.CDS.1770,group00659
MEint2538.genome.CDS.1771,group00313
MEint2538.genome.CDS.1772,group00162
MEint2538.genome.CDS.1773,group00518
MEint2538.genome.CDS.1675,group00552
MEint2538.genome.CDS.1674,group00035
MEint2538.genome.CDS.1677,group00051
MEint2538.genome.CDS.1676,group02699
MEint2538.genome.CDS.1671,group00654
MEint2538.genome.CDS.1670,group00718
MEint2538.genome.CDS.1673,group00582
MEint2538.genome.CDS.1672,group00400
MEint2538.genome.CDS.1389,group01399
MEint2538.genome.CDS.1388,group01484
MEint2538.genome.CDS.1385,group01133
MEint2538.genome.CDS.1384,group00839
MEint2538.genome.CDS.1387,group04092
MEint2538.genome.CDS.1386,group04093
MEint2538.genome.CDS.1381,group00020
MEint2538.genome.CDS.1380,group01133
MEint2538.genome.CDS.1383,group00021
MEint2538.genome.CDS.1382,group06513
MEint2538.genome.CDS.1815,group00003
MEint2538.genome.CDS.1814,group00828
MEint2538.genome.CDS.1798,group00693
MEint2538.genome.CDS.1799,group02120
MEint2538.genome.CDS.1810,group04153
MEint2538.genome.CDS.1813,group01219
MEint2538.genome.CDS.1812,group01250
MEint2538.genome.CDS.1792,group06552
MEint2538.genome.CDS.1793,group00939
MEint2538.genome.CDS.1790,group00707
MEint2538.genome.CDS.1791,group00961
MEint2538.genome.CDS.1819,group00591
MEint2538.genome.CDS.1818,group00794
MEint2538.genome.CDS.1794,group00328
MEint2538.genome.CDS.1795,group02945
MEint2538.genome.CDS.1408,group01282
MEint2538.genome.CDS.1409,group00876
MEint2538.genome.CDS.1958,group03046
MEint2538.genome.CDS.1959,group00144
MEint2538.genome.CDS.1579,group00543
MEint2538.genome.CDS.1402,group06509
