TBepi2057.genome.CDS.1399,group13210
TBepi2057.genome.CDS.1044,group00528
TBepi2057.genome.CDS.1128,group00490
TBepi2057.genome.CDS.1129,group00593
TBepi2057.genome.CDS.1041,group00114
TBepi2057.genome.CDS.1040,group00575
TBepi2057.genome.CDS.1043,group00255
TBepi2057.genome.CDS.1042,group00049
TBepi2057.genome.CDS.1122,group00635
TBepi2057.genome.CDS.1120,group00000
TBepi2057.genome.CDS.1121,group00005
TBepi2057.genome.CDS.1049,group11923
TBepi2057.genome.CDS.1048,group00581
TBepi2057.genome.CDS.1124,group00427
TBepi2057.genome.CDS.1125,group00469
TBepi2057.genome.CDS.1099,group00640
TBepi2057.genome.CDS.1658,group00383
TBepi2057.genome.CDS.1902,group00603
TBepi2057.genome.CDS.1659,group00511
TBepi2057.genome.CDS.1610,group01304
TBepi2057.genome.CDS.1868,group13859
TBepi2057.genome.CDS.964,group00964
TBepi2057.genome.CDS.1758,group00546
TBepi2057.genome.CDS.1590,group01296
TBepi2057.genome.CDS.1751,group00328
TBepi2057.genome.CDS.1612,group02920
TBepi2057.genome.CDS.1870,group00054
TBepi2057.genome.CDS.1656,group00943
TBepi2057.genome.CDS.1062,group12706
TBepi2057.genome.CDS.1615,group13397
TBepi2057.genome.CDS.969,group00456
TBepi2057.genome.CDS.1616,group02537
TBepi2057.genome.CDS.1650,group00681
TBepi2057.genome.CDS.1750,group00487
TBepi2057.genome.CDS.1203,group00530
TBepi2057.genome.CDS.1619,group01121
TBepi2057.genome.CDS.1753,group00480
TBepi2057.genome.CDS.1200,group00345
TBepi2057.genome.CDS.1755,group00133
TBepi2057.genome.CDS.1360,group00621
TBepi2057.genome.CDS.1757,group05283
TBepi2057.genome.CDS.1756,group00283
TBepi2057.genome.CDS.1136,group02924
TBepi2057.genome.CDS.1956,group11259
TBepi2057.genome.CDS.1361,group00545
TBepi2057.genome.CDS.1467,group00806
TBepi2057.genome.CDS.1466,group00123
TBepi2057.genome.CDS.1464,group06093
TBepi2057.genome.CDS.1463,group00009
TBepi2057.genome.CDS.1462,group08400
TBepi2057.genome.CDS.1461,group05024
TBepi2057.genome.CDS.1460,group00557
TBepi2057.genome.CDS.1584,group13631
TBepi2057.genome.CDS.1585,group00269
TBepi2057.genome.CDS.1586,group00506
TBepi2057.genome.CDS.1587,group00507
TBepi2057.genome.CDS.1580,group09135
TBepi2057.genome.CDS.1581,group00119
TBepi2057.genome.CDS.1582,group13631
TBepi2057.genome.CDS.1468,group00229
TBepi2057.genome.CDS.1594,group00273
TBepi2057.genome.CDS.1512,group01013
TBepi2057.genome.CDS.1511,group00634
TBepi2057.genome.CDS.1510,group00515
TBepi2057.genome.CDS.1517,group12328
TBepi2057.genome.CDS.1516,group00050
TBepi2057.genome.CDS.1515,group00139
TBepi2057.genome.CDS.1888,group00376
TBepi2057.genome.CDS.1519,group00982
TBepi2057.genome.CDS.1518,group00658
TBepi2057.genome.CDS.1908,group00834
TBepi2057.genome.CDS.1909,group00180
TBepi2057.genome.CDS.1861,group00805
TBepi2057.genome.CDS.1860,group03955
TBepi2057.genome.CDS.1867,group03946
TBepi2057.genome.CDS.1866,group00417
TBepi2057.genome.CDS.1865,group00721
TBepi2057.genome.CDS.1864,group00697
TBepi2057.genome.CDS.1900,group00520
TBepi2057.genome.CDS.1901,group00580
TBepi2057.genome.CDS.1869,group00165
TBepi2057.genome.CDS.1903,group00355
TBepi2057.genome.CDS.1904,group01602
TBepi2057.genome.CDS.1905,group03244
TBepi2057.genome.CDS.1906,group00787
TBepi2057.genome.CDS.1907,group00703
TBepi2057.genome.CDS.1727,group06107
TBepi2057.genome.CDS.1767,group00963
TBepi2057.genome.CDS.1889,group00252
TBepi2057.genome.CDS.1761,group00823
TBepi2057.genome.CDS.1762,group00003
TBepi2057.genome.CDS.1763,group00474
TBepi2057.genome.CDS.1764,group00316
TBepi2057.genome.CDS.1765,group00007
TBepi2057.genome.CDS.1766,group00495
TBepi2057.genome.CDS.1880,group00050
TBepi2057.genome.CDS.1881,group00333
TBepi2057.genome.CDS.1769,group12857
TBepi2057.genome.CDS.1883,group06121
TBepi2057.genome.CDS.1882,group00410
TBepi2057.genome.CDS.1885,group00966
TBepi2057.genome.CDS.1884,group06122
TBepi2057.genome.CDS.1887,group00803
TBepi2057.genome.CDS.1886,group00526
TBepi2057.genome.CDS.1147,group00680
TBepi2057.genome.CDS.1192,group00588
TBepi2057.genome.CDS.1348,group00322
TBepi2057.genome.CDS.1349,group00237
TBepi2057.genome.CDS.1346,group06097
TBepi2057.genome.CDS.1347,group00279
TBepi2057.genome.CDS.1345,group01031
TBepi2057.genome.CDS.1342,group00522
TBepi2057.genome.CDS.1343,group04321
TBepi2057.genome.CDS.1340,group03766
TBepi2057.genome.CDS.1409,group00232
TBepi2057.genome.CDS.1027,group09996
TBepi2057.genome.CDS.981,group00025
TBepi2057.genome.CDS.982,group00308
TBepi2057.genome.CDS.1166,group05050
TBepi2057.genome.CDS.1167,group00311
TBepi2057.genome.CDS.1164,group01253
TBepi2057.genome.CDS.1165,group00671
TBepi2057.genome.CDS.1162,group00067
TBepi2057.genome.CDS.1163,group06124
TBepi2057.genome.CDS.1160,group00163
TBepi2057.genome.CDS.1248,group00330
TBepi2057.genome.CDS.1247,group10533
TBepi2057.genome.CDS.1246,group00371
TBepi2057.genome.CDS.1245,group00247
TBepi2057.genome.CDS.1244,group00794
TBepi2057.genome.CDS.1243,group00496
TBepi2057.genome.CDS.1242,group00000
TBepi2057.genome.CDS.1168,group00691
TBepi2057.genome.CDS.1240,group06094
TBepi2057.genome.CDS.1081,group01457
TBepi2057.genome.CDS.1080,group07147
TBepi2057.genome.CDS.1082,group01033
TBepi2057.genome.CDS.1085,group00690
TBepi2057.genome.CDS.1021,group00846
TBepi2057.genome.CDS.1087,group00007
TBepi2057.genome.CDS.1089,group00791
TBepi2057.genome.CDS.1088,group12865
TBepi2057.genome.CDS.1020,group09900
TBepi2057.genome.CDS.1190,group00585
TBepi2057.genome.CDS.1649,group00629
TBepi2057.genome.CDS.1648,group06105
TBepi2057.genome.CDS.959,group00103
TBepi2057.genome.CDS.1643,group00391
TBepi2057.genome.CDS.1642,group07168
TBepi2057.genome.CDS.1641,group00685
TBepi2057.genome.CDS.1640,group00701
TBepi2057.genome.CDS.1647,group01079
TBepi2057.genome.CDS.1646,group06615
TBepi2057.genome.CDS.1645,group06327
TBepi2057.genome.CDS.1644,group00706
TBepi2057.genome.CDS.776,group01593
TBepi2057.genome.CDS.1018,group00783
TBepi2057.genome.CDS.1019,group00601
TBepi2057.genome.CDS.1012,group00264
TBepi2057.genome.CDS.1013,group01056
TBepi2057.genome.CDS.674,group01112
TBepi2057.genome.CDS.1011,group00809
TBepi2057.genome.CDS.1016,group04001
TBepi2057.genome.CDS.1017,group01203
TBepi2057.genome.CDS.1014,group12997
TBepi2057.genome.CDS.1015,group00069
TBepi2057.genome.CDS.1143,group01600
TBepi2057.genome.CDS.1341,group01301
TBepi2057.genome.CDS.1632,group10680
TBepi2057.genome.CDS.1050,group00240
TBepi2057.genome.CDS.1473,group00078
TBepi2057.genome.CDS.1436,group00720
TBepi2057.genome.CDS.1118,group06111
TBepi2057.genome.CDS.1092,group00569
TBepi2057.genome.CDS.1437,group00838
TBepi2057.genome.CDS.1111,group00377
TBepi2057.genome.CDS.1110,group08262
TBepi2057.genome.CDS.1023,group00731
TBepi2057.genome.CDS.1980,group01345
TBepi2057.genome.CDS.1407,group00967
TBepi2057.genome.CDS.1418,group00127
TBepi2057.genome.CDS.1981,group00038
TBepi2057.genome.CDS.1419,group00879
TBepi2057.genome.CDS.1982,group06128
TBepi2057.genome.CDS.1944,group06125
TBepi2057.genome.CDS.1945,group06660
TBepi2057.genome.CDS.1946,group05250
TBepi2057.genome.CDS.1598,group00129
TBepi2057.genome.CDS.1940,group00140
TBepi2057.genome.CDS.1941,group00026
TBepi2057.genome.CDS.1942,group00203
TBepi2057.genome.CDS.1943,group00795
TBepi2057.genome.CDS.1456,group00450
TBepi2057.genome.CDS.1948,group00261
TBepi2057.genome.CDS.1949,group00120
TBepi2057.genome.CDS.1457,group03072
TBepi2057.genome.CDS.1986,group04032
TBepi2057.genome.CDS.1455,group11197
TBepi2057.genome.CDS.1862,group00481
TBepi2057.genome.CDS.1337,group01086
TBepi2057.genome.CDS.1336,group00337
TBepi2057.genome.CDS.1335,group00037
TBepi2057.genome.CDS.1334,group13688
TBepi2057.genome.CDS.1333,group00643
TBepi2057.genome.CDS.1332,group00669
TBepi2057.genome.CDS.1331,group00801
TBepi2057.genome.CDS.1330,group11426
TBepi2057.genome.CDS.1140,group00716
TBepi2057.genome.CDS.1828,group00340
TBepi2057.genome.CDS.1591,group08226
TBepi2057.genome.CDS.1339,group00613
TBepi2057.genome.CDS.1931,group00339
TBepi2057.genome.CDS.1422,group00205
TBepi2057.genome.CDS.1421,group00642
TBepi2057.genome.CDS.1420,group00029
TBepi2057.genome.CDS.1427,group00260
TBepi2057.genome.CDS.1426,group07129
TBepi2057.genome.CDS.1937,group01405
TBepi2057.genome.CDS.1936,group00829
TBepi2057.genome.CDS.1939,group00220
TBepi2057.genome.CDS.1541,group00421
TBepi2057.genome.CDS.1429,group00044
TBepi2057.genome.CDS.1428,group00766
TBepi2057.genome.CDS.1544,group00587
TBepi2057.genome.CDS.1545,group00835
TBepi2057.genome.CDS.1546,group00973
TBepi2057.genome.CDS.1547,group00451
TBepi2057.genome.CDS.1838,group00359
TBepi2057.genome.CDS.1839,group01042
TBepi2057.genome.CDS.1024,group00960
TBepi2057.genome.CDS.1830,group00011
TBepi2057.genome.CDS.1831,group00877
TBepi2057.genome.CDS.1832,group00207
TBepi2057.genome.CDS.1833,group00656
TBepi2057.genome.CDS.1834,group05119
TBepi2057.genome.CDS.1732,group01598
TBepi2057.genome.CDS.1837,group00315
TBepi2057.genome.CDS.1228,group00961
TBepi2057.genome.CDS.1759,group00022
TBepi2057.genome.CDS.1611,group02104
TBepi2057.genome.CDS.1209,group00462
TBepi2057.genome.CDS.1208,group00031
TBepi2057.genome.CDS.1614,group00021
TBepi2057.genome.CDS.1241,group00003
TBepi2057.genome.CDS.1391,group00890
TBepi2057.genome.CDS.1617,group05402
TBepi2057.genome.CDS.1618,group00678
TBepi2057.genome.CDS.1202,group07127
TBepi2057.genome.CDS.1201,group00611
TBepi2057.genome.CDS.1752,group00138
TBepi2057.genome.CDS.1207,group00243
TBepi2057.genome.CDS.1754,group00832
TBepi2057.genome.CDS.1205,group00902
TBepi2057.genome.CDS.1204,group01236
TBepi2057.genome.CDS.1687,group00042
TBepi2057.genome.CDS.1686,group00017
TBepi2057.genome.CDS.1685,group00702
TBepi2057.genome.CDS.1684,group00018
TBepi2057.genome.CDS.1728,group06108
TBepi2057.genome.CDS.1729,group00747
TBepi2057.genome.CDS.1681,group00388
TBepi2057.genome.CDS.1680,group11648
TBepi2057.genome.CDS.1724,group00089
TBepi2057.genome.CDS.1725,group00436
TBepi2057.genome.CDS.1726,group00431
TBepi2057.genome.CDS.859,group12900
TBepi2057.genome.CDS.1720,group09639
TBepi2057.genome.CDS.1721,group01063
TBepi2057.genome.CDS.1689,group00419
TBepi2057.genome.CDS.1688,group00467
TBepi2057.genome.CDS.1390,group00736
TBepi2057.genome.CDS.1022,group14044
TBepi2057.genome.CDS.1606,group10038
TBepi2057.genome.CDS.1084,group00641
TBepi2057.genome.CDS.1056,group09754
TBepi2057.genome.CDS.1057,group00160
TBepi2057.genome.CDS.1159,group00544
TBepi2057.genome.CDS.1055,group00250
TBepi2057.genome.CDS.1052,group00437
TBepi2057.genome.CDS.1053,group00245
TBepi2057.genome.CDS.1119,group00003
TBepi2057.genome.CDS.1051,group00225
TBepi2057.genome.CDS.1117,group00162
TBepi2057.genome.CDS.1116,group00313
TBepi2057.genome.CDS.1115,group00659
TBepi2057.genome.CDS.1114,group00314
TBepi2057.genome.CDS.1113,group01527
TBepi2057.genome.CDS.1112,group00144
TBepi2057.genome.CDS.1058,group08176
TBepi2057.genome.CDS.1059,group00137
TBepi2057.genome.CDS.1807,group10214
TBepi2057.genome.CDS.1919,group00362
TBepi2057.genome.CDS.1521,group00992
TBepi2057.genome.CDS.1362,group00363
TBepi2057.genome.CDS.1373,group02012
TBepi2057.genome.CDS.56,group10262
TBepi2057.genome.CDS.1212,group00533
TBepi2057.genome.CDS.1410,group00562
TBepi2057.genome.CDS.1372,group00734
TBepi2057.genome.CDS.1213,group00876
TBepi2057.genome.CDS.1064,group00607
TBepi2057.genome.CDS.1857,group00091
TBepi2057.genome.CDS.1914,group00837
TBepi2057.genome.CDS.1439,group00564
TBepi2057.genome.CDS.1370,group00579
TBepi2057.genome.CDS.574,group00524
TBepi2057.genome.CDS.1571,group01077
TBepi2057.genome.CDS.1570,group00952
TBepi2057.genome.CDS.1573,group00472
TBepi2057.genome.CDS.1572,group01017
TBepi2057.genome.CDS.1575,group00087
TBepi2057.genome.CDS.1574,group00256
TBepi2057.genome.CDS.1577,group00188
TBepi2057.genome.CDS.1576,group00086
TBepi2057.genome.CDS.1579,group00171
TBepi2057.genome.CDS.1578,group00193
TBepi2057.genome.CDS.1683,group00506
TBepi2057.genome.CDS.1504,group00120
TBepi2057.genome.CDS.1505,group13599
TBepi2057.genome.CDS.1506,group00141
TBepi2057.genome.CDS.1507,group00737
TBepi2057.genome.CDS.1500,group00167
TBepi2057.genome.CDS.1501,group00757
TBepi2057.genome.CDS.1502,group00125
TBepi2057.genome.CDS.1503,group00335
TBepi2057.genome.CDS.1508,group00016
TBepi2057.genome.CDS.1509,group00004
TBepi2057.genome.CDS.1602,group00877
TBepi2057.genome.CDS.1874,group00517
TBepi2057.genome.CDS.1875,group01327
TBepi2057.genome.CDS.1876,group02960
TBepi2057.genome.CDS.1979,group13699
TBepi2057.genome.CDS.1978,group01518
TBepi2057.genome.CDS.1872,group06120
TBepi2057.genome.CDS.1873,group04989
TBepi2057.genome.CDS.1975,group02173
TBepi2057.genome.CDS.1974,group01671
TBepi2057.genome.CDS.1977,group00179
TBepi2057.genome.CDS.1976,group00531
TBepi2057.genome.CDS.1971,group04450
TBepi2057.genome.CDS.1970,group03973
TBepi2057.genome.CDS.1973,group00933
TBepi2057.genome.CDS.1972,group00141
TBepi2057.genome.CDS.1485,group06547
TBepi2057.genome.CDS.1484,group00776
TBepi2057.genome.CDS.1487,group01058
TBepi2057.genome.CDS.1486,group00113
TBepi2057.genome.CDS.1481,group05294
TBepi2057.genome.CDS.1480,group00453
TBepi2057.genome.CDS.1483,group00728
TBepi2057.genome.CDS.1482,group08442
TBepi2057.genome.CDS.1489,group01346
TBepi2057.genome.CDS.1488,group01268
TBepi2057.genome.CDS.1714,group00440
TBepi2057.genome.CDS.1717,group00700
TBepi2057.genome.CDS.1899,group00457
TBepi2057.genome.CDS.1152,group00365
TBepi2057.genome.CDS.1710,group01587
TBepi2057.genome.CDS.1713,group00460
TBepi2057.genome.CDS.1712,group01991
TBepi2057.genome.CDS.1892,group00940
TBepi2057.genome.CDS.1893,group00802
TBepi2057.genome.CDS.1890,group05056
TBepi2057.genome.CDS.419,group00620
TBepi2057.genome.CDS.1719,group00209
TBepi2057.genome.CDS.1897,group04318
TBepi2057.genome.CDS.1894,group00074
TBepi2057.genome.CDS.1895,group03121
TBepi2057.genome.CDS.1801,group06649
TBepi2057.genome.CDS.1800,group00650
TBepi2057.genome.CDS.1371,group00594
TBepi2057.genome.CDS.1802,group00106
TBepi2057.genome.CDS.1805,group00020
TBepi2057.genome.CDS.1376,group00374
TBepi2057.genome.CDS.1375,group01028
TBepi2057.genome.CDS.1806,group00820
TBepi2057.genome.CDS.1809,group00597
TBepi2057.genome.CDS.1808,group06113
TBepi2057.genome.CDS.1472,group00168
TBepi2057.genome.CDS.1378,group06533
TBepi2057.genome.CDS.1474,group00194
TBepi2057.genome.CDS.1475,group00164
TBepi2057.genome.CDS.1476,group00075
TBepi2057.genome.CDS.1477,group00182
TBepi2057.genome.CDS.1778,group00508
TBepi2057.genome.CDS.1374,group00521
TBepi2057.genome.CDS.1539,group01305
TBepi2057.genome.CDS.1250,group03034
TBepi2057.genome.CDS.1251,group01949
TBepi2057.genome.CDS.1252,group00197
TBepi2057.genome.CDS.1253,group00667
TBepi2057.genome.CDS.1254,group00632
TBepi2057.genome.CDS.1255,group00278
TBepi2057.genome.CDS.1256,group00210
TBepi2057.genome.CDS.1257,group00784
TBepi2057.genome.CDS.1258,group00599
TBepi2057.genome.CDS.1259,group00719
TBepi2057.genome.CDS.1393,group00233
TBepi2057.genome.CDS.1671,group00384
TBepi2057.genome.CDS.1394,group13086
TBepi2057.genome.CDS.1397,group00359
TBepi2057.genome.CDS.1396,group12041
TBepi2057.genome.CDS.1629,group00231
TBepi2057.genome.CDS.1093,group00504
TBepi2057.genome.CDS.1090,group13756
TBepi2057.genome.CDS.1158,group00592
TBepi2057.genome.CDS.1096,group00553
TBepi2057.genome.CDS.1097,group00665
TBepi2057.genome.CDS.1094,group00043
TBepi2057.genome.CDS.1776,group00254
TBepi2057.genome.CDS.1621,group00049
TBepi2057.genome.CDS.1492,group00878
TBepi2057.genome.CDS.1151,group00105
TBepi2057.genome.CDS.1150,group07419
TBepi2057.genome.CDS.1625,group00056
TBepi2057.genome.CDS.1624,group00637
TBepi2057.genome.CDS.1627,group00570
TBepi2057.genome.CDS.1154,group01275
TBepi2057.genome.CDS.962,group01212
TBepi2057.genome.CDS.963,group00173
TBepi2057.genome.CDS.960,group00196
TBepi2057.genome.CDS.961,group00295
TBepi2057.genome.CDS.966,group10917
TBepi2057.genome.CDS.967,group00148
TBepi2057.genome.CDS.1161,group05108
TBepi2057.genome.CDS.965,group00591
TBepi2057.genome.CDS.1654,group00505
TBepi2057.genome.CDS.1655,group03153
TBepi2057.genome.CDS.968,group00571
TBepi2057.genome.CDS.1657,group08886
TBepi2057.genome.CDS.1989,group00412
TBepi2057.genome.CDS.1651,group11946
TBepi2057.genome.CDS.1652,group01344
TBepi2057.genome.CDS.1653,group00500
TBepi2057.genome.CDS.1771,group00342
TBepi2057.genome.CDS.98,group06103
TBepi2057.genome.CDS.1622,group06104
TBepi2057.genome.CDS.1768,group00325
TBepi2057.genome.CDS.1679,group00380
TBepi2057.genome.CDS.1010,group00501
TBepi2057.genome.CDS.91,group06100
TBepi2057.genome.CDS.988,group00744
TBepi2057.genome.CDS.989,group07309
TBepi2057.genome.CDS.1029,group00057
TBepi2057.genome.CDS.1028,group00215
TBepi2057.genome.CDS.980,group00025
TBepi2057.genome.CDS.1026,group00005
TBepi2057.genome.CDS.1025,group01965
TBepi2057.genome.CDS.983,group03955
TBepi2057.genome.CDS.984,group00574
TBepi2057.genome.CDS.985,group13751
TBepi2057.genome.CDS.986,group00692
TBepi2057.genome.CDS.987,group00843
TBepi2057.genome.CDS.1910,group00238
TBepi2057.genome.CDS.1930,group00093
TBepi2057.genome.CDS.1290,group00319
TBepi2057.genome.CDS.1423,group00626
TBepi2057.genome.CDS.1358,group06029
TBepi2057.genome.CDS.1706,group00097
TBepi2057.genome.CDS.1707,group00061
TBepi2057.genome.CDS.1155,group00368
TBepi2057.genome.CDS.1313,group00018
TBepi2057.genome.CDS.1312,group00483
TBepi2057.genome.CDS.1514,group00387
TBepi2057.genome.CDS.1179,group11221
TBepi2057.genome.CDS.1315,group00287
TBepi2057.genome.CDS.1703,group00115
TBepi2057.genome.CDS.1317,group00372
TBepi2057.genome.CDS.1249,group00919
TBepi2057.genome.CDS.1351,group01308
TBepi2057.genome.CDS.1701,group00438
TBepi2057.genome.CDS.1734,group05057
TBepi2057.genome.CDS.1299,group01008
TBepi2057.genome.CDS.1046,group00032
TBepi2057.genome.CDS.1364,group00382
TBepi2057.genome.CDS.1365,group00284
TBepi2057.genome.CDS.1047,group00502
TBepi2057.genome.CDS.1126,group00733
TBepi2057.genome.CDS.1127,group00489
TBepi2057.genome.CDS.1441,group00444
TBepi2057.genome.CDS.1440,group00265
TBepi2057.genome.CDS.1443,group12705
TBepi2057.genome.CDS.1811,group00174
TBepi2057.genome.CDS.1445,group00461
TBepi2057.genome.CDS.1444,group00492
TBepi2057.genome.CDS.1447,group00183
TBepi2057.genome.CDS.1446,group00606
TBepi2057.genome.CDS.1449,group00133
TBepi2057.genome.CDS.1996,group00651
TBepi2057.genome.CDS.1995,group00584
TBepi2057.genome.CDS.1994,group00391
TBepi2057.genome.CDS.1993,group06006
TBepi2057.genome.CDS.1992,group00296
TBepi2057.genome.CDS.1991,group00367
TBepi2057.genome.CDS.1990,group00296
TBepi2057.genome.CDS.1434,group02462
TBepi2057.genome.CDS.1435,group00513
TBepi2057.genome.CDS.1920,group00005
TBepi2057.genome.CDS.1921,group06123
TBepi2057.genome.CDS.1430,group00375
TBepi2057.genome.CDS.1431,group00897
TBepi2057.genome.CDS.1432,group00128
TBepi2057.genome.CDS.1925,group00682
TBepi2057.genome.CDS.1535,group01841
TBepi2057.genome.CDS.1534,group00956
TBepi2057.genome.CDS.1928,group00046
TBepi2057.genome.CDS.1815,group11549
TBepi2057.genome.CDS.1531,group12962
TBepi2057.genome.CDS.1530,group00135
TBepi2057.genome.CDS.1533,group07461
TBepi2057.genome.CDS.1532,group00979
TBepi2057.genome.CDS.119,group00035
TBepi2057.genome.CDS.1442,group00326
TBepi2057.genome.CDS.1849,group01343
TBepi2057.genome.CDS.1848,group00485
TBepi2057.genome.CDS.1845,group00253
TBepi2057.genome.CDS.1844,group00405
TBepi2057.genome.CDS.1847,group00433
TBepi2057.genome.CDS.1846,group06117
TBepi2057.genome.CDS.1841,group00893
TBepi2057.genome.CDS.1840,group00108
TBepi2057.genome.CDS.1843,group10353
TBepi2057.genome.CDS.1842,group02427
TBepi2057.genome.CDS.1406,group00327
TBepi2057.genome.CDS.1664,group00552
TBepi2057.genome.CDS.1368,group04025
TBepi2057.genome.CDS.1770,group00289
TBepi2057.genome.CDS.1177,group00771
TBepi2057.genome.CDS.1665,group06106
TBepi2057.genome.CDS.1369,group04417
TBepi2057.genome.CDS.1197,group00008
TBepi2057.genome.CDS.1196,group12069
TBepi2057.genome.CDS.1195,group00447
TBepi2057.genome.CDS.1194,group00466
TBepi2057.genome.CDS.1193,group00741
TBepi2057.genome.CDS.1219,group00206
TBepi2057.genome.CDS.1663,group01469
TBepi2057.genome.CDS.1448,group00885
TBepi2057.genome.CDS.1214,group00534
TBepi2057.genome.CDS.1743,group00066
TBepi2057.genome.CDS.1740,group00064
TBepi2057.genome.CDS.1217,group01467
TBepi2057.genome.CDS.1669,group00931
TBepi2057.genome.CDS.1211,group00532
TBepi2057.genome.CDS.1199,group08410
TBepi2057.genome.CDS.1198,group13604
TBepi2057.genome.CDS.1283,group00294
TBepi2057.genome.CDS.1282,group01024
TBepi2057.genome.CDS.1281,group05052
TBepi2057.genome.CDS.1280,group08563
TBepi2057.genome.CDS.1287,group12411
TBepi2057.genome.CDS.1286,group00222
TBepi2057.genome.CDS.1285,group00241
TBepi2057.genome.CDS.1284,group05053
TBepi2057.genome.CDS.1320,group00980
TBepi2057.genome.CDS.1321,group00176
TBepi2057.genome.CDS.1289,group00319
TBepi2057.genome.CDS.1288,group04455
