MEint1091.genome.CDS.3652,group06006
MEint1091.genome.CDS.2419,group00127
MEint1091.genome.CDS.2418,group00383
MEint1091.genome.CDS.2417,group00725
MEint1091.genome.CDS.2416,group00169
MEint1091.genome.CDS.2415,group01508
MEint1091.genome.CDS.2414,group00025
MEint1091.genome.CDS.2413,group01778
MEint1091.genome.CDS.2412,group06023
MEint1091.genome.CDS.2410,group01860
MEint1091.genome.CDS.3278,group00838
MEint1091.genome.CDS.3279,group00565
MEint1091.genome.CDS.3274,group02786
MEint1091.genome.CDS.3275,group00519
MEint1091.genome.CDS.3276,group00720
MEint1091.genome.CDS.3277,group00393
MEint1091.genome.CDS.3270,group00159
MEint1091.genome.CDS.3271,group00134
MEint1091.genome.CDS.3272,group00249
MEint1091.genome.CDS.3273,group01955
MEint1091.genome.CDS.2705,group06032
MEint1091.genome.CDS.3078,group02753
MEint1091.genome.CDS.3079,group02534
MEint1091.genome.CDS.3072,group00876
MEint1091.genome.CDS.3073,group01807
MEint1091.genome.CDS.3070,group01418
MEint1091.genome.CDS.3071,group01143
MEint1091.genome.CDS.3076,group04987
MEint1091.genome.CDS.3077,group02752
MEint1091.genome.CDS.3074,group01108
MEint1091.genome.CDS.3075,group00433
MEint1091.genome.CDS.3012,group01068
MEint1091.genome.CDS.2702,group00732
MEint1091.genome.CDS.1252,group02796
MEint1091.genome.CDS.3475,group00112
MEint1091.genome.CDS.2494,group02804
MEint1091.genome.CDS.1720,group06092
MEint1091.genome.CDS.2134,group02230
MEint1091.genome.CDS.2135,group01749
MEint1091.genome.CDS.2136,group01085
MEint1091.genome.CDS.2137,group00900
MEint1091.genome.CDS.2130,group01618
MEint1091.genome.CDS.2131,group01961
MEint1091.genome.CDS.2132,group01477
MEint1091.genome.CDS.2133,group01509
MEint1091.genome.CDS.3351,group00322
MEint1091.genome.CDS.3479,group01323
MEint1091.genome.CDS.2138,group01261
MEint1091.genome.CDS.2139,group02183
MEint1091.genome.CDS.3350,group00237
MEint1091.genome.CDS.2628,group00549
MEint1091.genome.CDS.2629,group00520
MEint1091.genome.CDS.2620,group00047
MEint1091.genome.CDS.2621,group00912
MEint1091.genome.CDS.2622,group01277
MEint1091.genome.CDS.2623,group00032
MEint1091.genome.CDS.2624,group00043
MEint1091.genome.CDS.2625,group00433
MEint1091.genome.CDS.2626,group00001
MEint1091.genome.CDS.2627,group00003
MEint1091.genome.CDS.3383,group03371
MEint1091.genome.CDS.3667,group01554
MEint1091.genome.CDS.1822,group01273
MEint1091.genome.CDS.3665,group02514
MEint1091.genome.CDS.2249,group01737
MEint1091.genome.CDS.3663,group01717
MEint1091.genome.CDS.1826,group03968
MEint1091.genome.CDS.3661,group00530
MEint1091.genome.CDS.3660,group00422
MEint1091.genome.CDS.2242,group00231
MEint1091.genome.CDS.2715,group01226
MEint1091.genome.CDS.2240,group00212
MEint1091.genome.CDS.2241,group00513
MEint1091.genome.CDS.2246,group02164
MEint1091.genome.CDS.2247,group02410
MEint1091.genome.CDS.2244,group01743
MEint1091.genome.CDS.3668,group00356
MEint1091.genome.CDS.2398,group01003
MEint1091.genome.CDS.2399,group01938
MEint1091.genome.CDS.2841,group00208
MEint1091.genome.CDS.2390,group03454
MEint1091.genome.CDS.2391,group00787
MEint1091.genome.CDS.2392,group00033
MEint1091.genome.CDS.2393,group00130
MEint1091.genome.CDS.2394,group00569
MEint1091.genome.CDS.2395,group00037
MEint1091.genome.CDS.2396,group01064
MEint1091.genome.CDS.2397,group01054
MEint1091.genome.CDS.2843,group00151
MEint1091.genome.CDS.2844,group00095
MEint1091.genome.CDS.2661,group03367
MEint1091.genome.CDS.2846,group00129
MEint1091.genome.CDS.2847,group00150
MEint1091.genome.CDS.3449,group02208
MEint1091.genome.CDS.3448,group01813
MEint1091.genome.CDS.2104,group00328
MEint1091.genome.CDS.3443,group00904
MEint1091.genome.CDS.3442,group02583
MEint1091.genome.CDS.3441,group01473
MEint1091.genome.CDS.3440,group02787
MEint1091.genome.CDS.3447,group02207
MEint1091.genome.CDS.3446,group02390
MEint1091.genome.CDS.3445,group00905
MEint1091.genome.CDS.3444,group00878
MEint1091.genome.CDS.2400,group01745
MEint1091.genome.CDS.2401,group01582
MEint1091.genome.CDS.2402,group01907
MEint1091.genome.CDS.2403,group00090
MEint1091.genome.CDS.2404,group00433
MEint1091.genome.CDS.2405,group01583
MEint1091.genome.CDS.2406,group01599
MEint1091.genome.CDS.2407,group02179
MEint1091.genome.CDS.2408,group02643
MEint1091.genome.CDS.2409,group01630
MEint1091.genome.CDS.3281,group02783
MEint1091.genome.CDS.3280,group00564
MEint1091.genome.CDS.3283,group00445
MEint1091.genome.CDS.3282,group00268
MEint1091.genome.CDS.3285,group00404
MEint1091.genome.CDS.3284,group00326
MEint1091.genome.CDS.3287,group00461
MEint1091.genome.CDS.3286,group00492
MEint1091.genome.CDS.3289,group02353
MEint1091.genome.CDS.3288,group01472
MEint1091.genome.CDS.3049,group02492
MEint1091.genome.CDS.3048,group01604
MEint1091.genome.CDS.3047,group00037
MEint1091.genome.CDS.3046,group01880
MEint1091.genome.CDS.3045,group01680
MEint1091.genome.CDS.3044,group06060
MEint1091.genome.CDS.3043,group01504
MEint1091.genome.CDS.3042,group00023
MEint1091.genome.CDS.3041,group02343
MEint1091.genome.CDS.3007,group03072
MEint1091.genome.CDS.872,group02005
MEint1091.genome.CDS.1904,group01357
MEint1091.genome.CDS.2610,group00063
MEint1091.genome.CDS.3005,group00073
MEint1091.genome.CDS.1906,group02798
MEint1091.genome.CDS.1907,group00923
MEint1091.genome.CDS.1900,group01244
MEint1091.genome.CDS.2614,group00099
MEint1091.genome.CDS.2617,group01641
MEint1091.genome.CDS.1903,group02566
MEint1091.genome.CDS.2618,group02549
MEint1091.genome.CDS.3620,group06093
MEint1091.genome.CDS.1759,group00819
MEint1091.genome.CDS.2893,group00710
MEint1091.genome.CDS.2892,group01532
MEint1091.genome.CDS.2891,group02008
MEint1091.genome.CDS.2890,group01278
MEint1091.genome.CDS.2897,group00660
MEint1091.genome.CDS.2896,group03461
MEint1091.genome.CDS.2895,group03985
MEint1091.genome.CDS.2894,group02261
MEint1091.genome.CDS.2899,group02808
MEint1091.genome.CDS.2898,group00560
MEint1091.genome.CDS.2099,group01412
MEint1091.genome.CDS.2098,group01506
MEint1091.genome.CDS.2093,group04968
MEint1091.genome.CDS.2092,group03426
MEint1091.genome.CDS.2091,group00503
MEint1091.genome.CDS.2090,group01491
MEint1091.genome.CDS.2097,group03975
MEint1091.genome.CDS.2096,group01750
MEint1091.genome.CDS.2095,group00143
MEint1091.genome.CDS.2094,group00173
MEint1091.genome.CDS.2879,group00467
MEint1091.genome.CDS.2878,group03611
MEint1091.genome.CDS.2659,group02528
MEint1091.genome.CDS.2658,group00216
MEint1091.genome.CDS.2655,group00214
MEint1091.genome.CDS.2870,group00391
MEint1091.genome.CDS.2873,group00610
MEint1091.genome.CDS.2872,group00522
MEint1091.genome.CDS.2875,group00619
MEint1091.genome.CDS.2874,group00618
MEint1091.genome.CDS.2877,group06056
MEint1091.genome.CDS.2652,group02326
MEint1091.genome.CDS.261,group01432
MEint1091.genome.CDS.268,group06055
MEint1091.genome.CDS.2295,group02294
MEint1091.genome.CDS.2922,group01699
MEint1091.genome.CDS.2921,group01993
MEint1091.genome.CDS.1834,group01590
MEint1091.genome.CDS.1835,group01787
MEint1091.genome.CDS.1836,group03005
MEint1091.genome.CDS.2920,group01479
MEint1091.genome.CDS.1830,group00941
MEint1091.genome.CDS.1831,group00779
MEint1091.genome.CDS.1832,group01540
MEint1091.genome.CDS.2278,group01982
MEint1091.genome.CDS.2277,group02758
MEint1091.genome.CDS.2927,group02146
MEint1091.genome.CDS.2275,group00031
MEint1091.genome.CDS.2274,group00261
MEint1091.genome.CDS.2273,group01536
MEint1091.genome.CDS.2272,group02322
MEint1091.genome.CDS.2271,group00638
MEint1091.genome.CDS.2270,group00397
MEint1091.genome.CDS.2293,group01441
MEint1091.genome.CDS.3670,group00451
MEint1091.genome.CDS.3671,group02392
MEint1091.genome.CDS.3672,group06007
MEint1091.genome.CDS.2292,group01690
MEint1091.genome.CDS.3458,group01106
MEint1091.genome.CDS.3459,group00057
MEint1091.genome.CDS.3454,group01748
MEint1091.genome.CDS.3455,group01533
MEint1091.genome.CDS.3456,group01600
MEint1091.genome.CDS.3450,group01942
MEint1091.genome.CDS.3451,group00361
MEint1091.genome.CDS.3452,group00355
MEint1091.genome.CDS.3453,group00885
MEint1091.genome.CDS.2475,group00186
MEint1091.genome.CDS.2474,group03355
MEint1091.genome.CDS.2477,group00173
MEint1091.genome.CDS.2476,group04975
MEint1091.genome.CDS.2471,group02750
MEint1091.genome.CDS.2470,group02749
MEint1091.genome.CDS.2473,group02517
MEint1091.genome.CDS.2472,group02751
MEint1091.genome.CDS.2479,group02282
MEint1091.genome.CDS.2478,group00898
MEint1091.genome.CDS.3292,group00252
MEint1091.genome.CDS.3293,group01781
MEint1091.genome.CDS.3290,group00553
MEint1091.genome.CDS.3291,group00376
MEint1091.genome.CDS.3296,group01657
MEint1091.genome.CDS.3297,group01581
MEint1091.genome.CDS.3294,group00416
MEint1091.genome.CDS.3295,group01782
MEint1091.genome.CDS.3298,group01563
MEint1091.genome.CDS.3299,group00448
MEint1091.genome.CDS.2338,group01450
MEint1091.genome.CDS.3134,group00778
MEint1091.genome.CDS.3133,group03347
MEint1091.genome.CDS.3050,group04822
MEint1091.genome.CDS.3051,group03318
MEint1091.genome.CDS.3052,group03464
MEint1091.genome.CDS.3053,group01351
MEint1091.genome.CDS.3054,group03987
MEint1091.genome.CDS.3055,group03917
MEint1091.genome.CDS.3056,group02497
MEint1091.genome.CDS.2445,group01701
MEint1091.genome.CDS.2501,group04976
MEint1091.genome.CDS.3059,group06062
MEint1091.genome.CDS.2503,group01470
MEint1091.genome.CDS.2502,group01086
MEint1091.genome.CDS.2505,group00908
MEint1091.genome.CDS.2446,group01624
MEint1091.genome.CDS.2507,group02151
MEint1091.genome.CDS.2506,group02278
MEint1091.genome.CDS.2331,group02157
MEint1091.genome.CDS.2440,group00052
MEint1091.genome.CDS.2441,group00856
MEint1091.genome.CDS.2334,group01162
MEint1091.genome.CDS.2443,group00054
MEint1091.genome.CDS.1297,group01503
MEint1091.genome.CDS.2688,group06036
MEint1091.genome.CDS.2689,group03365
MEint1091.genome.CDS.1746,group04581
MEint1091.genome.CDS.1979,group00346
MEint1091.genome.CDS.1978,group00345
MEint1091.genome.CDS.2884,group01814
MEint1091.genome.CDS.2885,group02079
MEint1091.genome.CDS.2886,group01915
MEint1091.genome.CDS.2887,group00001
MEint1091.genome.CDS.2880,group01073
MEint1091.genome.CDS.2881,group02076
MEint1091.genome.CDS.2882,group01659
MEint1091.genome.CDS.2883,group01723
MEint1091.genome.CDS.2888,group01074
MEint1091.genome.CDS.2889,group01287
MEint1091.genome.CDS.2088,group00671
MEint1091.genome.CDS.2089,group01492
MEint1091.genome.CDS.2084,group01913
MEint1091.genome.CDS.2085,group02048
MEint1091.genome.CDS.2086,group01636
MEint1091.genome.CDS.2087,group00343
MEint1091.genome.CDS.2080,group00603
MEint1091.genome.CDS.2081,group00604
MEint1091.genome.CDS.2082,group00153
MEint1091.genome.CDS.2083,group00504
MEint1091.genome.CDS.2868,group01639
MEint1091.genome.CDS.2869,group00203
MEint1091.genome.CDS.2648,group01079
MEint1091.genome.CDS.2649,group01830
MEint1091.genome.CDS.2862,group03983
MEint1091.genome.CDS.2647,group00026
MEint1091.genome.CDS.2860,group03346
MEint1091.genome.CDS.2861,group03862
MEint1091.genome.CDS.2642,group01124
MEint1091.genome.CDS.2643,group00087
MEint1091.genome.CDS.2640,group00209
MEint1091.genome.CDS.2865,group02102
MEint1091.genome.CDS.211,group06024
MEint1091.genome.CDS.3551,group00516
MEint1091.genome.CDS.3553,group01010
MEint1091.genome.CDS.2260,group01047
MEint1091.genome.CDS.2261,group01247
MEint1091.genome.CDS.2262,group01891
MEint1091.genome.CDS.2263,group01861
MEint1091.genome.CDS.2264,group01788
MEint1091.genome.CDS.2266,group02264
MEint1091.genome.CDS.2267,group01348
MEint1091.genome.CDS.2269,group02165
MEint1091.genome.CDS.3006,group03071
MEint1091.genome.CDS.3609,group00421
MEint1091.genome.CDS.3608,group00034
MEint1091.genome.CDS.3605,group02298
MEint1091.genome.CDS.3604,group01719
MEint1091.genome.CDS.3607,group00406
MEint1091.genome.CDS.3606,group02022
MEint1091.genome.CDS.3601,group04271
MEint1091.genome.CDS.3603,group00603
MEint1091.genome.CDS.3602,group00604
MEint1091.genome.CDS.458,group00276
MEint1091.genome.CDS.3111,group00036
MEint1091.genome.CDS.3110,group01506
MEint1091.genome.CDS.3113,group01622
MEint1091.genome.CDS.3112,group01696
MEint1091.genome.CDS.3115,group00007
MEint1091.genome.CDS.3114,group06065
MEint1091.genome.CDS.3117,group01045
MEint1091.genome.CDS.3116,group01042
MEint1091.genome.CDS.3119,group02069
MEint1091.genome.CDS.3118,group01321
MEint1091.genome.CDS.3599,group04580
MEint1091.genome.CDS.3598,group04579
MEint1091.genome.CDS.3595,group00501
MEint1091.genome.CDS.3594,group01809
MEint1091.genome.CDS.3597,group00468
MEint1091.genome.CDS.3596,group00264
MEint1091.genome.CDS.3591,group02531
MEint1091.genome.CDS.3590,group04996
MEint1091.genome.CDS.3593,group00490
MEint1091.genome.CDS.3592,group02760
MEint1091.genome.CDS.2466,group03613
MEint1091.genome.CDS.2467,group03981
MEint1091.genome.CDS.1999,group00299
MEint1091.genome.CDS.2465,group02994
MEint1091.genome.CDS.2462,group01017
MEint1091.genome.CDS.2463,group00155
MEint1091.genome.CDS.2460,group01735
MEint1091.genome.CDS.2461,group00132
MEint1091.genome.CDS.1993,group00510
MEint1091.genome.CDS.1992,group04967
MEint1091.genome.CDS.1991,group02155
MEint1091.genome.CDS.1990,group00061
MEint1091.genome.CDS.1997,group01282
MEint1091.genome.CDS.1996,group00207
MEint1091.genome.CDS.1995,group03974
MEint1091.genome.CDS.2469,group02533
MEint1091.genome.CDS.3025,group00424
MEint1091.genome.CDS.3024,group00166
MEint1091.genome.CDS.2518,group02154
MEint1091.genome.CDS.2519,group01345
MEint1091.genome.CDS.3021,group00085
MEint1091.genome.CDS.3020,group01790
MEint1091.genome.CDS.3023,group00294
MEint1091.genome.CDS.3022,group00041
MEint1091.genome.CDS.2512,group02153
MEint1091.genome.CDS.2513,group02950
MEint1091.genome.CDS.2510,group02152
MEint1091.genome.CDS.2511,group03947
MEint1091.genome.CDS.2516,group00013
MEint1091.genome.CDS.3028,group00335
MEint1091.genome.CDS.2514,group04977
MEint1091.genome.CDS.2515,group03064
MEint1091.genome.CDS.2646,group00135
MEint1091.genome.CDS.2863,group02418
MEint1091.genome.CDS.2644,group01446
MEint1091.genome.CDS.2645,group03015
MEint1091.genome.CDS.2866,group00064
MEint1091.genome.CDS.2867,group02206
MEint1091.genome.CDS.3339,group01564
MEint1091.genome.CDS.3338,group06078
MEint1091.genome.CDS.2864,group01315
MEint1091.genome.CDS.3331,group00605
MEint1091.genome.CDS.3330,group02687
MEint1091.genome.CDS.3333,group01873
MEint1091.genome.CDS.2641,group00103
MEint1091.genome.CDS.3335,group00547
MEint1091.genome.CDS.3334,group00484
MEint1091.genome.CDS.3337,group00499
MEint1091.genome.CDS.3336,group01685
MEint1091.genome.CDS.857,group03366
MEint1091.genome.CDS.1608,group01694
MEint1091.genome.CDS.2499,group03012
MEint1091.genome.CDS.2364,group00680
MEint1091.genome.CDS.2367,group00141
MEint1091.genome.CDS.1192,group00757
MEint1091.genome.CDS.1197,group02554
MEint1091.genome.CDS.1196,group00110
MEint1091.genome.CDS.2245,group01194
MEint1091.genome.CDS.667,group00598
MEint1091.genome.CDS.2071,group01433
MEint1091.genome.CDS.2070,group01490
MEint1091.genome.CDS.2073,group00053
MEint1091.genome.CDS.2072,group01812
MEint1091.genome.CDS.2075,group00225
MEint1091.genome.CDS.2074,group01638
MEint1091.genome.CDS.2077,group01510
MEint1091.genome.CDS.2076,group00437
MEint1091.genome.CDS.2079,group01719
MEint1091.genome.CDS.2078,group01007
MEint1091.genome.CDS.2673,group00118
MEint1091.genome.CDS.2672,group00119
MEint1091.genome.CDS.2671,group01401
MEint1091.genome.CDS.2670,group00370
MEint1091.genome.CDS.2677,group00046
MEint1091.genome.CDS.2676,group01656
MEint1091.genome.CDS.2675,group01337
MEint1091.genome.CDS.2674,group00167
MEint1091.genome.CDS.2857,group00738
MEint1091.genome.CDS.2856,group01810
MEint1091.genome.CDS.2855,group00423
MEint1091.genome.CDS.2854,group01430
MEint1091.genome.CDS.2853,group00263
MEint1091.genome.CDS.2852,group00682
MEint1091.genome.CDS.2851,group02023
MEint1091.genome.CDS.2850,group00332
MEint1091.genome.CDS.2349,group00543
MEint1091.genome.CDS.2348,group02802
MEint1091.genome.CDS.2989,group01138
MEint1091.genome.CDS.2988,group01167
MEint1091.genome.CDS.2985,group01654
MEint1091.genome.CDS.2984,group00592
MEint1091.genome.CDS.2987,group00130
MEint1091.genome.CDS.2986,group00885
MEint1091.genome.CDS.2981,group00163
MEint1091.genome.CDS.2980,group00190
MEint1091.genome.CDS.2983,group02577
MEint1091.genome.CDS.2982,group00544
MEint1091.genome.CDS.2214,group01784
MEint1091.genome.CDS.2217,group02225
MEint1091.genome.CDS.2216,group00023
MEint1091.genome.CDS.2211,group00691
MEint1091.genome.CDS.2210,group01632
MEint1091.genome.CDS.2213,group01785
MEint1091.genome.CDS.2212,group01881
MEint1091.genome.CDS.2219,group01780
MEint1091.genome.CDS.2218,group06014
MEint1091.genome.CDS.3618,group00778
MEint1091.genome.CDS.3619,group02302
MEint1091.genome.CDS.3616,group01715
MEint1091.genome.CDS.3617,group01368
MEint1091.genome.CDS.3614,group03991
MEint1091.genome.CDS.3615,group02139
MEint1091.genome.CDS.3612,group01470
MEint1091.genome.CDS.3610,group01893
MEint1091.genome.CDS.3611,group02816
MEint1091.genome.CDS.2347,group00593
MEint1091.genome.CDS.2346,group01445
MEint1091.genome.CDS.2185,group02188
MEint1091.genome.CDS.2184,group00114
MEint1091.genome.CDS.2187,group01129
MEint1091.genome.CDS.2186,group00446
MEint1091.genome.CDS.2181,group00466
MEint1091.genome.CDS.2180,group00234
MEint1091.genome.CDS.2183,group00465
MEint1091.genome.CDS.2182,group00447
MEint1091.genome.CDS.2189,group00304
MEint1091.genome.CDS.2188,group00344
MEint1091.genome.CDS.2329,group01502
MEint1091.genome.CDS.3103,group01373
MEint1091.genome.CDS.2459,group03980
MEint1091.genome.CDS.3101,group00531
MEint1091.genome.CDS.3106,group01065
MEint1091.genome.CDS.3107,group01937
MEint1091.genome.CDS.3104,group00130
MEint1091.genome.CDS.3105,group01606
MEint1091.genome.CDS.2453,group01404
MEint1091.genome.CDS.2452,group01413
MEint1091.genome.CDS.2323,group00632
MEint1091.genome.CDS.2322,group02028
MEint1091.genome.CDS.2457,group03979
MEint1091.genome.CDS.2324,group01387
MEint1091.genome.CDS.2327,group02363
MEint1091.genome.CDS.2326,group04971
MEint1091.genome.CDS.1897,group01448
MEint1091.genome.CDS.3588,group00172
MEint1091.genome.CDS.3589,group00115
MEint1091.genome.CDS.3586,group00337
MEint1091.genome.CDS.3587,group00145
MEint1091.genome.CDS.3584,group00071
MEint1091.genome.CDS.3585,group00308
MEint1091.genome.CDS.3582,group01933
MEint1091.genome.CDS.3583,group00247
MEint1091.genome.CDS.3580,group01543
MEint1091.genome.CDS.3581,group00454
MEint1091.genome.CDS.2699,group00175
MEint1091.genome.CDS.2698,group00091
MEint1091.genome.CDS.1988,group01638
MEint1091.genome.CDS.1989,group01489
MEint1091.genome.CDS.1984,group01490
MEint1091.genome.CDS.1985,group01433
MEint1091.genome.CDS.1986,group01812
MEint1091.genome.CDS.1987,group00053
MEint1091.genome.CDS.2695,group06033
MEint1091.genome.CDS.1981,group00474
MEint1091.genome.CDS.1982,group01432
MEint1091.genome.CDS.1983,group01718
MEint1091.genome.CDS.3036,group01041
MEint1091.genome.CDS.3037,group02181
MEint1091.genome.CDS.3034,group00336
MEint1091.genome.CDS.3035,group02021
MEint1091.genome.CDS.3032,group00040
MEint1091.genome.CDS.3033,group01415
MEint1091.genome.CDS.2529,group03003
MEint1091.genome.CDS.3031,group01667
MEint1091.genome.CDS.2527,group02041
MEint1091.genome.CDS.2526,group02042
MEint1091.genome.CDS.2525,group00697
MEint1091.genome.CDS.2524,group03349
MEint1091.genome.CDS.2523,group01362
MEint1091.genome.CDS.2522,group01106
MEint1091.genome.CDS.2521,group01697
MEint1091.genome.CDS.2520,group01884
MEint1091.genome.CDS.3328,group00847
MEint1091.genome.CDS.3329,group02277
MEint1091.genome.CDS.3322,group00527
MEint1091.genome.CDS.3320,group00415
MEint1091.genome.CDS.3321,group00556
MEint1091.genome.CDS.3326,group01268
MEint1091.genome.CDS.3327,group01475
MEint1091.genome.CDS.3325,group01305
MEint1091.genome.CDS.2581,group00097
MEint1091.genome.CDS.2580,group00310
MEint1091.genome.CDS.2583,group02285
MEint1091.genome.CDS.3505,group00518
MEint1091.genome.CDS.2585,group00050
MEint1091.genome.CDS.3503,group01248
MEint1091.genome.CDS.2587,group01681
MEint1091.genome.CDS.3501,group01249
MEint1091.genome.CDS.2690,group06035
MEint1091.genome.CDS.1169,group01808
MEint1091.genome.CDS.1167,group00084
MEint1091.genome.CDS.2062,group01113
MEint1091.genome.CDS.2063,group01075
MEint1091.genome.CDS.2060,group00265
MEint1091.genome.CDS.2061,group00061
MEint1091.genome.CDS.2066,group01722
MEint1091.genome.CDS.2067,group01720
MEint1091.genome.CDS.2064,group00995
MEint1091.genome.CDS.2065,group00626
MEint1091.genome.CDS.2069,group01718
MEint1091.genome.CDS.2840,group02239
MEint1091.genome.CDS.2665,group02324
MEint1091.genome.CDS.2842,group00181
MEint1091.genome.CDS.2667,group00269
MEint1091.genome.CDS.2660,group02529
MEint1091.genome.CDS.2845,group01827
MEint1091.genome.CDS.2662,group06039
MEint1091.genome.CDS.2663,group00388
MEint1091.genome.CDS.2848,group06052
MEint1091.genome.CDS.2849,group00331
MEint1091.genome.CDS.2668,group01944
MEint1091.genome.CDS.2669,group02078
MEint1091.genome.CDS.2464,group00005
MEint1091.genome.CDS.1998,group00738
MEint1091.genome.CDS.2998,group00428
MEint1091.genome.CDS.2999,group00193
MEint1091.genome.CDS.2996,group00407
MEint1091.genome.CDS.2997,group00249
MEint1091.genome.CDS.2994,group01500
MEint1091.genome.CDS.2995,group00218
MEint1091.genome.CDS.2992,group00655
MEint1091.genome.CDS.2993,group00607
MEint1091.genome.CDS.2990,group00318
MEint1091.genome.CDS.2991,group00477
MEint1091.genome.CDS.2206,group01593
MEint1091.genome.CDS.2207,group02314
MEint1091.genome.CDS.2204,group01987
MEint1091.genome.CDS.2202,group01642
MEint1091.genome.CDS.2203,group02138
MEint1091.genome.CDS.2200,group03351
MEint1091.genome.CDS.2201,group01721
MEint1091.genome.CDS.1855,group01478
MEint1091.genome.CDS.2208,group02873
MEint1091.genome.CDS.2209,group02160
MEint1091.genome.CDS.3623,group02047
MEint1091.genome.CDS.3622,group01286
MEint1091.genome.CDS.3621,group01259
MEint1091.genome.CDS.547,group01800
MEint1091.genome.CDS.3627,group01193
MEint1091.genome.CDS.3626,group00225
MEint1091.genome.CDS.3625,group00240
MEint1091.genome.CDS.3624,group00238
MEint1091.genome.CDS.3629,group04997
MEint1091.genome.CDS.3628,group03078
MEint1091.genome.CDS.2745,group00315
MEint1091.genome.CDS.2797,group01297
MEint1091.genome.CDS.1859,group01070
MEint1091.genome.CDS.306,group02581
MEint1091.genome.CDS.304,group02579
MEint1091.genome.CDS.3461,group01898
MEint1091.genome.CDS.2196,group00052
MEint1091.genome.CDS.2197,group06010
MEint1091.genome.CDS.2195,group06011
MEint1091.genome.CDS.2192,group01477
MEint1091.genome.CDS.2468,group02077
MEint1091.genome.CDS.2190,group03060
MEint1091.genome.CDS.2191,group01669
MEint1091.genome.CDS.1994,group00069
MEint1091.genome.CDS.2198,group01710
MEint1091.genome.CDS.2199,group02272
MEint1091.genome.CDS.3137,group01573
MEint1091.genome.CDS.3136,group06063
MEint1091.genome.CDS.3135,group06064
MEint1091.genome.CDS.2339,group01595
MEint1091.genome.CDS.2448,group01487
MEint1091.genome.CDS.3131,group01550
MEint1091.genome.CDS.3130,group02180
MEint1091.genome.CDS.2332,group02189
MEint1091.genome.CDS.2333,group01163
MEint1091.genome.CDS.2330,group00228
MEint1091.genome.CDS.2447,group03873
MEint1091.genome.CDS.2336,group01396
MEint1091.genome.CDS.2337,group00781
MEint1091.genome.CDS.3139,group04988
MEint1091.genome.CDS.2335,group02364
MEint1091.genome.CDS.3487,group01806
MEint1091.genome.CDS.3486,group00094
MEint1091.genome.CDS.3485,group01904
MEint1091.genome.CDS.3484,group01213
MEint1091.genome.CDS.3483,group01369
MEint1091.genome.CDS.3482,group01214
MEint1091.genome.CDS.3481,group01245
MEint1091.genome.CDS.3480,group00303
MEint1091.genome.CDS.3489,group00177
MEint1091.genome.CDS.3488,group00081
MEint1091.genome.CDS.1971,group01222
MEint1091.genome.CDS.1970,group00267
MEint1091.genome.CDS.1973,group00222
MEint1091.genome.CDS.1972,group00350
MEint1091.genome.CDS.1975,group02128
MEint1091.genome.CDS.1974,group01962
MEint1091.genome.CDS.1977,group00123
MEint1091.genome.CDS.1976,group01707
MEint1091.genome.CDS.2682,group00093
MEint1091.genome.CDS.2683,group06038
