MEint11576.genome.CDS.2209,group04215
MEint11576.genome.CDS.2217,group01207
MEint11576.genome.CDS.1544,group04991
MEint11576.genome.CDS.1545,group02778
MEint11576.genome.CDS.1546,group00020
MEint11576.genome.CDS.1547,group00021
MEint11576.genome.CDS.1540,group01744
MEint11576.genome.CDS.1541,group11605
MEint11576.genome.CDS.1542,group00847
MEint11576.genome.CDS.1543,group02687
MEint11576.genome.CDS.1548,group00839
MEint11576.genome.CDS.1549,group02731
MEint11576.genome.CDS.997,group11554
MEint11576.genome.CDS.1328,group00830
MEint11576.genome.CDS.1329,group00515
MEint11576.genome.CDS.1898,group00229
MEint11576.genome.CDS.1899,group03050
MEint11576.genome.CDS.1320,group00020
MEint11576.genome.CDS.1897,group02347
MEint11576.genome.CDS.1322,group00554
MEint11576.genome.CDS.1323,group00029
MEint11576.genome.CDS.1324,group01374
MEint11576.genome.CDS.1325,group11652
MEint11576.genome.CDS.1326,group00849
MEint11576.genome.CDS.1327,group00000
MEint11576.genome.CDS.1438,group02038
MEint11576.genome.CDS.1439,group00272
MEint11576.genome.CDS.1435,group00739
MEint11576.genome.CDS.1436,group02037
MEint11576.genome.CDS.1437,group00112
MEint11576.genome.CDS.1430,group00725
MEint11576.genome.CDS.1431,group00169
MEint11576.genome.CDS.1432,group01508
MEint11576.genome.CDS.1433,group00025
MEint11576.genome.CDS.970,group00124
MEint11576.genome.CDS.2170,group01971
MEint11576.genome.CDS.2172,group04590
MEint11576.genome.CDS.2173,group11668
MEint11576.genome.CDS.2174,group11548
MEint11576.genome.CDS.2175,group00204
MEint11576.genome.CDS.2176,group00450
MEint11576.genome.CDS.2177,group00329
MEint11576.genome.CDS.2178,group00271
MEint11576.genome.CDS.2179,group00094
MEint11576.genome.CDS.180,group01473
MEint11576.genome.CDS.742,group11656
MEint11576.genome.CDS.2516,group00814
MEint11576.genome.CDS.2517,group03931
MEint11576.genome.CDS.2514,group02256
MEint11576.genome.CDS.2515,group01447
MEint11576.genome.CDS.2512,group11574
MEint11576.genome.CDS.2513,group05582
MEint11576.genome.CDS.2510,group02836
MEint11576.genome.CDS.2511,group00005
MEint11576.genome.CDS.2518,group02849
MEint11576.genome.CDS.2519,group01565
MEint11576.genome.CDS.567,group01835
MEint11576.genome.CDS.2358,group00516
MEint11576.genome.CDS.2359,group00004
MEint11576.genome.CDS.2428,group11564
MEint11576.genome.CDS.2429,group11563
MEint11576.genome.CDS.2350,group01771
MEint11576.genome.CDS.2351,group01409
MEint11576.genome.CDS.2420,group01102
MEint11576.genome.CDS.2421,group01865
MEint11576.genome.CDS.2426,group00988
MEint11576.genome.CDS.2355,group00116
MEint11576.genome.CDS.2356,group02226
MEint11576.genome.CDS.2425,group02993
MEint11576.genome.CDS.2198,group02179
MEint11576.genome.CDS.2199,group01630
MEint11576.genome.CDS.2193,group01745
MEint11576.genome.CDS.2190,group01054
MEint11576.genome.CDS.2191,group01003
MEint11576.genome.CDS.2196,group01583
MEint11576.genome.CDS.2197,group01599
MEint11576.genome.CDS.2194,group01582
MEint11576.genome.CDS.2195,group00971
MEint11576.genome.CDS.1401,group00481
MEint11576.genome.CDS.2228,group00138
MEint11576.genome.CDS.2229,group00480
MEint11576.genome.CDS.1400,group01503
MEint11576.genome.CDS.2224,group01612
MEint11576.genome.CDS.2225,group01471
MEint11576.genome.CDS.2226,group01886
MEint11576.genome.CDS.2227,group00323
MEint11576.genome.CDS.2220,group01226
MEint11576.genome.CDS.2221,group00568
MEint11576.genome.CDS.2222,group01688
MEint11576.genome.CDS.2223,group02520
MEint11576.genome.CDS.1953,group11651
MEint11576.genome.CDS.1404,group03574
MEint11576.genome.CDS.1559,group00348
MEint11576.genome.CDS.1558,group00137
MEint11576.genome.CDS.1407,group01262
MEint11576.genome.CDS.1552,group00547
MEint11576.genome.CDS.1551,group00484
MEint11576.genome.CDS.1406,group02193
MEint11576.genome.CDS.1557,group00058
MEint11576.genome.CDS.2316,group01412
MEint11576.genome.CDS.1555,group00078
MEint11576.genome.CDS.1554,group00499
MEint11576.genome.CDS.1889,group02319
MEint11576.genome.CDS.1888,group00401
MEint11576.genome.CDS.1339,group00244
MEint11576.genome.CDS.1338,group00337
MEint11576.genome.CDS.1885,group02226
MEint11576.genome.CDS.1336,group00172
MEint11576.genome.CDS.1335,group00115
MEint11576.genome.CDS.1334,group00134
MEint11576.genome.CDS.1881,group02181
MEint11576.genome.CDS.1332,group00160
MEint11576.genome.CDS.1883,group02021
MEint11576.genome.CDS.1882,group01041
MEint11576.genome.CDS.1423,group01488
MEint11576.genome.CDS.1422,group00994
MEint11576.genome.CDS.1421,group02566
MEint11576.genome.CDS.1427,group01777
MEint11576.genome.CDS.1425,group01883
MEint11576.genome.CDS.1424,group00283
MEint11576.genome.CDS.1429,group00383
MEint11576.genome.CDS.1428,group00127
MEint11576.genome.CDS.2167,group00162
MEint11576.genome.CDS.2166,group00313
MEint11576.genome.CDS.2165,group02310
MEint11576.genome.CDS.2163,group00213
MEint11576.genome.CDS.2162,group01441
MEint11576.genome.CDS.2161,group01690
MEint11576.genome.CDS.2160,group01613
MEint11576.genome.CDS.2169,group00418
MEint11576.genome.CDS.2168,group11667
MEint11576.genome.CDS.772,group11663
MEint11576.genome.CDS.771,group02299
MEint11576.genome.CDS.776,group11662
MEint11576.genome.CDS.2505,group00946
MEint11576.genome.CDS.2504,group00945
MEint11576.genome.CDS.2507,group11576
MEint11576.genome.CDS.2506,group00558
MEint11576.genome.CDS.2501,group00992
MEint11576.genome.CDS.2500,group11572
MEint11576.genome.CDS.2503,group00709
MEint11576.genome.CDS.2502,group00738
MEint11576.genome.CDS.2509,group00632
MEint11576.genome.CDS.2508,group04127
MEint11576.genome.CDS.791,group01068
MEint11576.genome.CDS.315,group00203
MEint11576.genome.CDS.2439,group11565
MEint11576.genome.CDS.2438,group00001
MEint11576.genome.CDS.2344,group00486
MEint11576.genome.CDS.2349,group00973
MEint11576.genome.CDS.2348,group04537
MEint11576.genome.CDS.2347,group04538
MEint11576.genome.CDS.2430,group00912
MEint11576.genome.CDS.2433,group00043
MEint11576.genome.CDS.2432,group00032
MEint11576.genome.CDS.2435,group00520
MEint11576.genome.CDS.2434,group00463
MEint11576.genome.CDS.2341,group11557
MEint11576.genome.CDS.2436,group00549
MEint11576.genome.CDS.425,group04218
MEint11576.genome.CDS.2189,group01064
MEint11576.genome.CDS.2188,group00037
MEint11576.genome.CDS.2181,group00081
MEint11576.genome.CDS.2180,group00254
MEint11576.genome.CDS.2183,group00727
MEint11576.genome.CDS.2182,group00191
MEint11576.genome.CDS.2185,group04181
MEint11576.genome.CDS.2184,group00538
MEint11576.genome.CDS.2187,group00569
MEint11576.genome.CDS.2186,group00130
MEint11576.genome.CDS.2233,group00243
MEint11576.genome.CDS.2232,group00321
MEint11576.genome.CDS.2231,group02137
MEint11576.genome.CDS.2230,group00088
MEint11576.genome.CDS.2236,group01371
MEint11576.genome.CDS.2235,group00496
MEint11576.genome.CDS.2234,group01257
MEint11576.genome.CDS.2239,group01372
MEint11576.genome.CDS.2238,group01216
MEint11576.genome.CDS.1528,group00152
MEint11576.genome.CDS.1529,group00563
MEint11576.genome.CDS.1526,group01161
MEint11576.genome.CDS.1527,group00060
MEint11576.genome.CDS.1524,group01313
MEint11576.genome.CDS.1522,group00385
MEint11576.genome.CDS.1523,group01898
MEint11576.genome.CDS.1520,group01023
MEint11576.genome.CDS.1521,group00233
MEint11576.genome.CDS.2431,group11562
MEint11576.genome.CDS.2346,group00436
MEint11576.genome.CDS.2345,group00089
MEint11576.genome.CDS.1632,group01652
MEint11576.genome.CDS.1633,group00149
MEint11576.genome.CDS.1630,group01143
MEint11576.genome.CDS.1631,group01573
MEint11576.genome.CDS.1636,group01261
MEint11576.genome.CDS.1637,group01085
MEint11576.genome.CDS.1634,group01439
MEint11576.genome.CDS.1635,group04760
MEint11576.genome.CDS.2343,group11556
MEint11576.genome.CDS.1639,group00210
MEint11576.genome.CDS.2342,group03118
MEint11576.genome.CDS.2437,group00003
MEint11576.genome.CDS.2340,group02559
MEint11576.genome.CDS.1921,group00493
MEint11576.genome.CDS.1456,group01389
MEint11576.genome.CDS.1457,group00959
MEint11576.genome.CDS.1986,group01509
MEint11576.genome.CDS.1455,group00767
MEint11576.genome.CDS.1980,group01987
MEint11576.genome.CDS.1453,group00046
MEint11576.genome.CDS.1450,group00118
MEint11576.genome.CDS.1983,group01721
MEint11576.genome.CDS.1988,group01618
MEint11576.genome.CDS.1989,group01876
MEint11576.genome.CDS.1458,group01186
MEint11576.genome.CDS.1459,group05367
MEint11576.genome.CDS.955,group00932
MEint11576.genome.CDS.2013,group02782
MEint11576.genome.CDS.1858,group01539
MEint11576.genome.CDS.1859,group01538
MEint11576.genome.CDS.1852,group00128
MEint11576.genome.CDS.1853,group00279
MEint11576.genome.CDS.1850,group00375
MEint11576.genome.CDS.1851,group01954
MEint11576.genome.CDS.1856,group01615
MEint11576.genome.CDS.1857,group03571
MEint11576.genome.CDS.1854,group00322
MEint11576.genome.CDS.1855,group01501
MEint11576.genome.CDS.1376,group00670
MEint11576.genome.CDS.168,group11598
MEint11576.genome.CDS.2538,group01638
MEint11576.genome.CDS.2539,group00053
MEint11576.genome.CDS.2530,group01418
MEint11576.genome.CDS.2531,group00011
MEint11576.genome.CDS.2532,group00489
MEint11576.genome.CDS.2533,group00733
MEint11576.genome.CDS.2534,group00469
MEint11576.genome.CDS.2535,group11577
MEint11576.genome.CDS.2536,group11578
MEint11576.genome.CDS.2537,group01489
MEint11576.genome.CDS.2409,group00504
MEint11576.genome.CDS.2405,group01492
MEint11576.genome.CDS.2406,group00343
MEint11576.genome.CDS.2407,group01636
MEint11576.genome.CDS.2400,group01611
MEint11576.genome.CDS.2401,group01448
MEint11576.genome.CDS.2402,group01260
MEint11576.genome.CDS.2403,group00808
MEint11576.genome.CDS.432,group11628
MEint11576.genome.CDS.439,group02341
MEint11576.genome.CDS.230,group01205
MEint11576.genome.CDS.2246,group01140
MEint11576.genome.CDS.2247,group01787
MEint11576.genome.CDS.2244,group11550
MEint11576.genome.CDS.2245,group00009
MEint11576.genome.CDS.2242,group00085
MEint11576.genome.CDS.2243,group00041
MEint11576.genome.CDS.2240,group00196
MEint11576.genome.CDS.2241,group00101
MEint11576.genome.CDS.2248,group00386
MEint11576.genome.CDS.2249,group00200
MEint11576.genome.CDS.1539,group03655
MEint11576.genome.CDS.1538,group04178
MEint11576.genome.CDS.1535,group00662
MEint11576.genome.CDS.1534,group00312
MEint11576.genome.CDS.1537,group00722
MEint11576.genome.CDS.1536,group05373
MEint11576.genome.CDS.1531,group00088
MEint11576.genome.CDS.1530,group00259
MEint11576.genome.CDS.1533,group00458
MEint11576.genome.CDS.1532,group01294
MEint11576.genome.CDS.1621,group01125
MEint11576.genome.CDS.1620,group00302
MEint11576.genome.CDS.1623,group00071
MEint11576.genome.CDS.1622,group00037
MEint11576.genome.CDS.1625,group00609
MEint11576.genome.CDS.1624,group00229
MEint11576.genome.CDS.1627,group01933
MEint11576.genome.CDS.1626,group00247
MEint11576.genome.CDS.1629,group01543
MEint11576.genome.CDS.1628,group00454
MEint11576.genome.CDS.1198,group01598
MEint11576.genome.CDS.892,group01316
MEint11576.genome.CDS.890,group01413
MEint11576.genome.CDS.1452,group01337
MEint11576.genome.CDS.1445,group00506
MEint11576.genome.CDS.1444,group02324
MEint11576.genome.CDS.1447,group01944
MEint11576.genome.CDS.1446,group00269
MEint11576.genome.CDS.1441,group00408
MEint11576.genome.CDS.1440,group00380
MEint11576.genome.CDS.1443,group00507
MEint11576.genome.CDS.1442,group00388
MEint11576.genome.CDS.1449,group00119
MEint11576.genome.CDS.1448,group02078
MEint11576.genome.CDS.2000,group02322
MEint11576.genome.CDS.1999,group00261
MEint11576.genome.CDS.1998,group00396
MEint11576.genome.CDS.1993,group01449
MEint11576.genome.CDS.1992,group01384
MEint11576.genome.CDS.1991,group03572
MEint11576.genome.CDS.1990,group01268
MEint11576.genome.CDS.1997,group02367
MEint11576.genome.CDS.1996,group00142
MEint11576.genome.CDS.1995,group02191
MEint11576.genome.CDS.1994,group01400
MEint11576.genome.CDS.947,group11552
MEint11576.genome.CDS.948,group00035
MEint11576.genome.CDS.1849,group00044
MEint11576.genome.CDS.1848,group02369
MEint11576.genome.CDS.1841,group00403
MEint11576.genome.CDS.1840,group00079
MEint11576.genome.CDS.1843,group00926
MEint11576.genome.CDS.1842,group00018
MEint11576.genome.CDS.1845,group02080
MEint11576.genome.CDS.1844,group11642
MEint11576.genome.CDS.1847,group01182
MEint11576.genome.CDS.1846,group01297
MEint11576.genome.CDS.2529,group01934
MEint11576.genome.CDS.2528,group01741
MEint11576.genome.CDS.2527,group02144
MEint11576.genome.CDS.2526,group00054
MEint11576.genome.CDS.2525,group00582
MEint11576.genome.CDS.2524,group00417
MEint11576.genome.CDS.2523,group00305
MEint11576.genome.CDS.2522,group01365
MEint11576.genome.CDS.2521,group01527
MEint11576.genome.CDS.2520,group01398
MEint11576.genome.CDS.339,group00900
MEint11576.genome.CDS.847,group02294
MEint11576.genome.CDS.2413,group02298
MEint11576.genome.CDS.2412,group00603
MEint11576.genome.CDS.2411,group00604
MEint11576.genome.CDS.2410,group00153
MEint11576.genome.CDS.2417,group00977
MEint11576.genome.CDS.2416,group00258
MEint11576.genome.CDS.2415,group00066
MEint11576.genome.CDS.2414,group02022
MEint11576.genome.CDS.2419,group00778
MEint11576.genome.CDS.2418,group00111
MEint11576.genome.CDS.2255,group00235
MEint11576.genome.CDS.2254,group04094
MEint11576.genome.CDS.2257,group00413
MEint11576.genome.CDS.2256,group00414
MEint11576.genome.CDS.2251,group00020
MEint11576.genome.CDS.2250,group00508
MEint11576.genome.CDS.2253,group00839
MEint11576.genome.CDS.2252,group00021
MEint11576.genome.CDS.2259,group00364
MEint11576.genome.CDS.2258,group00488
MEint11576.genome.CDS.1500,group02318
MEint11576.genome.CDS.1501,group02116
MEint11576.genome.CDS.1502,group11600
MEint11576.genome.CDS.1503,group01113
MEint11576.genome.CDS.1504,group11603
MEint11576.genome.CDS.1505,group00981
MEint11576.genome.CDS.1506,group00933
MEint11576.genome.CDS.1507,group01731
MEint11576.genome.CDS.1508,group02192
MEint11576.genome.CDS.1509,group04220
MEint11576.genome.CDS.1614,group00140
MEint11576.genome.CDS.1615,group01239
MEint11576.genome.CDS.1616,group01017
MEint11576.genome.CDS.1617,group11618
MEint11576.genome.CDS.1610,group02206
MEint11576.genome.CDS.1611,group01639
MEint11576.genome.CDS.1613,group00026
MEint11576.genome.CDS.1618,group02108
MEint11576.genome.CDS.1619,group02132
MEint11576.genome.CDS.1290,group00122
MEint11576.genome.CDS.1291,group00115
MEint11576.genome.CDS.1292,group00474
MEint11576.genome.CDS.1293,group00253
MEint11576.genome.CDS.1294,group01945
MEint11576.genome.CDS.1295,group00420
MEint11576.genome.CDS.1296,group00083
MEint11576.genome.CDS.1297,group11612
MEint11576.genome.CDS.1298,group03468
MEint11576.genome.CDS.1299,group11611
MEint11576.genome.CDS.1279,group00478
MEint11576.genome.CDS.1277,group01938
MEint11576.genome.CDS.1478,group02208
MEint11576.genome.CDS.1479,group01942
MEint11576.genome.CDS.1470,group00863
MEint11576.genome.CDS.1471,group02852
MEint11576.genome.CDS.1472,group02787
MEint11576.genome.CDS.1474,group02583
MEint11576.genome.CDS.1475,group00904
MEint11576.genome.CDS.1476,group00878
MEint11576.genome.CDS.1477,group00905
MEint11576.genome.CDS.1730,group11624
MEint11576.genome.CDS.1879,group00023
MEint11576.genome.CDS.1874,group00076
MEint11576.genome.CDS.1875,group00270
MEint11576.genome.CDS.1876,group00710
MEint11576.genome.CDS.1877,group01444
MEint11576.genome.CDS.1870,group00322
MEint11576.genome.CDS.1871,group00237
MEint11576.genome.CDS.1872,group00459
MEint11576.genome.CDS.1873,group00220
MEint11576.genome.CDS.144,group04539
MEint11576.genome.CDS.1984,group01710
MEint11576.genome.CDS.1985,group01195
MEint11576.genome.CDS.1454,group05577
MEint11576.genome.CDS.2080,group05392
MEint11576.genome.CDS.2081,group04884
MEint11576.genome.CDS.2082,group01700
MEint11576.genome.CDS.2083,group01560
MEint11576.genome.CDS.2084,group01713
MEint11576.genome.CDS.2085,group00786
MEint11576.genome.CDS.2087,group02663
MEint11576.genome.CDS.2088,group03173
MEint11576.genome.CDS.2089,group03466
MEint11576.genome.CDS.1981,group01642
MEint11576.genome.CDS.1982,group01086
MEint11576.genome.CDS.1451,group00167
MEint11576.genome.CDS.1827,group00376
MEint11576.genome.CDS.1350,group02164
MEint11576.genome.CDS.1825,group00084
MEint11576.genome.CDS.2466,group00109
MEint11576.genome.CDS.2467,group00097
MEint11576.genome.CDS.2464,group00541
MEint11576.genome.CDS.2465,group00540
MEint11576.genome.CDS.2390,group00602
MEint11576.genome.CDS.2391,group05376
MEint11576.genome.CDS.2460,group04537
MEint11576.genome.CDS.2461,group00973
MEint11576.genome.CDS.1823,group00188
MEint11576.genome.CDS.2398,group01616
MEint11576.genome.CDS.2399,group02769
MEint11576.genome.CDS.2468,group00310
MEint11576.genome.CDS.2469,group01750
MEint11576.genome.CDS.1821,group11639
MEint11576.genome.CDS.1356,group00889
MEint11576.genome.CDS.211,group11602
MEint11576.genome.CDS.2268,group01660
MEint11576.genome.CDS.2269,group01084
MEint11576.genome.CDS.2260,group00080
MEint11576.genome.CDS.2261,group00291
MEint11576.genome.CDS.2262,group11551
MEint11576.genome.CDS.2263,group00045
MEint11576.genome.CDS.2264,group00502
MEint11576.genome.CDS.2265,group00255
MEint11576.genome.CDS.2266,group00056
MEint11576.genome.CDS.2267,group00575
MEint11576.genome.CDS.2068,group00132
MEint11576.genome.CDS.2069,group00774
MEint11576.genome.CDS.2062,group00427
MEint11576.genome.CDS.2063,group02349
MEint11576.genome.CDS.2060,group00512
MEint11576.genome.CDS.2061,group00860
MEint11576.genome.CDS.2066,group00567
MEint11576.genome.CDS.2067,group00155
MEint11576.genome.CDS.2064,group01229
MEint11576.genome.CDS.2065,group02771
MEint11576.genome.CDS.1517,group00011
MEint11576.genome.CDS.1516,group00187
MEint11576.genome.CDS.1515,group01786
MEint11576.genome.CDS.1514,group01467
MEint11576.genome.CDS.1045,group00566
MEint11576.genome.CDS.1512,group01300
MEint11576.genome.CDS.1511,group01451
MEint11576.genome.CDS.1510,group01609
MEint11576.genome.CDS.1519,group00000
MEint11576.genome.CDS.1518,group11604
MEint11576.genome.CDS.1609,group00064
MEint11576.genome.CDS.1608,group05578
MEint11576.genome.CDS.1603,group01073
MEint11576.genome.CDS.1602,group11615
MEint11576.genome.CDS.1601,group00326
MEint11576.genome.CDS.1600,group00201
MEint11576.genome.CDS.1607,group11616
MEint11576.genome.CDS.1606,group11617
MEint11576.genome.CDS.1605,group05369
MEint11576.genome.CDS.1604,group00467
MEint11576.genome.CDS.1287,group00072
MEint11576.genome.CDS.1286,group00785
MEint11576.genome.CDS.1285,group01295
MEint11576.genome.CDS.1284,group01272
MEint11576.genome.CDS.1283,group00042
MEint11576.genome.CDS.1282,group00577
MEint11576.genome.CDS.1281,group02511
MEint11576.genome.CDS.1280,group01479
MEint11576.genome.CDS.1289,group00098
MEint11576.genome.CDS.1267,group11591
MEint11576.genome.CDS.1469,group03078
MEint11576.genome.CDS.1468,group03059
MEint11576.genome.CDS.1467,group00672
MEint11576.genome.CDS.1466,group02273
MEint11576.genome.CDS.1465,group00936
MEint11576.genome.CDS.1464,group03777
MEint11576.genome.CDS.1463,group01829
MEint11576.genome.CDS.1462,group01424
MEint11576.genome.CDS.1461,group02366
MEint11576.genome.CDS.1460,group01435
MEint11576.genome.CDS.1863,group03201
MEint11576.genome.CDS.1862,group00199
MEint11576.genome.CDS.1861,group01752
MEint11576.genome.CDS.1860,group01513
MEint11576.genome.CDS.1867,group01619
MEint11576.genome.CDS.1866,group02133
MEint11576.genome.CDS.1865,group00536
MEint11576.genome.CDS.1864,group02625
MEint11576.genome.CDS.853,group04179
MEint11576.genome.CDS.1869,group05528
MEint11576.genome.CDS.1868,group00778
MEint11576.genome.CDS.134,group00645
MEint11576.genome.CDS.2097,group03069
MEint11576.genome.CDS.2096,group03591
MEint11576.genome.CDS.2095,group11660
MEint11576.genome.CDS.2094,group03926
MEint11576.genome.CDS.2093,group03412
MEint11576.genome.CDS.2092,group02658
MEint11576.genome.CDS.2091,group11661
MEint11576.genome.CDS.2090,group03963
MEint11576.genome.CDS.2099,group11659
MEint11576.genome.CDS.2098,group03173
MEint11576.genome.CDS.2475,group00716
MEint11576.genome.CDS.2394,group03369
MEint11576.genome.CDS.2477,group11569
MEint11576.genome.CDS.2476,group02346
MEint11576.genome.CDS.2471,group00275
MEint11576.genome.CDS.2470,group00633
MEint11576.genome.CDS.2473,group00392
MEint11576.genome.CDS.2472,group00012
MEint11576.genome.CDS.2479,group01826
MEint11576.genome.CDS.2478,group00256
MEint11576.genome.CDS.2389,group00743
MEint11576.genome.CDS.2397,group02634
MEint11576.genome.CDS.1664,group00764
MEint11576.genome.CDS.2383,group00381
MEint11576.genome.CDS.2462,group11568
MEint11576.genome.CDS.2381,group00290
MEint11576.genome.CDS.2380,group03514
MEint11576.genome.CDS.2387,group04140
MEint11576.genome.CDS.2386,group00354
MEint11576.genome.CDS.2384,group00136
MEint11576.genome.CDS.2392,group00470
MEint11576.genome.CDS.2393,group00532
MEint11576.genome.CDS.2541,group01433
MEint11576.genome.CDS.2016,group04176
MEint11576.genome.CDS.2543,group01718
MEint11576.genome.CDS.2014,group02122
MEint11576.genome.CDS.2276,group00768
MEint11576.genome.CDS.2275,group01045
MEint11576.genome.CDS.2274,group01321
MEint11576.genome.CDS.2273,group02069
MEint11576.genome.CDS.2272,group00400
MEint11576.genome.CDS.2012,group02417
MEint11576.genome.CDS.2547,group01525
MEint11576.genome.CDS.2546,group00437
MEint11576.genome.CDS.462,group01892
MEint11576.genome.CDS.461,group11630
MEint11576.genome.CDS.467,group11637
MEint11576.genome.CDS.466,group04184
MEint11576.genome.CDS.2079,group02358
MEint11576.genome.CDS.2078,group00742
MEint11576.genome.CDS.2071,group00552
MEint11576.genome.CDS.2073,group02005
MEint11576.genome.CDS.2072,group00849
MEint11576.genome.CDS.2075,group02321
MEint11576.genome.CDS.2074,group00941
MEint11576.genome.CDS.2077,group01122
MEint11576.genome.CDS.2076,group11664
MEint11576.genome.CDS.1075,group02048
MEint11576.genome.CDS.1071,group11560
MEint11576.genome.CDS.608,group00600
MEint11576.genome.CDS.1678,group00580
MEint11576.genome.CDS.1679,group00523
MEint11576.genome.CDS.1676,group04989
MEint11576.genome.CDS.1677,group11619
MEint11576.genome.CDS.1674,group00618
MEint11576.genome.CDS.1675,group00619
MEint11576.genome.CDS.1672,group00522
MEint11576.genome.CDS.1673,group00610
MEint11576.genome.CDS.1670,group00595
MEint11576.genome.CDS.1671,group00594
MEint11576.genome.CDS.1702,group00035
MEint11576.genome.CDS.1703,group00623
MEint11576.genome.CDS.1700,group00400
MEint11576.genome.CDS.1701,group00035
MEint11576.genome.CDS.1706,group00587
MEint11576.genome.CDS.1707,group11621
MEint11576.genome.CDS.1705,group01995
MEint11576.genome.CDS.1708,group11620
MEint11576.genome.CDS.1709,group03606
MEint11576.genome.CDS.916,group00030
MEint11576.genome.CDS.1492,group00817
MEint11576.genome.CDS.1493,group01130
MEint11576.genome.CDS.1490,group00468
MEint11576.genome.CDS.1491,group00264
MEint11576.genome.CDS.1496,group00678
MEint11576.genome.CDS.1497,group11599
MEint11576.genome.CDS.1494,group02755
MEint11576.genome.CDS.1495,group00473
MEint11576.genome.CDS.1498,group00843
MEint11576.genome.CDS.1499,group11601
MEint11576.genome.CDS.1388,group00535
MEint11576.genome.CDS.1389,group11593
