MEint3163.genome.CDS.375,group12414
MEint3163.genome.CDS.3069,group01265
MEint3163.genome.CDS.965,group00844
MEint3163.genome.CDS.2848,group04563
MEint3163.genome.CDS.3532,group00515
MEint3163.genome.CDS.2828,group00274
MEint3163.genome.CDS.2829,group00121
MEint3163.genome.CDS.2822,group00095
MEint3163.genome.CDS.2823,group00151
MEint3163.genome.CDS.2820,group00150
MEint3163.genome.CDS.2821,group00129
MEint3163.genome.CDS.2826,group00273
MEint3163.genome.CDS.2827,group00309
MEint3163.genome.CDS.2824,group00181
MEint3163.genome.CDS.2825,group00208
MEint3163.genome.CDS.3669,group02310
MEint3163.genome.CDS.3668,group02294
MEint3163.genome.CDS.3663,group01410
MEint3163.genome.CDS.3662,group01333
MEint3163.genome.CDS.3661,group01334
MEint3163.genome.CDS.3660,group01224
MEint3163.genome.CDS.3667,group00213
MEint3163.genome.CDS.3666,group01441
MEint3163.genome.CDS.3665,group01690
MEint3163.genome.CDS.3664,group01613
MEint3163.genome.CDS.3539,group00388
MEint3163.genome.CDS.3538,group00408
MEint3163.genome.CDS.1401,group00689
MEint3163.genome.CDS.3469,group12370
MEint3163.genome.CDS.3468,group00037
MEint3163.genome.CDS.3461,group00000
MEint3163.genome.CDS.3460,group00233
MEint3163.genome.CDS.3463,group00146
MEint3163.genome.CDS.3462,group00126
MEint3163.genome.CDS.3465,group03573
MEint3163.genome.CDS.3464,group00065
MEint3163.genome.CDS.3467,group01604
MEint3163.genome.CDS.3466,group01914
MEint3163.genome.CDS.615,group02091
MEint3163.genome.CDS.986,group00035
MEint3163.genome.CDS.1221,group01654
MEint3163.genome.CDS.2642,group01323
MEint3163.genome.CDS.2643,group00303
MEint3163.genome.CDS.2640,group12444
MEint3163.genome.CDS.2641,group01631
MEint3163.genome.CDS.2646,group01369
MEint3163.genome.CDS.2647,group01213
MEint3163.genome.CDS.2347,group00440
MEint3163.genome.CDS.2644,group01245
MEint3163.genome.CDS.2645,group01214
MEint3163.genome.CDS.2346,group02504
MEint3163.genome.CDS.2031,group02448
MEint3163.genome.CDS.2030,group00515
MEint3163.genome.CDS.2033,group03353
MEint3163.genome.CDS.2032,group02836
MEint3163.genome.CDS.2035,group01554
MEint3163.genome.CDS.2034,group12396
MEint3163.genome.CDS.2037,group00352
MEint3163.genome.CDS.2036,group00479
MEint3163.genome.CDS.2039,group03970
MEint3163.genome.CDS.2038,group01865
MEint3163.genome.CDS.2785,group02045
MEint3163.genome.CDS.2784,group12464
MEint3163.genome.CDS.2783,group01017
MEint3163.genome.CDS.2782,group02810
MEint3163.genome.CDS.2781,group02977
MEint3163.genome.CDS.2780,group00025
MEint3163.genome.CDS.2329,group00995
MEint3163.genome.CDS.2328,group00626
MEint3163.genome.CDS.2324,group01718
MEint3163.genome.CDS.2327,group01722
MEint3163.genome.CDS.2326,group01720
MEint3163.genome.CDS.2321,group01812
MEint3163.genome.CDS.2320,group00053
MEint3163.genome.CDS.2323,group01490
MEint3163.genome.CDS.2322,group01433
MEint3163.genome.CDS.193,group01113
MEint3163.genome.CDS.3403,group00588
MEint3163.genome.CDS.196,group03469
MEint3163.genome.CDS.3153,group01837
MEint3163.genome.CDS.2344,group01287
MEint3163.genome.CDS.3400,group01450
MEint3163.genome.CDS.3407,group00114
MEint3163.genome.CDS.3416,group01590
MEint3163.genome.CDS.3154,group01707
MEint3163.genome.CDS.2255,group00439
MEint3163.genome.CDS.2254,group00141
MEint3163.genome.CDS.2257,group00680
MEint3163.genome.CDS.2256,group01800
MEint3163.genome.CDS.2251,group01329
MEint3163.genome.CDS.3157,group12495
MEint3163.genome.CDS.3328,group05574
MEint3163.genome.CDS.3329,group02346
MEint3163.genome.CDS.3327,group03065
MEint3163.genome.CDS.3324,group02296
MEint3163.genome.CDS.3325,group00640
MEint3163.genome.CDS.3322,group00230
MEint3163.genome.CDS.3323,group02575
MEint3163.genome.CDS.3320,group01305
MEint3163.genome.CDS.3321,group01998
MEint3163.genome.CDS.3252,group12503
MEint3163.genome.CDS.3253,group12502
MEint3163.genome.CDS.3250,group01211
MEint3163.genome.CDS.3251,group00477
MEint3163.genome.CDS.3256,group01258
MEint3163.genome.CDS.3257,group00935
MEint3163.genome.CDS.3254,group03649
MEint3163.genome.CDS.3255,group04348
MEint3163.genome.CDS.3258,group00305
MEint3163.genome.CDS.3259,group00029
MEint3163.genome.CDS.3494,group12373
MEint3163.genome.CDS.3495,group02906
MEint3163.genome.CDS.3496,group01532
MEint3163.genome.CDS.3497,group02451
MEint3163.genome.CDS.3490,group02414
MEint3163.genome.CDS.3491,group02110
MEint3163.genome.CDS.3492,group01829
MEint3163.genome.CDS.3493,group01737
MEint3163.genome.CDS.3498,group00036
MEint3163.genome.CDS.3499,group03120
MEint3163.genome.CDS.3076,group00179
MEint3163.genome.CDS.3077,group00180
MEint3163.genome.CDS.3074,group00742
MEint3163.genome.CDS.3075,group01122
MEint3163.genome.CDS.3072,group03002
MEint3163.genome.CDS.3073,group02950
MEint3163.genome.CDS.3070,group00013
MEint3163.genome.CDS.3071,group02754
MEint3163.genome.CDS.3078,group03060
MEint3163.genome.CDS.3079,group00652
MEint3163.genome.CDS.2819,group00082
MEint3163.genome.CDS.2818,group00063
MEint3163.genome.CDS.2817,group00048
MEint3163.genome.CDS.2816,group00444
MEint3163.genome.CDS.2815,group01544
MEint3163.genome.CDS.2814,group00227
MEint3163.genome.CDS.2813,group00297
MEint3163.genome.CDS.2812,group00412
MEint3163.genome.CDS.2811,group00296
MEint3163.genome.CDS.2810,group00366
MEint3163.genome.CDS.3678,group00908
MEint3163.genome.CDS.3679,group01336
MEint3163.genome.CDS.3674,group01650
MEint3163.genome.CDS.3675,group12384
MEint3163.genome.CDS.3676,group03051
MEint3163.genome.CDS.3677,group01927
MEint3163.genome.CDS.3670,group00313
MEint3163.genome.CDS.3671,group00162
MEint3163.genome.CDS.3672,group02060
MEint3163.genome.CDS.3673,group01440
MEint3163.genome.CDS.3479,group00566
MEint3163.genome.CDS.3473,group00365
MEint3163.genome.CDS.3470,group00433
MEint3163.genome.CDS.3471,group02777
MEint3163.genome.CDS.3476,group00683
MEint3163.genome.CDS.3477,group00937
MEint3163.genome.CDS.3474,group00105
MEint3163.genome.CDS.3475,group01824
MEint3163.genome.CDS.753,group00259
MEint3163.genome.CDS.927,group12466
MEint3163.genome.CDS.1126,group00113
MEint3163.genome.CDS.2189,group01955
MEint3163.genome.CDS.2188,group00584
MEint3163.genome.CDS.2183,group01445
MEint3163.genome.CDS.3369,group03172
MEint3163.genome.CDS.2790,group01753
MEint3163.genome.CDS.2023,group00176
MEint3163.genome.CDS.2020,group02064
MEint3163.genome.CDS.2793,group12467
MEint3163.genome.CDS.2026,group02386
MEint3163.genome.CDS.2027,group02039
MEint3163.genome.CDS.2796,group02113
MEint3163.genome.CDS.2025,group02780
MEint3163.genome.CDS.2798,group00543
MEint3163.genome.CDS.2799,group02802
MEint3163.genome.CDS.2028,group12397
MEint3163.genome.CDS.2029,group04347
MEint3163.genome.CDS.2219,group12413
MEint3163.genome.CDS.2338,group02223
MEint3163.genome.CDS.2339,group00560
MEint3163.genome.CDS.2336,group02413
MEint3163.genome.CDS.2337,group02390
MEint3163.genome.CDS.2335,group01195
MEint3163.genome.CDS.2332,group00083
MEint3163.genome.CDS.2333,group01838
MEint3163.genome.CDS.2330,group00061
MEint3163.genome.CDS.2331,group00265
MEint3163.genome.CDS.3313,group01717
MEint3163.genome.CDS.2247,group03066
MEint3163.genome.CDS.3311,group00022
MEint3163.genome.CDS.2245,group00981
MEint3163.genome.CDS.2242,group03444
MEint3163.genome.CDS.3316,group01429
MEint3163.genome.CDS.3315,group02514
MEint3163.genome.CDS.3314,group01318
MEint3163.genome.CDS.3319,group05573
MEint3163.genome.CDS.3318,group00953
MEint3163.genome.CDS.2248,group03113
MEint3163.genome.CDS.2249,group01595
MEint3163.genome.CDS.2215,group01411
MEint3163.genome.CDS.3569,group00518
MEint3163.genome.CDS.3267,group01618
MEint3163.genome.CDS.3266,group01961
MEint3163.genome.CDS.3265,group01477
MEint3163.genome.CDS.3264,group01509
MEint3163.genome.CDS.3263,group03650
MEint3163.genome.CDS.3650,group01536
MEint3163.genome.CDS.3261,group00528
MEint3163.genome.CDS.3260,group00417
MEint3163.genome.CDS.3269,group01876
MEint3163.genome.CDS.3268,group01860
MEint3163.genome.CDS.3049,group05571
MEint3163.genome.CDS.3048,group00226
MEint3163.genome.CDS.3043,group02106
MEint3163.genome.CDS.3042,group01662
MEint3163.genome.CDS.3041,group02924
MEint3163.genome.CDS.3040,group01518
MEint3163.genome.CDS.3047,group02460
MEint3163.genome.CDS.3046,group05057
MEint3163.genome.CDS.3045,group01520
MEint3163.genome.CDS.3044,group03090
MEint3163.genome.CDS.2106,group01655
MEint3163.genome.CDS.2800,group00593
MEint3163.genome.CDS.2801,group01445
MEint3163.genome.CDS.2802,group12468
MEint3163.genome.CDS.2803,group12470
MEint3163.genome.CDS.2804,group01935
MEint3163.genome.CDS.2805,group01046
MEint3163.genome.CDS.2806,group00395
MEint3163.genome.CDS.2807,group00021
MEint3163.genome.CDS.2808,group12469
MEint3163.genome.CDS.3681,group01926
MEint3163.genome.CDS.3680,group01159
MEint3163.genome.CDS.3683,group01580
MEint3163.genome.CDS.3685,group04352
MEint3163.genome.CDS.3684,group01936
MEint3163.genome.CDS.3687,group02201
MEint3163.genome.CDS.3686,group12389
MEint3163.genome.CDS.3689,group12387
MEint3163.genome.CDS.3688,group12388
MEint3163.genome.CDS.1931,group12357
MEint3163.genome.CDS.1930,group02364
MEint3163.genome.CDS.1933,group02533
MEint3163.genome.CDS.1420,group12363
MEint3163.genome.CDS.1935,group02742
MEint3163.genome.CDS.1934,group02077
MEint3163.genome.CDS.1937,group03922
MEint3163.genome.CDS.1936,group03923
MEint3163.genome.CDS.1939,group01611
MEint3163.genome.CDS.1938,group00221
MEint3163.genome.CDS.3449,group01550
MEint3163.genome.CDS.3448,group00197
MEint3163.genome.CDS.3447,group02347
MEint3163.genome.CDS.3446,group00229
MEint3163.genome.CDS.3445,group03050
MEint3163.genome.CDS.3444,group00472
MEint3163.genome.CDS.3441,group00241
MEint3163.genome.CDS.3440,group00319
MEint3163.genome.CDS.2981,group00586
MEint3163.genome.CDS.2980,group02146
MEint3163.genome.CDS.2983,group01417
MEint3163.genome.CDS.3105,group03010
MEint3163.genome.CDS.2985,group01928
MEint3163.genome.CDS.3103,group12492
MEint3163.genome.CDS.2987,group01699
MEint3163.genome.CDS.1209,group02229
MEint3163.genome.CDS.517,group12429
MEint3163.genome.CDS.3382,group02187
MEint3163.genome.CDS.2791,group03991
MEint3163.genome.CDS.2792,group05569
MEint3163.genome.CDS.2388,group02789
MEint3163.genome.CDS.2795,group00327
MEint3163.genome.CDS.2797,group00428
MEint3163.genome.CDS.2017,group03049
MEint3163.genome.CDS.2016,group00487
MEint3163.genome.CDS.2015,group00108
MEint3163.genome.CDS.2014,group01036
MEint3163.genome.CDS.2013,group02574
MEint3163.genome.CDS.2012,group01177
MEint3163.genome.CDS.2011,group01775
MEint3163.genome.CDS.2010,group01125
MEint3163.genome.CDS.2019,group01742
MEint3163.genome.CDS.2018,group04469
MEint3163.genome.CDS.2303,group01839
MEint3163.genome.CDS.336,group00982
MEint3163.genome.CDS.2301,group12420
MEint3163.genome.CDS.2300,group12421
MEint3163.genome.CDS.2655,group02150
MEint3163.genome.CDS.2654,group01083
MEint3163.genome.CDS.2657,group01739
MEint3163.genome.CDS.2304,group02281
MEint3163.genome.CDS.2659,group01024
MEint3163.genome.CDS.2658,group01053
MEint3163.genome.CDS.2309,group00017
MEint3163.genome.CDS.2308,group12426
MEint3163.genome.CDS.2492,group02064
MEint3163.genome.CDS.2491,group01742
MEint3163.genome.CDS.2490,group04469
MEint3163.genome.CDS.2497,group00260
MEint3163.genome.CDS.2496,group00429
MEint3163.genome.CDS.2495,group00176
MEint3163.genome.CDS.2499,group01769
MEint3163.genome.CDS.2498,group01866
MEint3163.genome.CDS.2479,group05110
MEint3163.genome.CDS.3305,group03654
MEint3163.genome.CDS.3306,group01506
MEint3163.genome.CDS.3307,group03068
MEint3163.genome.CDS.3300,group00697
MEint3163.genome.CDS.3301,group02531
MEint3163.genome.CDS.3302,group02530
MEint3163.genome.CDS.3303,group04467
MEint3163.genome.CDS.2471,group02906
MEint3163.genome.CDS.2470,group01182
MEint3163.genome.CDS.2473,group12439
MEint3163.genome.CDS.2472,group01424
MEint3163.genome.CDS.3308,group00954
MEint3163.genome.CDS.3309,group00096
MEint3163.genome.CDS.2477,group00510
MEint3163.genome.CDS.2476,group12438
MEint3163.genome.CDS.280,group12405
MEint3163.genome.CDS.3278,group02191
MEint3163.genome.CDS.3279,group00142
MEint3163.genome.CDS.3270,group01268
MEint3163.genome.CDS.3271,group02184
MEint3163.genome.CDS.3272,group01716
MEint3163.genome.CDS.3273,group01384
MEint3163.genome.CDS.3274,group02755
MEint3163.genome.CDS.3275,group01449
MEint3163.genome.CDS.3276,group02664
MEint3163.genome.CDS.3277,group01400
MEint3163.genome.CDS.2279,group00041
MEint3163.genome.CDS.2278,group00085
MEint3163.genome.CDS.2273,group00334
MEint3163.genome.CDS.2272,group00170
MEint3163.genome.CDS.2271,group00371
MEint3163.genome.CDS.2270,group01097
MEint3163.genome.CDS.2277,group01790
MEint3163.genome.CDS.2276,group00101
MEint3163.genome.CDS.2275,group00196
MEint3163.genome.CDS.2274,group00295
MEint3163.genome.CDS.3058,group02339
MEint3163.genome.CDS.3059,group01731
MEint3163.genome.CDS.3054,group00033
MEint3163.genome.CDS.3055,group01609
MEint3163.genome.CDS.3056,group04220
MEint3163.genome.CDS.3057,group02192
MEint3163.genome.CDS.3050,group01368
MEint3163.genome.CDS.3051,group00204
MEint3163.genome.CDS.3052,group00450
MEint3163.genome.CDS.3053,group00329
MEint3163.genome.CDS.2875,group00330
MEint3163.genome.CDS.2877,group02341
MEint3163.genome.CDS.2876,group02292
MEint3163.genome.CDS.2871,group01498
MEint3163.genome.CDS.2870,group03007
MEint3163.genome.CDS.2873,group02361
MEint3163.genome.CDS.2872,group00317
MEint3163.genome.CDS.2879,group01525
MEint3163.genome.CDS.2878,group02918
MEint3163.genome.CDS.3692,group03864
MEint3163.genome.CDS.3693,group02140
MEint3163.genome.CDS.3690,group01013
MEint3163.genome.CDS.3691,group12386
MEint3163.genome.CDS.3696,group00438
MEint3163.genome.CDS.3697,group03848
MEint3163.genome.CDS.3694,group02153
MEint3163.genome.CDS.3695,group02687
MEint3163.genome.CDS.3698,group02565
MEint3163.genome.CDS.3699,group00907
MEint3163.genome.CDS.1923,group03055
MEint3163.genome.CDS.1920,group01084
MEint3163.genome.CDS.1921,group03614
MEint3163.genome.CDS.1926,group00175
MEint3163.genome.CDS.1927,group02139
MEint3163.genome.CDS.1924,group12482
MEint3163.genome.CDS.1925,group00091
MEint3163.genome.CDS.1928,group01163
MEint3163.genome.CDS.1929,group01162
MEint3163.genome.CDS.2909,group02326
MEint3163.genome.CDS.3451,group01215
MEint3163.genome.CDS.3452,group01738
MEint3163.genome.CDS.3453,group00861
MEint3163.genome.CDS.3454,group00358
MEint3163.genome.CDS.3455,group00315
MEint3163.genome.CDS.3456,group00359
MEint3163.genome.CDS.3457,group01160
MEint3163.genome.CDS.2901,group02993
MEint3163.genome.CDS.3459,group00385
MEint3163.genome.CDS.2903,group00216
MEint3163.genome.CDS.2902,group02529
MEint3163.genome.CDS.2905,group00280
MEint3163.genome.CDS.2904,group00409
MEint3163.genome.CDS.2907,group00281
MEint3163.genome.CDS.2906,group00214
MEint3163.genome.CDS.2246,group02266
MEint3163.genome.CDS.3312,group12362
MEint3163.genome.CDS.2244,group00964
MEint3163.genome.CDS.3310,group00117
MEint3163.genome.CDS.3317,group05448
MEint3163.genome.CDS.2243,group02994
MEint3163.genome.CDS.2240,group00598
MEint3163.genome.CDS.1215,group01741
MEint3163.genome.CDS.2241,group12417
MEint3163.genome.CDS.2918,group00087
MEint3163.genome.CDS.2919,group00103
MEint3163.genome.CDS.11,group00336
MEint3163.genome.CDS.2916,group04564
MEint3163.genome.CDS.2917,group01446
MEint3163.genome.CDS.2413,group05550
MEint3163.genome.CDS.2412,group00102
MEint3163.genome.CDS.2147,group00360
MEint3163.genome.CDS.2410,group00500
MEint3163.genome.CDS.2417,group01698
MEint3163.genome.CDS.2140,group02632
MEint3163.genome.CDS.2143,group01372
MEint3163.genome.CDS.2414,group01335
MEint3163.genome.CDS.1457,group00312
MEint3163.genome.CDS.2314,group01528
MEint3163.genome.CDS.2315,group00709
MEint3163.genome.CDS.2316,group01071
MEint3163.genome.CDS.2317,group01313
MEint3163.genome.CDS.2310,group01932
MEint3163.genome.CDS.2311,group03137
MEint3163.genome.CDS.2312,group03932
MEint3163.genome.CDS.2313,group12425
MEint3163.genome.CDS.2648,group00178
MEint3163.genome.CDS.2649,group00177
MEint3163.genome.CDS.2318,group12423
MEint3163.genome.CDS.2319,group01638
MEint3163.genome.CDS.2484,group00191
MEint3163.genome.CDS.2485,group12437
MEint3163.genome.CDS.2486,group00833
MEint3163.genome.CDS.2487,group02259
MEint3163.genome.CDS.2480,group01846
MEint3163.genome.CDS.2481,group00094
MEint3163.genome.CDS.2482,group00254
MEint3163.genome.CDS.2483,group00081
MEint3163.genome.CDS.2488,group02834
MEint3163.genome.CDS.2489,group02389
MEint3163.genome.CDS.2468,group03850
MEint3163.genome.CDS.2469,group03849
MEint3163.genome.CDS.2462,group00501
MEint3163.genome.CDS.2463,group03859
MEint3163.genome.CDS.2460,group00468
MEint3163.genome.CDS.2461,group00264
MEint3163.genome.CDS.2466,group01451
MEint3163.genome.CDS.2467,group00861
MEint3163.genome.CDS.2464,group02906
MEint3163.genome.CDS.2465,group04686
MEint3163.genome.CDS.2008,group02370
MEint3163.genome.CDS.2009,group00785
MEint3163.genome.CDS.2000,group01773
MEint3163.genome.CDS.2001,group01541
MEint3163.genome.CDS.2002,group00064
MEint3163.genome.CDS.2003,group01836
MEint3163.genome.CDS.2004,group02632
MEint3163.genome.CDS.2005,group01828
MEint3163.genome.CDS.2006,group01735
MEint3163.genome.CDS.2007,group00668
MEint3163.genome.CDS.3209,group02652
MEint3163.genome.CDS.3208,group00536
MEint3163.genome.CDS.3205,group04217
MEint3163.genome.CDS.3204,group00608
MEint3163.genome.CDS.3207,group01923
MEint3163.genome.CDS.3206,group00090
MEint3163.genome.CDS.3201,group12499
MEint3163.genome.CDS.3200,group02816
MEint3163.genome.CDS.3203,group00918
MEint3163.genome.CDS.3202,group12500
MEint3163.genome.CDS.2269,group01068
MEint3163.genome.CDS.2264,group00189
MEint3163.genome.CDS.2265,group00526
MEint3163.genome.CDS.2266,group02578
MEint3163.genome.CDS.2267,group03426
MEint3163.genome.CDS.2260,group00424
MEint3163.genome.CDS.2261,group00647
MEint3163.genome.CDS.2262,group01575
MEint3163.genome.CDS.3511,group01888
MEint3163.genome.CDS.3510,group00299
MEint3163.genome.CDS.3513,group01864
MEint3163.genome.CDS.3512,group01887
MEint3163.genome.CDS.3515,group00697
MEint3163.genome.CDS.3514,group02938
MEint3163.genome.CDS.3517,group01387
MEint3163.genome.CDS.3516,group03178
MEint3163.genome.CDS.3519,group01108
MEint3163.genome.CDS.3199,group04347
MEint3163.genome.CDS.3198,group01109
MEint3163.genome.CDS.3195,group01747
MEint3163.genome.CDS.3194,group00759
MEint3163.genome.CDS.3197,group00049
MEint3163.genome.CDS.3196,group02018
MEint3163.genome.CDS.3191,group03359
MEint3163.genome.CDS.3190,group03254
MEint3163.genome.CDS.3193,group01326
MEint3163.genome.CDS.3192,group00201
MEint3163.genome.CDS.2866,group01696
MEint3163.genome.CDS.2867,group00742
MEint3163.genome.CDS.2864,group00007
MEint3163.genome.CDS.2865,group01622
MEint3163.genome.CDS.2862,group01045
MEint3163.genome.CDS.2863,group01042
MEint3163.genome.CDS.2860,group02069
MEint3163.genome.CDS.2861,group01321
MEint3163.genome.CDS.2868,group04560
MEint3163.genome.CDS.2869,group01937
MEint3163.genome.CDS.836,group02186
MEint3163.genome.CDS.1917,group00056
MEint3163.genome.CDS.1916,group02419
MEint3163.genome.CDS.1915,group01493
MEint3163.genome.CDS.1914,group00255
MEint3163.genome.CDS.1913,group01801
MEint3163.genome.CDS.1912,group00245
MEint3163.genome.CDS.1911,group00514
MEint3163.genome.CDS.1910,group01096
MEint3163.genome.CDS.1919,group01660
MEint3163.genome.CDS.1918,group00575
MEint3163.genome.CDS.3425,group01207
MEint3163.genome.CDS.3424,group02182
MEint3163.genome.CDS.3427,group02815
MEint3163.genome.CDS.3426,group01354
