MEint1363.genome.CDS.1680,group02584
MEint1363.genome.CDS.1189,group00715
MEint1363.genome.CDS.1580,group13787
MEint1363.genome.CDS.1581,group11549
MEint1363.genome.CDS.1582,group00244
MEint1363.genome.CDS.1851,group01058
MEint1363.genome.CDS.1856,group00435
MEint1363.genome.CDS.1585,group11426
MEint1363.genome.CDS.1586,group11641
MEint1363.genome.CDS.1587,group00633
MEint1363.genome.CDS.1588,group00278
MEint1363.genome.CDS.1589,group00210
MEint1363.genome.CDS.1858,group00174
MEint1363.genome.CDS.1859,group00091
MEint1363.genome.CDS.1517,group12822
MEint1363.genome.CDS.1516,group00027
MEint1363.genome.CDS.1515,group00240
MEint1363.genome.CDS.1514,group00224
MEint1363.genome.CDS.1513,group00437
MEint1363.genome.CDS.1699,group00693
MEint1363.genome.CDS.1511,group00250
MEint1363.genome.CDS.1510,group04156
MEint1363.genome.CDS.1694,group00067
MEint1363.genome.CDS.1571,group00470
MEint1363.genome.CDS.1696,group00597
MEint1363.genome.CDS.1697,group12069
MEint1363.genome.CDS.1690,group00066
MEint1363.genome.CDS.1691,group00147
MEint1363.genome.CDS.1519,group00237
MEint1363.genome.CDS.1570,group00532
MEint1363.genome.CDS.1108,group10155
MEint1363.genome.CDS.1109,group00573
MEint1363.genome.CDS.1458,group08563
MEint1363.genome.CDS.1459,group00395
MEint1363.genome.CDS.997,group00823
MEint1363.genome.CDS.1105,group00591
MEint1363.genome.CDS.1106,group00630
MEint1363.genome.CDS.1455,group04454
MEint1363.genome.CDS.993,group00698
MEint1363.genome.CDS.1101,group00084
MEint1363.genome.CDS.1450,group00162
MEint1363.genome.CDS.1103,group00188
MEint1363.genome.CDS.1480,group00566
MEint1363.genome.CDS.1257,group00873
MEint1363.genome.CDS.1731,group00813
MEint1363.genome.CDS.1140,group00649
MEint1363.genome.CDS.1250,group12495
MEint1363.genome.CDS.1628,group00074
MEint1363.genome.CDS.1251,group00449
MEint1363.genome.CDS.1070,group00254
MEint1363.genome.CDS.1029,group00057
MEint1363.genome.CDS.1072,group00503
MEint1363.genome.CDS.1073,group04181
MEint1363.genome.CDS.1074,group00388
MEint1363.genome.CDS.1075,group00501
MEint1363.genome.CDS.1076,group00506
MEint1363.genome.CDS.1233,group02027
MEint1363.genome.CDS.1171,group00762
MEint1363.genome.CDS.1170,group04405
MEint1363.genome.CDS.1173,group11197
MEint1363.genome.CDS.1172,group00373
MEint1363.genome.CDS.1175,group02674
MEint1363.genome.CDS.1546,group13756
MEint1363.genome.CDS.1177,group03454
MEint1363.genome.CDS.1176,group00027
MEint1363.genome.CDS.1666,group01596
MEint1363.genome.CDS.1779,group00381
MEint1363.genome.CDS.1547,group01647
MEint1363.genome.CDS.1452,group02246
MEint1363.genome.CDS.1773,group00105
MEint1363.genome.CDS.1629,group00062
MEint1363.genome.CDS.1771,group11743
MEint1363.genome.CDS.1770,group08176
MEint1363.genome.CDS.1777,group00136
MEint1363.genome.CDS.1776,group00657
MEint1363.genome.CDS.1775,group00295
MEint1363.genome.CDS.1774,group00107
MEint1363.genome.CDS.1542,group00859
MEint1363.genome.CDS.1311,group00957
MEint1363.genome.CDS.1482,group01321
MEint1363.genome.CDS.1235,group01282
MEint1363.genome.CDS.1806,group00496
MEint1363.genome.CDS.1831,group00587
MEint1363.genome.CDS.1259,group00349
MEint1363.genome.CDS.1238,group00830
MEint1363.genome.CDS.71,group07333
MEint1363.genome.CDS.1626,group04438
MEint1363.genome.CDS.1740,group00647
MEint1363.genome.CDS.1559,group03968
MEint1363.genome.CDS.1548,group00569
MEint1363.genome.CDS.1068,group00191
MEint1363.genome.CDS.959,group00706
MEint1363.genome.CDS.1549,group00505
MEint1363.genome.CDS.724,group01080
MEint1363.genome.CDS.1016,group00049
MEint1363.genome.CDS.1254,group00137
MEint1363.genome.CDS.1255,group00058
MEint1363.genome.CDS.1256,group00194
MEint1363.genome.CDS.1064,group01725
MEint1363.genome.CDS.1319,group00885
MEint1363.genome.CDS.1318,group03252
MEint1363.genome.CDS.1252,group00387
MEint1363.genome.CDS.1253,group00348
MEint1363.genome.CDS.1315,group04181
MEint1363.genome.CDS.1314,group00380
MEint1363.genome.CDS.1317,group00674
MEint1363.genome.CDS.1316,group00249
MEint1363.genome.CDS.1258,group03973
MEint1363.genome.CDS.1833,group08279
MEint1363.genome.CDS.1313,group00272
MEint1363.genome.CDS.1312,group00443
MEint1363.genome.CDS.1492,group00205
MEint1363.genome.CDS.1748,group00367
MEint1363.genome.CDS.1493,group00626
MEint1363.genome.CDS.1060,group01045
MEint1363.genome.CDS.1490,group00879
MEint1363.genome.CDS.1614,group01991
MEint1363.genome.CDS.950,group02886
MEint1363.genome.CDS.1487,group00155
MEint1363.genome.CDS.957,group02792
MEint1363.genome.CDS.1340,group00599
MEint1363.genome.CDS.1497,group00090
MEint1363.genome.CDS.1341,group00719
MEint1363.genome.CDS.1494,group02373
MEint1363.genome.CDS.1888,group00964
MEint1363.genome.CDS.1346,group07830
MEint1363.genome.CDS.1495,group00192
MEint1363.genome.CDS.1611,group00687
MEint1363.genome.CDS.1401,group01235
MEint1363.genome.CDS.1486,group00565
MEint1363.genome.CDS.1612,group02372
MEint1363.genome.CDS.1879,group00173
MEint1363.genome.CDS.1613,group02191
MEint1363.genome.CDS.1014,group00543
MEint1363.genome.CDS.1015,group00011
MEint1363.genome.CDS.1310,group10533
MEint1363.genome.CDS.1012,group00662
MEint1363.genome.CDS.1013,group00540
MEint1363.genome.CDS.1386,group00185
MEint1363.genome.CDS.1387,group00741
MEint1363.genome.CDS.1384,group00483
MEint1363.genome.CDS.1385,group11729
MEint1363.genome.CDS.1382,group00555
MEint1363.genome.CDS.1407,group00574
MEint1363.genome.CDS.1380,group00837
MEint1363.genome.CDS.1381,group00974
MEint1363.genome.CDS.1451,group13210
MEint1363.genome.CDS.1011,group06574
MEint1363.genome.CDS.1184,group00582
MEint1363.genome.CDS.1388,group00997
MEint1363.genome.CDS.1389,group00650
MEint1363.genome.CDS.1658,group01026
MEint1363.genome.CDS.1659,group00242
MEint1363.genome.CDS.1551,group12185
MEint1363.genome.CDS.1550,group00043
MEint1363.genome.CDS.1557,group00333
MEint1363.genome.CDS.1556,group00050
MEint1363.genome.CDS.1227,group04455
MEint1363.genome.CDS.1871,group02493
MEint1363.genome.CDS.1650,group00069
MEint1363.genome.CDS.1651,group01272
MEint1363.genome.CDS.1652,group00917
MEint1363.genome.CDS.1653,group11648
MEint1363.genome.CDS.1654,group01059
MEint1363.genome.CDS.1155,group03685
MEint1363.genome.CDS.1656,group00707
MEint1363.genome.CDS.1657,group00024
MEint1363.genome.CDS.1154,group00852
MEint1363.genome.CDS.1874,group00501
MEint1363.genome.CDS.1620,group00941
MEint1363.genome.CDS.1152,group00054
MEint1363.genome.CDS.971,group00747
MEint1363.genome.CDS.970,group00042
MEint1363.genome.CDS.973,group00702
MEint1363.genome.CDS.972,group00017
MEint1363.genome.CDS.975,group00924
MEint1363.genome.CDS.1018,group07708
MEint1363.genome.CDS.976,group01714
MEint1363.genome.CDS.979,group00575
MEint1363.genome.CDS.978,group00418
MEint1363.genome.CDS.656,group00846
MEint1363.genome.CDS.1877,group00298
MEint1363.genome.CDS.1135,group00375
MEint1363.genome.CDS.1134,group02537
MEint1363.genome.CDS.1137,group00767
MEint1363.genome.CDS.1136,group00044
MEint1363.genome.CDS.1423,group12184
MEint1363.genome.CDS.1422,group00971
MEint1363.genome.CDS.1133,group00128
MEint1363.genome.CDS.1420,group00984
MEint1363.genome.CDS.1816,group00344
MEint1363.genome.CDS.1817,group00346
MEint1363.genome.CDS.1815,group00659
MEint1363.genome.CDS.1139,group07129
MEint1363.genome.CDS.1138,group00263
MEint1363.genome.CDS.1810,group00401
MEint1363.genome.CDS.1202,group01203
MEint1363.genome.CDS.1038,group00635
MEint1363.genome.CDS.1039,group00002
MEint1363.genome.CDS.1199,group02868
MEint1363.genome.CDS.1034,group00140
MEint1363.genome.CDS.1035,group00026
MEint1363.genome.CDS.1036,group00203
MEint1363.genome.CDS.1037,group00794
MEint1363.genome.CDS.1030,group00216
MEint1363.genome.CDS.1031,group00002
MEint1363.genome.CDS.1032,group00221
MEint1363.genome.CDS.1033,group03114
MEint1363.genome.CDS.1126,group01099
MEint1363.genome.CDS.1530,group00785
MEint1363.genome.CDS.1870,group00991
MEint1363.genome.CDS.1178,group01033
MEint1363.genome.CDS.1821,group05703
MEint1363.genome.CDS.1820,group00933
MEint1363.genome.CDS.1827,group00646
MEint1363.genome.CDS.1123,group00251
MEint1363.genome.CDS.1049,group10032
MEint1363.genome.CDS.1048,group00864
MEint1363.genome.CDS.1722,group06648
MEint1363.genome.CDS.1723,group00377
MEint1363.genome.CDS.1724,group01086
MEint1363.genome.CDS.1120,group00703
MEint1363.genome.CDS.1726,group00360
MEint1363.genome.CDS.1727,group00332
MEint1363.genome.CDS.1728,group00337
MEint1363.genome.CDS.1729,group00440
MEint1363.genome.CDS.1043,group00704
MEint1363.genome.CDS.1536,group08158
MEint1363.genome.CDS.1045,group00752
MEint1363.genome.CDS.1044,group00816
MEint1363.genome.CDS.1047,group00691
MEint1363.genome.CDS.1046,group01993
MEint1363.genome.CDS.1287,group00985
MEint1363.genome.CDS.1553,group04195
MEint1363.genome.CDS.857,group12192
MEint1363.genome.CDS.1286,group00016
MEint1363.genome.CDS.1829,group00878
MEint1363.genome.CDS.1284,group00342
MEint1363.genome.CDS.1552,group01010
MEint1363.genome.CDS.1281,group00280
MEint1363.genome.CDS.1280,group00457
MEint1363.genome.CDS.1159,group00211
MEint1363.genome.CDS.1832,group09128
MEint1363.genome.CDS.1429,group02540
MEint1363.genome.CDS.987,group00581
MEint1363.genome.CDS.1185,group00037
MEint1363.genome.CDS.1186,group00552
MEint1363.genome.CDS.1187,group01172
MEint1363.genome.CDS.1269,group01622
MEint1363.genome.CDS.1158,group00916
MEint1363.genome.CDS.1182,group09276
MEint1363.genome.CDS.1183,group00302
MEint1363.genome.CDS.1265,group00656
MEint1363.genome.CDS.1264,group05119
MEint1363.genome.CDS.1267,group08680
MEint1363.genome.CDS.1266,group00207
MEint1363.genome.CDS.1261,group00083
MEint1363.genome.CDS.1260,group00053
MEint1363.genome.CDS.1263,group00061
MEint1363.genome.CDS.1262,group00264
MEint1363.genome.CDS.1157,group00452
MEint1363.genome.CDS.1124,group00285
MEint1363.genome.CDS.1502,group06057
MEint1363.genome.CDS.1435,group08262
MEint1363.genome.CDS.1342,group00200
MEint1363.genome.CDS.1615,group00669
MEint1363.genome.CDS.1616,group04473
MEint1363.genome.CDS.1617,group12697
MEint1363.genome.CDS.1610,group00791
MEint1363.genome.CDS.1347,group00854
MEint1363.genome.CDS.1344,group00415
MEint1363.genome.CDS.1345,group00413
MEint1363.genome.CDS.1348,group00738
MEint1363.genome.CDS.996,group00005
MEint1363.genome.CDS.1618,group00801
MEint1363.genome.CDS.1619,group12774
MEint1363.genome.CDS.1193,group05695
MEint1363.genome.CDS.1219,group00017
MEint1363.genome.CDS.1503,group01212
MEint1363.genome.CDS.1867,group04115
MEint1363.genome.CDS.1866,group00040
MEint1363.genome.CDS.1865,group00055
MEint1363.genome.CDS.1864,group00093
MEint1363.genome.CDS.1863,group00092
MEint1363.genome.CDS.1862,group00148
MEint1363.genome.CDS.1861,group00419
MEint1363.genome.CDS.1860,group00198
MEint1363.genome.CDS.995,group00644
MEint1363.genome.CDS.1869,group00119
MEint1363.genome.CDS.1868,group01305
MEint1363.genome.CDS.1661,group12543
MEint1363.genome.CDS.1660,group00804
MEint1363.genome.CDS.1663,group01969
MEint1363.genome.CDS.1662,group12411
MEint1363.genome.CDS.1665,group04417
MEint1363.genome.CDS.1664,group11291
MEint1363.genome.CDS.1667,group00058
MEint1363.genome.CDS.1462,group00827
MEint1363.genome.CDS.1669,group08086
MEint1363.genome.CDS.1668,group00643
MEint1363.genome.CDS.1508,group12777
MEint1363.genome.CDS.1509,group00160
MEint1363.genome.CDS.1461,group09158
MEint1363.genome.CDS.1460,group00020
MEint1363.genome.CDS.1467,group00430
MEint1363.genome.CDS.1466,group00605
MEint1363.genome.CDS.1465,group00218
MEint1363.genome.CDS.1464,group12706
MEint1363.genome.CDS.1500,group01312
MEint1363.genome.CDS.1501,group00771
MEint1363.genome.CDS.1469,group00477
MEint1363.genome.CDS.1468,group00655
MEint1363.genome.CDS.1504,group00556
MEint1363.genome.CDS.1505,group00786
MEint1363.genome.CDS.1506,group00354
MEint1363.genome.CDS.1507,group00134
MEint1363.genome.CDS.1213,group00911
MEint1363.genome.CDS.1554,group00386
MEint1363.genome.CDS.858,group00530
MEint1363.genome.CDS.948,group00673
MEint1363.genome.CDS.949,group00905
MEint1363.genome.CDS.1709,group00890
MEint1363.genome.CDS.1481,group00700
MEint1363.genome.CDS.941,group00947
MEint1363.genome.CDS.1483,group00102
MEint1363.genome.CDS.943,group01071
MEint1363.genome.CDS.944,group00229
MEint1363.genome.CDS.945,group00608
MEint1363.genome.CDS.946,group00350
MEint1363.genome.CDS.947,group00266
MEint1363.genome.CDS.1005,group00005
MEint1363.genome.CDS.1007,group00748
MEint1363.genome.CDS.1006,group00823
MEint1363.genome.CDS.939,group02162
MEint1363.genome.CDS.1000,group00515
MEint1363.genome.CDS.1003,group00662
MEint1363.genome.CDS.1002,group06574
MEint1363.genome.CDS.1162,group00164
MEint1363.genome.CDS.934,group04422
MEint1363.genome.CDS.1160,group00183
MEint1363.genome.CDS.284,group14024
MEint1363.genome.CDS.1166,group00902
MEint1363.genome.CDS.1008,group06917
MEint1363.genome.CDS.1164,group00078
MEint1363.genome.CDS.1165,group00168
MEint1363.genome.CDS.992,group00256
MEint1363.genome.CDS.1768,group01291
MEint1363.genome.CDS.1769,group07304
MEint1363.genome.CDS.1764,group00208
MEint1363.genome.CDS.1765,group00273
MEint1363.genome.CDS.1766,group08240
MEint1363.genome.CDS.1767,group00274
MEint1363.genome.CDS.1760,group00129
MEint1363.genome.CDS.1761,group10360
MEint1363.genome.CDS.1762,group00095
MEint1363.genome.CDS.1763,group00151
MEint1363.genome.CDS.1368,group00406
MEint1363.genome.CDS.1701,group00624
MEint1363.genome.CDS.1242,group03425
MEint1363.genome.CDS.991,group01341
MEint1363.genome.CDS.1705,group00751
MEint1363.genome.CDS.1719,group13287
MEint1363.genome.CDS.1718,group00971
MEint1363.genome.CDS.1413,group01030
MEint1363.genome.CDS.1245,group00751
MEint1363.genome.CDS.1220,group01664
MEint1363.genome.CDS.1711,group00799
MEint1363.genome.CDS.1710,group00736
MEint1363.genome.CDS.1092,group01975
MEint1363.genome.CDS.1712,group09900
MEint1363.genome.CDS.1715,group02709
MEint1363.genome.CDS.1714,group08763
MEint1363.genome.CDS.1717,group00214
MEint1363.genome.CDS.1716,group00984
MEint1363.genome.CDS.735,group08483
MEint1363.genome.CDS.1222,group01992
MEint1363.genome.CDS.1150,group02114
MEint1363.genome.CDS.1846,group00731
MEint1363.genome.CDS.1225,group00319
MEint1363.genome.CDS.1362,group04195
MEint1363.genome.CDS.1826,group00135
MEint1363.genome.CDS.1410,group00308
MEint1363.genome.CDS.1248,group11221
MEint1363.genome.CDS.1555,group00139
MEint1363.genome.CDS.1308,group08801
MEint1363.genome.CDS.1309,group01082
MEint1363.genome.CDS.1306,group00604
MEint1363.genome.CDS.1307,group00602
MEint1363.genome.CDS.1304,group00810
MEint1363.genome.CDS.1305,group00694
MEint1363.genome.CDS.1302,group12593
MEint1363.genome.CDS.1303,group07309
MEint1363.genome.CDS.1300,group00614
MEint1363.genome.CDS.1301,group00361
MEint1363.genome.CDS.1229,group00223
MEint1363.genome.CDS.1059,group00167
MEint1363.genome.CDS.1695,group05108
MEint1363.genome.CDS.1825,group12962
MEint1363.genome.CDS.1489,group00127
MEint1363.genome.CDS.1558,group00410
MEint1363.genome.CDS.1488,group01262
MEint1363.genome.CDS.1655,group00961
MEint1363.genome.CDS.1288,group01012
MEint1363.genome.CDS.1873,group00506
MEint1363.genome.CDS.1600,group00714
MEint1363.genome.CDS.1232,group11516
MEint1363.genome.CDS.1056,group01036
MEint1363.genome.CDS.1291,group00773
MEint1363.genome.CDS.1518,group00322
MEint1363.genome.CDS.940,group01043
MEint1363.genome.CDS.1020,group08124
MEint1363.genome.CDS.1876,group12191
MEint1363.genome.CDS.942,group00120
MEint1363.genome.CDS.1603,group00939
MEint1363.genome.CDS.1121,group00999
MEint1363.genome.CDS.1602,group00962
MEint1363.genome.CDS.1485,group00783
MEint1363.genome.CDS.1021,group07485
MEint1363.genome.CDS.958,group00022
MEint1363.genome.CDS.1353,group00379
MEint1363.genome.CDS.1484,group00130
MEint1363.genome.CDS.1544,group00850
MEint1363.genome.CDS.1545,group00797
MEint1363.genome.CDS.1230,group00241
MEint1363.genome.CDS.1231,group00554
MEint1363.genome.CDS.1540,group02357
MEint1363.genome.CDS.1541,group00814
MEint1363.genome.CDS.1234,group13830
MEint1363.genome.CDS.1543,group00007
MEint1363.genome.CDS.1625,group06006
MEint1363.genome.CDS.1624,group00841
MEint1363.genome.CDS.1627,group00987
MEint1363.genome.CDS.1239,group07127
MEint1363.genome.CDS.1621,group01112
MEint1363.genome.CDS.1855,group01231
MEint1363.genome.CDS.1622,group00384
MEint1363.genome.CDS.1605,group01758
MEint1363.genome.CDS.1356,group00737
MEint1363.genome.CDS.1168,group00292
MEint1363.genome.CDS.1169,group00125
MEint1363.genome.CDS.863,group01025
MEint1363.genome.CDS.1001,group00616
MEint1363.genome.CDS.938,group01198
MEint1363.genome.CDS.1823,group01850
MEint1363.genome.CDS.1822,group01024
MEint1363.genome.CDS.1533,group00590
MEint1363.genome.CDS.1125,group00220
MEint1363.genome.CDS.1535,group00663
MEint1363.genome.CDS.1534,group01003
MEint1363.genome.CDS.1537,group00029
MEint1363.genome.CDS.1824,group00979
MEint1363.genome.CDS.1539,group01176
MEint1363.genome.CDS.1538,group00787
MEint1363.genome.CDS.1285,group00004
MEint1363.genome.CDS.1828,group00234
MEint1363.genome.CDS.1283,group00724
MEint1363.genome.CDS.1282,group00427
MEint1363.genome.CDS.1128,group13051
MEint1363.genome.CDS.1129,group00237
MEint1363.genome.CDS.1438,group00690
MEint1363.genome.CDS.935,group00201
MEint1363.genome.CDS.1163,group00195
MEint1363.genome.CDS.1430,group02783
MEint1363.genome.CDS.1431,group00012
MEint1363.genome.CDS.1432,group01304
MEint1363.genome.CDS.1433,group01342
MEint1363.genome.CDS.1434,group04032
MEint1363.genome.CDS.937,group00478
MEint1363.genome.CDS.1436,group08235
MEint1363.genome.CDS.1437,group01004
MEint1363.genome.CDS.936,group03372
MEint1363.genome.CDS.1009,group00515
MEint1363.genome.CDS.1167,group00513
MEint1363.genome.CDS.280,group00056
MEint1363.genome.CDS.1237,group03589
MEint1363.genome.CDS.1755,group00883
MEint1363.genome.CDS.1754,group00446
MEint1363.genome.CDS.1757,group00063
MEint1363.genome.CDS.1756,group11758
MEint1363.genome.CDS.1751,group00297
MEint1363.genome.CDS.1750,group00412
MEint1363.genome.CDS.1753,group00893
MEint1363.genome.CDS.1752,group00227
MEint1363.genome.CDS.1052,group01257
MEint1363.genome.CDS.1053,group00892
MEint1363.genome.CDS.1050,group00676
MEint1363.genome.CDS.1051,group00834
MEint1363.genome.CDS.1759,group05289
MEint1363.genome.CDS.1758,group00085
MEint1363.genome.CDS.1054,group00728
MEint1363.genome.CDS.1055,group00775
MEint1363.genome.CDS.1057,group11935
MEint1363.genome.CDS.1427,group02588
MEint1363.genome.CDS.1426,group13210
MEint1363.genome.CDS.1425,group02246
MEint1363.genome.CDS.1424,group05402
MEint1363.genome.CDS.1131,group00279
MEint1363.genome.CDS.1130,group00322
MEint1363.genome.CDS.1852,group00755
MEint1363.genome.CDS.1421,group00214
MEint1363.genome.CDS.1853,group00915
MEint1363.genome.CDS.1132,group00922
MEint1363.genome.CDS.1850,group07301
MEint1363.genome.CDS.1583,group07518
MEint1363.genome.CDS.285,group09609
MEint1363.genome.CDS.1520,group13051
MEint1363.genome.CDS.1584,group00196
MEint1363.genome.CDS.1857,group01975
MEint1363.genome.CDS.1854,group02143
MEint1363.genome.CDS.1278,group00580
MEint1363.genome.CDS.1279,group00520
MEint1363.genome.CDS.1276,group07649
MEint1363.genome.CDS.1277,group04018
MEint1363.genome.CDS.1274,group00611
MEint1363.genome.CDS.1275,group00618
MEint1363.genome.CDS.1272,group00594
MEint1363.genome.CDS.1273,group00522
MEint1363.genome.CDS.1270,group00720
MEint1363.genome.CDS.1271,group00595
MEint1363.genome.CDS.1521,group01099
MEint1363.genome.CDS.1428,group02864
MEint1363.genome.CDS.1236,group03735
MEint1363.genome.CDS.1377,group01595
MEint1363.genome.CDS.1376,group04475
MEint1363.genome.CDS.1375,group00421
MEint1363.genome.CDS.1374,group00034
MEint1363.genome.CDS.1373,group00805
MEint1363.genome.CDS.1372,group00940
MEint1363.genome.CDS.1371,group00417
MEint1363.genome.CDS.1370,group00721
MEint1363.genome.CDS.1379,group00586
MEint1363.genome.CDS.1378,group07589
MEint1363.genome.CDS.986,group01031
MEint1363.genome.CDS.1089,group00198
MEint1363.genome.CDS.1088,group00419
MEint1363.genome.CDS.1085,group00093
MEint1363.genome.CDS.1084,group00055
MEint1363.genome.CDS.1087,group00148
MEint1363.genome.CDS.1086,group00092
MEint1363.genome.CDS.1081,group01305
MEint1363.genome.CDS.1080,group00119
MEint1363.genome.CDS.1083,group00040
MEint1363.genome.CDS.1082,group04115
MEint1363.genome.CDS.1527,group00753
MEint1363.genome.CDS.1698,group00283
MEint1363.genome.CDS.1512,group00245
MEint1363.genome.CDS.1672,group03581
MEint1363.genome.CDS.1673,group01765
MEint1363.genome.CDS.1670,group08503
MEint1363.genome.CDS.1671,group02250
MEint1363.genome.CDS.1676,group04409
MEint1363.genome.CDS.1674,group13795
MEint1363.genome.CDS.1675,group00759
MEint1363.genome.CDS.1678,group01124
MEint1363.genome.CDS.1679,group13604
MEint1363.genome.CDS.1524,group00251
MEint1363.genome.CDS.1474,group00436
MEint1363.genome.CDS.1475,group00089
MEint1363.genome.CDS.1476,group00716
MEint1363.genome.CDS.1477,group04239
MEint1363.genome.CDS.1470,group02255
MEint1363.genome.CDS.1471,group00426
MEint1363.genome.CDS.1472,group04408
MEint1363.genome.CDS.1689,group00258
MEint1363.genome.CDS.1575,group00321
MEint1363.genome.CDS.1574,group00243
MEint1363.genome.CDS.1577,group01239
MEint1363.genome.CDS.1576,group00900
MEint1363.genome.CDS.1478,group09639
MEint1363.genome.CDS.1479,group13725
MEint1363.genome.CDS.1573,group00030
MEint1363.genome.CDS.1572,group00460
MEint1363.genome.CDS.1885,group01380
MEint1363.genome.CDS.1884,group00166
MEint1363.genome.CDS.1887,group07845
MEint1363.genome.CDS.1886,group00232
MEint1363.genome.CDS.1881,group00209
MEint1363.genome.CDS.1880,group00517
MEint1363.genome.CDS.1883,group00087
MEint1363.genome.CDS.1882,group00103
MEint1363.genome.CDS.1889,group00327
MEint1363.genome.CDS.1525,group00371
MEint1363.genome.CDS.1498,group00765
MEint1363.genome.CDS.1499,group00317
MEint1363.genome.CDS.1692,group09064
MEint1363.genome.CDS.953,group01074
MEint1363.genome.CDS.952,group00351
MEint1363.genome.CDS.951,group00303
MEint1363.genome.CDS.1491,group00641
MEint1363.genome.CDS.1496,group00246
MEint1363.genome.CDS.956,group01021
MEint1363.genome.CDS.955,group13619
MEint1363.genome.CDS.954,group12410
MEint1363.genome.CDS.1878,group00008
MEint1363.genome.CDS.1400,group01236
MEint1363.genome.CDS.1403,group02235
MEint1363.genome.CDS.1402,group00744
MEint1363.genome.CDS.1405,group00692
MEint1363.genome.CDS.1404,group13185
MEint1363.genome.CDS.1010,group00616
MEint1363.genome.CDS.1406,group03988
MEint1363.genome.CDS.1409,group00539
MEint1363.genome.CDS.1156,group05294
MEint1363.genome.CDS.1872,group05403
MEint1363.genome.CDS.1383,group07896
MEint1363.genome.CDS.1153,group00070
MEint1363.genome.CDS.1875,group00388
MEint1363.genome.CDS.1151,group00165
MEint1363.genome.CDS.1019,group00654
MEint1363.genome.CDS.1791,group00621
MEint1363.genome.CDS.1790,group00546
MEint1363.genome.CDS.1793,group00489
MEint1363.genome.CDS.1792,group12985
MEint1363.genome.CDS.1795,group12337
MEint1363.genome.CDS.1794,group00356
MEint1363.genome.CDS.1797,group01056
MEint1363.genome.CDS.1796,group01020
MEint1363.genome.CDS.1799,group09064
MEint1363.genome.CDS.1798,group00147
MEint1363.genome.CDS.1647,group01053
MEint1363.genome.CDS.999,group06917
MEint1363.genome.CDS.1646,group00390
MEint1363.genome.CDS.998,group00748
MEint1363.genome.CDS.1645,group00486
MEint1363.genome.CDS.1294,group00326
MEint1363.genome.CDS.1456,group03115
MEint1363.genome.CDS.1644,group00788
MEint1363.genome.CDS.1457,group00021
MEint1363.genome.CDS.1391,group00270
