MEint4252.genome.CDS.2288,group00264
MEint4252.genome.CDS.1839,group07495
MEint4252.genome.CDS.1208,group00832
MEint4252.genome.CDS.2308,group05488
MEint4252.genome.CDS.1908,group01848
MEint4252.genome.CDS.1909,group01390
MEint4252.genome.CDS.1906,group01855
MEint4252.genome.CDS.2300,group00679
MEint4252.genome.CDS.1904,group12962
MEint4252.genome.CDS.2302,group00663
MEint4252.genome.CDS.2305,group08279
MEint4252.genome.CDS.2304,group00105
MEint4252.genome.CDS.2307,group07897
MEint4252.genome.CDS.2306,group11925
MEint4252.genome.CDS.1371,group00950
MEint4252.genome.CDS.1370,group00844
MEint4252.genome.CDS.1373,group12411
MEint4252.genome.CDS.1372,group08158
MEint4252.genome.CDS.1375,group01020
MEint4252.genome.CDS.1374,group01992
MEint4252.genome.CDS.1377,group00255
MEint4252.genome.CDS.1376,group00644
MEint4252.genome.CDS.1379,group00933
MEint4252.genome.CDS.1378,group07755
MEint4252.genome.CDS.1507,group00214
MEint4252.genome.CDS.1999,group00605
MEint4252.genome.CDS.1968,group01106
MEint4252.genome.CDS.2007,group00280
MEint4252.genome.CDS.1889,group03642
MEint4252.genome.CDS.1888,group08213
MEint4252.genome.CDS.1887,group00290
MEint4252.genome.CDS.1201,group00990
MEint4252.genome.CDS.1885,group05294
MEint4252.genome.CDS.1884,group01469
MEint4252.genome.CDS.1883,group03657
MEint4252.genome.CDS.1882,group08208
MEint4252.genome.CDS.1881,group00035
MEint4252.genome.CDS.1569,group00373
MEint4252.genome.CDS.2294,group12412
MEint4252.genome.CDS.1134,group00136
MEint4252.genome.CDS.1653,group00530
MEint4252.genome.CDS.1285,group12328
MEint4252.genome.CDS.1284,group00127
MEint4252.genome.CDS.1287,group00567
MEint4252.genome.CDS.1509,group06372
MEint4252.genome.CDS.1281,group00205
MEint4252.genome.CDS.1280,group00621
MEint4252.genome.CDS.1283,group00879
MEint4252.genome.CDS.1282,group00641
MEint4252.genome.CDS.1289,group00130
MEint4252.genome.CDS.1288,group00783
MEint4252.genome.CDS.548,group00979
MEint4252.genome.CDS.1804,group00753
MEint4252.genome.CDS.1156,group05363
MEint4252.genome.CDS.1558,group05400
MEint4252.genome.CDS.1849,group00683
MEint4252.genome.CDS.2005,group00217
MEint4252.genome.CDS.1714,group00646
MEint4252.genome.CDS.1128,group00287
MEint4252.genome.CDS.1129,group00251
MEint4252.genome.CDS.2182,group08262
MEint4252.genome.CDS.1124,group04507
MEint4252.genome.CDS.1125,group00869
MEint4252.genome.CDS.1126,group00426
MEint4252.genome.CDS.1127,group00220
MEint4252.genome.CDS.1120,group00607
MEint4252.genome.CDS.1121,group04420
MEint4252.genome.CDS.1122,group00655
MEint4252.genome.CDS.1123,group00477
MEint4252.genome.CDS.2009,group00281
MEint4252.genome.CDS.1339,group00528
MEint4252.genome.CDS.1710,group01855
MEint4252.genome.CDS.1338,group00417
MEint4252.genome.CDS.1599,group00295
MEint4252.genome.CDS.1598,group00041
MEint4252.genome.CDS.1452,group01127
MEint4252.genome.CDS.1453,group10214
MEint4252.genome.CDS.1454,group00340
MEint4252.genome.CDS.1455,group00011
MEint4252.genome.CDS.1456,group00636
MEint4252.genome.CDS.1457,group00056
MEint4252.genome.CDS.1591,group01014
MEint4252.genome.CDS.1590,group01077
MEint4252.genome.CDS.1593,group07304
MEint4252.genome.CDS.1592,group00472
MEint4252.genome.CDS.1595,group11729
MEint4252.genome.CDS.1399,group00746
MEint4252.genome.CDS.1597,group00085
MEint4252.genome.CDS.1596,group00012
MEint4252.genome.CDS.2002,group01004
MEint4252.genome.CDS.1693,group00840
MEint4252.genome.CDS.1690,group00332
MEint4252.genome.CDS.1758,group00690
MEint4252.genome.CDS.2006,group00409
MEint4252.genome.CDS.1697,group00072
MEint4252.genome.CDS.1694,group06006
MEint4252.genome.CDS.1695,group04438
MEint4252.genome.CDS.1753,group01958
MEint4252.genome.CDS.1752,group00078
MEint4252.genome.CDS.1698,group00062
MEint4252.genome.CDS.1750,group00164
MEint4252.genome.CDS.1757,group00948
MEint4252.genome.CDS.2189,group00208
MEint4252.genome.CDS.1754,group00440
MEint4252.genome.CDS.2023,group00954
MEint4252.genome.CDS.1331,group01028
MEint4252.genome.CDS.920,group00027
MEint4252.genome.CDS.1330,group00521
MEint4252.genome.CDS.673,group06805
MEint4252.genome.CDS.1998,group01573
MEint4252.genome.CDS.1391,group00924
MEint4252.genome.CDS.675,group11221
MEint4252.genome.CDS.2136,group06815
MEint4252.genome.CDS.2137,group00764
MEint4252.genome.CDS.2134,group00014
MEint4252.genome.CDS.1259,group00391
MEint4252.genome.CDS.2132,group09292
MEint4252.genome.CDS.1449,group04731
MEint4252.genome.CDS.1629,group00768
MEint4252.genome.CDS.2131,group01375
MEint4252.genome.CDS.1627,group04582
MEint4252.genome.CDS.1626,group02452
MEint4252.genome.CDS.1625,group06796
MEint4252.genome.CDS.1624,group01235
MEint4252.genome.CDS.1899,group00855
MEint4252.genome.CDS.1622,group00324
MEint4252.genome.CDS.2138,group00222
MEint4252.genome.CDS.1620,group00684
MEint4252.genome.CDS.1159,group00722
MEint4252.genome.CDS.1158,group11392
MEint4252.genome.CDS.1554,group06794
MEint4252.genome.CDS.1567,group00108
MEint4252.genome.CDS.1151,group02838
MEint4252.genome.CDS.1150,group00830
MEint4252.genome.CDS.1153,group01272
MEint4252.genome.CDS.1152,group01520
MEint4252.genome.CDS.1155,group01484
MEint4252.genome.CDS.1154,group00981
MEint4252.genome.CDS.1157,group03958
MEint4252.genome.CDS.1972,group00810
MEint4252.genome.CDS.1234,group00580
MEint4252.genome.CDS.2073,group01465
MEint4252.genome.CDS.1236,group00454
MEint4252.genome.CDS.1237,group00282
MEint4252.genome.CDS.1230,group00522
MEint4252.genome.CDS.1231,group00611
MEint4252.genome.CDS.1232,group00618
MEint4252.genome.CDS.1233,group07649
MEint4252.genome.CDS.1335,group02910
MEint4252.genome.CDS.1334,group04032
MEint4252.genome.CDS.1337,group00738
MEint4252.genome.CDS.1336,group00551
MEint4252.genome.CDS.1238,group04318
MEint4252.genome.CDS.1239,group00725
MEint4252.genome.CDS.1333,group00393
MEint4252.genome.CDS.1332,group00374
MEint4252.genome.CDS.1977,group13626
MEint4252.genome.CDS.1976,group00804
MEint4252.genome.CDS.1975,group02450
MEint4252.genome.CDS.1974,group12593
MEint4252.genome.CDS.1973,group07309
MEint4252.genome.CDS.1441,group00704
MEint4252.genome.CDS.1971,group00694
MEint4252.genome.CDS.1970,group00604
MEint4252.genome.CDS.1440,group00475
MEint4252.genome.CDS.1979,group00092
MEint4252.genome.CDS.1978,group00242
MEint4252.genome.CDS.1759,group06801
MEint4252.genome.CDS.1681,group00762
MEint4252.genome.CDS.2228,group03589
MEint4252.genome.CDS.1628,group00717
MEint4252.genome.CDS.2010,group06810
MEint4252.genome.CDS.2222,group00064
MEint4252.genome.CDS.2223,group00593
MEint4252.genome.CDS.2220,group08680
MEint4252.genome.CDS.2221,group09553
MEint4252.genome.CDS.2226,group00608
MEint4252.genome.CDS.2227,group01154
MEint4252.genome.CDS.2224,group01099
MEint4252.genome.CDS.1692,group08262
MEint4252.genome.CDS.1783,group08124
MEint4252.genome.CDS.1682,group00073
MEint4252.genome.CDS.1685,group12997
MEint4252.genome.CDS.1782,group00017
MEint4252.genome.CDS.2014,group12774
MEint4252.genome.CDS.1483,group00351
MEint4252.genome.CDS.1482,group02879
MEint4252.genome.CDS.1481,group04409
MEint4252.genome.CDS.1480,group02783
MEint4252.genome.CDS.1487,group00670
MEint4252.genome.CDS.1486,group00903
MEint4252.genome.CDS.1398,group01124
MEint4252.genome.CDS.1484,group00303
MEint4252.genome.CDS.1520,group02662
MEint4252.genome.CDS.1521,group00125
MEint4252.genome.CDS.1522,group02484
MEint4252.genome.CDS.1523,group06792
MEint4252.genome.CDS.1524,group05400
MEint4252.genome.CDS.1525,group03169
MEint4252.genome.CDS.1526,group00107
MEint4252.genome.CDS.1527,group03575
MEint4252.genome.CDS.2019,group05665
MEint4252.genome.CDS.2018,group02246
MEint4252.genome.CDS.87,group06784
MEint4252.genome.CDS.1459,group00570
MEint4252.genome.CDS.1878,group00051
MEint4252.genome.CDS.1879,group01172
MEint4252.genome.CDS.1876,group00177
MEint4252.genome.CDS.1877,group08128
MEint4252.genome.CDS.1874,group01245
MEint4252.genome.CDS.1875,group00512
MEint4252.genome.CDS.1872,group02953
MEint4252.genome.CDS.1873,group05532
MEint4252.genome.CDS.1870,group05531
MEint4252.genome.CDS.1871,group00608
MEint4252.genome.CDS.1241,group00004
MEint4252.genome.CDS.1240,group00342
MEint4252.genome.CDS.1243,group00250
MEint4252.genome.CDS.1242,group06786
MEint4252.genome.CDS.1245,group00160
MEint4252.genome.CDS.1244,group08330
MEint4252.genome.CDS.1247,group00134
MEint4252.genome.CDS.1246,group08176
MEint4252.genome.CDS.1249,group00275
MEint4252.genome.CDS.1248,group00357
MEint4252.genome.CDS.1503,group00285
MEint4252.genome.CDS.2048,group04115
MEint4252.genome.CDS.1891,group03231
MEint4252.genome.CDS.2046,group00119
MEint4252.genome.CDS.2047,group01304
MEint4252.genome.CDS.2044,group00780
MEint4252.genome.CDS.2045,group00995
MEint4252.genome.CDS.2042,group00506
MEint4252.genome.CDS.2043,group00269
MEint4252.genome.CDS.2040,group04408
MEint4252.genome.CDS.2041,group00501
MEint4252.genome.CDS.1893,group00096
MEint4252.genome.CDS.1209,group00133
MEint4252.genome.CDS.2225,group13210
MEint4252.genome.CDS.2049,group00193
MEint4252.genome.CDS.1200,group00405
MEint4252.genome.CDS.1325,group00734
MEint4252.genome.CDS.453,group06192
MEint4252.genome.CDS.454,group00230
MEint4252.genome.CDS.456,group02806
MEint4252.genome.CDS.1797,group00263
MEint4252.genome.CDS.1848,group00686
MEint4252.genome.CDS.1795,group11758
MEint4252.genome.CDS.1794,group00884
MEint4252.genome.CDS.1793,group00446
MEint4252.genome.CDS.1792,group00893
MEint4252.genome.CDS.1791,group00227
MEint4252.genome.CDS.1790,group00297
MEint4252.genome.CDS.1414,group07485
MEint4252.genome.CDS.1415,group00750
MEint4252.genome.CDS.1416,group08059
MEint4252.genome.CDS.1417,group00226
MEint4252.genome.CDS.1410,group01404
MEint4252.genome.CDS.1411,group00114
MEint4252.genome.CDS.1799,group00390
MEint4252.genome.CDS.1413,group00654
MEint4252.genome.CDS.2178,group00314
MEint4252.genome.CDS.2179,group07515
MEint4252.genome.CDS.1170,group00569
MEint4252.genome.CDS.1469,group07845
MEint4252.genome.CDS.1701,group06798
MEint4252.genome.CDS.1702,group00142
MEint4252.genome.CDS.1703,group00997
MEint4252.genome.CDS.1704,group00081
MEint4252.genome.CDS.1705,group00254
MEint4252.genome.CDS.1706,group00095
MEint4252.genome.CDS.1707,group00508
MEint4252.genome.CDS.1708,group01848
MEint4252.genome.CDS.1709,group00956
MEint4252.genome.CDS.1463,group00625
MEint4252.genome.CDS.1462,group00624
MEint4252.genome.CDS.1465,group01382
MEint4252.genome.CDS.1464,group00969
MEint4252.genome.CDS.1467,group00562
MEint4252.genome.CDS.1466,group00167
MEint4252.genome.CDS.1235,group00523
MEint4252.genome.CDS.1117,group00249
MEint4252.genome.CDS.1116,group00674
MEint4252.genome.CDS.1476,group00748
MEint4252.genome.CDS.1663,group04989
MEint4252.genome.CDS.1662,group11516
MEint4252.genome.CDS.1661,group00904
MEint4252.genome.CDS.1660,group00878
MEint4252.genome.CDS.1667,group00129
MEint4252.genome.CDS.1666,group01495
MEint4252.genome.CDS.1665,group01733
MEint4252.genome.CDS.1664,group03397
MEint4252.genome.CDS.1528,group09064
MEint4252.genome.CDS.1850,group00911
MEint4252.genome.CDS.1529,group04914
MEint4252.genome.CDS.2279,group00348
MEint4252.genome.CDS.2278,group00384
MEint4252.genome.CDS.1612,group00361
MEint4252.genome.CDS.2266,group00827
MEint4252.genome.CDS.2267,group01659
MEint4252.genome.CDS.2264,group12383
MEint4252.genome.CDS.2265,group00917
MEint4252.genome.CDS.2262,group00767
MEint4252.genome.CDS.2263,group05402
MEint4252.genome.CDS.2149,group00296
MEint4252.genome.CDS.2261,group08257
MEint4252.genome.CDS.2147,group00252
MEint4252.genome.CDS.2146,group00376
MEint4252.genome.CDS.2145,group00800
MEint4252.genome.CDS.2144,group00526
MEint4252.genome.CDS.2143,group00966
MEint4252.genome.CDS.2142,group00553
MEint4252.genome.CDS.2141,group00665
MEint4252.genome.CDS.2269,group00069
MEint4252.genome.CDS.1719,group00113
MEint4252.genome.CDS.1489,group00350
MEint4252.genome.CDS.1564,group10353
MEint4252.genome.CDS.1565,group02423
MEint4252.genome.CDS.1566,group09638
MEint4252.genome.CDS.1488,group00267
MEint4252.genome.CDS.1560,group06793
MEint4252.genome.CDS.1561,group00142
MEint4252.genome.CDS.1562,group12547
MEint4252.genome.CDS.1563,group00253
MEint4252.genome.CDS.1205,group00328
MEint4252.genome.CDS.1204,group00487
MEint4252.genome.CDS.1207,group00480
MEint4252.genome.CDS.1206,group00138
MEint4252.genome.CDS.1568,group01121
MEint4252.genome.CDS.2088,group13787
MEint4252.genome.CDS.1203,group00547
MEint4252.genome.CDS.1202,group06333
MEint4252.genome.CDS.1807,group00785
MEint4252.genome.CDS.1806,group00176
MEint4252.genome.CDS.1805,group00980
MEint4252.genome.CDS.2089,group11549
MEint4252.genome.CDS.1803,group00442
MEint4252.genome.CDS.1802,group06804
MEint4252.genome.CDS.1801,group00397
MEint4252.genome.CDS.1800,group00481
MEint4252.genome.CDS.1809,group00052
MEint4252.genome.CDS.1808,group12056
MEint4252.genome.CDS.1933,group00555
MEint4252.genome.CDS.1932,group00018
MEint4252.genome.CDS.1931,group06029
MEint4252.genome.CDS.1930,group00076
MEint4252.genome.CDS.1937,group00451
MEint4252.genome.CDS.1936,group01064
MEint4252.genome.CDS.1935,group01056
MEint4252.genome.CDS.1934,group01003
MEint4252.genome.CDS.1939,group00835
MEint4252.genome.CDS.1938,group00970
MEint4252.genome.CDS.1601,group00116
MEint4252.genome.CDS.1362,group06511
MEint4252.genome.CDS.1363,group00010
MEint4252.genome.CDS.1360,group00716
MEint4252.genome.CDS.1361,group05250
MEint4252.genome.CDS.1366,group00634
MEint4252.genome.CDS.1367,group00515
MEint4252.genome.CDS.1364,group00789
MEint4252.genome.CDS.1365,group01550
MEint4252.genome.CDS.1368,group00004
MEint4252.genome.CDS.1369,group00016
MEint4252.genome.CDS.1610,group00014
MEint4252.genome.CDS.1890,group01483
MEint4252.genome.CDS.1278,group00089
MEint4252.genome.CDS.1892,group02469
MEint4252.genome.CDS.2081,group00030
MEint4252.genome.CDS.1894,group13582
MEint4252.genome.CDS.1895,group00971
MEint4252.genome.CDS.1896,group13398
MEint4252.genome.CDS.1897,group01270
MEint4252.genome.CDS.1898,group03395
MEint4252.genome.CDS.1616,group02832
MEint4252.genome.CDS.1617,group00151
MEint4252.genome.CDS.1614,group00215
MEint4252.genome.CDS.2072,group01015
MEint4252.genome.CDS.1615,group00057
MEint4252.genome.CDS.1296,group00245
MEint4252.genome.CDS.1297,group03954
MEint4252.genome.CDS.1294,group13725
MEint4252.genome.CDS.1295,group00437
MEint4252.genome.CDS.1292,group00700
MEint4252.genome.CDS.1293,group00566
MEint4252.genome.CDS.1290,group00101
MEint4252.genome.CDS.1291,group02820
MEint4252.genome.CDS.1298,group00436
MEint4252.genome.CDS.1299,group11259
MEint4252.genome.CDS.1511,group01386
MEint4252.genome.CDS.1510,group01010
MEint4252.genome.CDS.1513,group01319
MEint4252.genome.CDS.1512,group01059
MEint4252.genome.CDS.1515,group00601
MEint4252.genome.CDS.1514,group00771
MEint4252.genome.CDS.1517,group00040
MEint4252.genome.CDS.1516,group00336
MEint4252.genome.CDS.1519,group02749
MEint4252.genome.CDS.1518,group00110
MEint4252.genome.CDS.2190,group00511
MEint4252.genome.CDS.1272,group00027
MEint4252.genome.CDS.1273,group12709
MEint4252.genome.CDS.1647,group00016
MEint4252.genome.CDS.2017,group00036
MEint4252.genome.CDS.1729,group00691
MEint4252.genome.CDS.2245,group00016
MEint4252.genome.CDS.2191,group00170
MEint4252.genome.CDS.1751,group00195
MEint4252.genome.CDS.1425,group05439
MEint4252.genome.CDS.1424,group00449
MEint4252.genome.CDS.1588,group10917
MEint4252.genome.CDS.1426,group06264
MEint4252.genome.CDS.1421,group00137
MEint4252.genome.CDS.1420,group11743
MEint4252.genome.CDS.1423,group00384
MEint4252.genome.CDS.1422,group00348
MEint4252.genome.CDS.1582,group04455
MEint4252.genome.CDS.1580,group00485
MEint4252.genome.CDS.1581,group00319
MEint4252.genome.CDS.1429,group00359
MEint4252.genome.CDS.1587,group00693
MEint4252.genome.CDS.1584,group00223
MEint4252.genome.CDS.1585,group00241
MEint4252.genome.CDS.2037,group00128
MEint4252.genome.CDS.2036,group00897
MEint4252.genome.CDS.2035,group00375
MEint4252.genome.CDS.2034,group00044
MEint4252.genome.CDS.2033,group00827
MEint4252.genome.CDS.2032,group05534
MEint4252.genome.CDS.2031,group01331
MEint4252.genome.CDS.2030,group02179
MEint4252.genome.CDS.1744,group05294
MEint4252.genome.CDS.1745,group00453
MEint4252.genome.CDS.1746,group00915
MEint4252.genome.CDS.1747,group00211
MEint4252.genome.CDS.1740,group00054
MEint4252.genome.CDS.1741,group00071
MEint4252.genome.CDS.2039,group11648
MEint4252.genome.CDS.1743,group03685
MEint4252.genome.CDS.1348,group00037
MEint4252.genome.CDS.1549,group00564
MEint4252.genome.CDS.1222,group03881
MEint4252.genome.CDS.1649,group00342
MEint4252.genome.CDS.1727,group06799
MEint4252.genome.CDS.1505,group12977
MEint4252.genome.CDS.1619,group04578
MEint4252.genome.CDS.1427,group00757
MEint4252.genome.CDS.1739,group00165
MEint4252.genome.CDS.1631,group10212
MEint4252.genome.CDS.1632,group00846
MEint4252.genome.CDS.1633,group00014
MEint4252.genome.CDS.1634,group12591
MEint4252.genome.CDS.1635,group00316
MEint4252.genome.CDS.1636,group02806
MEint4252.genome.CDS.1637,group01045
MEint4252.genome.CDS.1638,group00007
MEint4252.genome.CDS.1639,group00492
MEint4252.genome.CDS.1733,group09841
MEint4252.genome.CDS.1732,group02203
MEint4252.genome.CDS.1735,group00877
MEint4252.genome.CDS.1734,group06718
MEint4252.genome.CDS.1737,group02632
MEint4252.genome.CDS.1736,group00399
MEint4252.genome.CDS.1148,group02218
MEint4252.genome.CDS.1149,group00064
MEint4252.genome.CDS.1756,group00007
MEint4252.genome.CDS.2103,group00225
MEint4252.genome.CDS.2102,group00240
MEint4252.genome.CDS.1140,group00202
MEint4252.genome.CDS.1141,group00306
MEint4252.genome.CDS.2107,group00490
MEint4252.genome.CDS.1147,group06795
MEint4252.genome.CDS.1144,group01006
MEint4252.genome.CDS.2119,group00260
MEint4252.genome.CDS.1343,group13631
MEint4252.genome.CDS.1179,group00175
MEint4252.genome.CDS.1328,group00834
MEint4252.genome.CDS.1329,group02017
MEint4252.genome.CDS.1326,group00433
MEint4252.genome.CDS.1327,group01042
MEint4252.genome.CDS.1324,group00594
MEint4252.genome.CDS.1178,group00091
MEint4252.genome.CDS.1322,group01237
MEint4252.genome.CDS.1323,group00579
MEint4252.genome.CDS.1320,group01055
MEint4252.genome.CDS.1321,group00259
MEint4252.genome.CDS.1177,group00198
MEint4252.genome.CDS.1479,group00431
MEint4252.genome.CDS.2004,group00438
MEint4252.genome.CDS.1176,group00419
MEint6647.genome.CDS.1111,group12985
MEint4252.genome.CDS.2116,group13627
MEint4252.genome.CDS.2117,group00707
MEint4252.genome.CDS.2219,group10038
MEint4252.genome.CDS.2218,group03177
MEint4252.genome.CDS.2217,group00201
MEint4252.genome.CDS.1173,group00850
MEint4252.genome.CDS.2215,group00950
MEint4252.genome.CDS.2214,group12519
MEint4252.genome.CDS.2213,group01376
MEint4252.genome.CDS.2212,group10360
MEint4252.genome.CDS.2211,group02337
MEint4252.genome.CDS.1172,group00790
MEint4252.genome.CDS.734,group00979
MEint4252.genome.CDS.1142,group00284
MEint4252.genome.CDS.1171,group13756
MEint4252.genome.CDS.1907,group00956
MEint4252.genome.CDS.1761,group00766
MEint4252.genome.CDS.2298,group00647
MEint4252.genome.CDS.2303,group00681
MEint4252.genome.CDS.1995,group00203
MEint4252.genome.CDS.1994,group00026
MEint4252.genome.CDS.1496,group01159
MEint4252.genome.CDS.1996,group00794
MEint4252.genome.CDS.1559,group03169
MEint4252.genome.CDS.1491,group00229
MEint4252.genome.CDS.1993,group00140
MEint4252.genome.CDS.1493,group00123
MEint4252.genome.CDS.1555,group00496
MEint4252.genome.CDS.590,group00460
MEint4252.genome.CDS.1557,group00919
MEint4252.genome.CDS.1556,group00898
MEint4252.genome.CDS.1551,group00445
MEint4252.genome.CDS.1499,group00201
MEint4252.genome.CDS.1553,group12705
MEint4252.genome.CDS.1903,group00135
MEint4252.genome.CDS.1143,group00380
MEint4252.genome.CDS.1900,group00305
MEint4252.genome.CDS.1837,group07589
MEint4252.genome.CDS.1901,group00234
MEint4252.genome.CDS.1843,group00649
MEint4252.genome.CDS.1969,group00602
MEint4252.genome.CDS.1841,group00179
MEint4252.genome.CDS.1840,group00180
MEint4252.genome.CDS.1847,group00982
MEint4252.genome.CDS.1846,group03330
MEint4252.genome.CDS.1845,group00117
MEint4252.genome.CDS.1960,group00616
MEint4252.genome.CDS.1961,group00723
MEint4252.genome.CDS.1962,group02027
MEint4252.genome.CDS.1963,group00273
MEint4252.genome.CDS.1964,group00443
MEint4252.genome.CDS.1965,group01344
MEint4252.genome.CDS.1966,group10533
MEint4252.genome.CDS.1967,group08980
MEint4252.genome.CDS.1252,group11641
MEint4252.genome.CDS.1253,group00632
MEint4252.genome.CDS.1250,group00395
MEint4252.genome.CDS.1251,group00672
MEint4252.genome.CDS.1256,group00784
MEint4252.genome.CDS.1257,group00651
MEint4252.genome.CDS.1254,group00278
MEint4252.genome.CDS.1255,group00210
MEint4252.genome.CDS.1393,group00702
MEint4252.genome.CDS.1392,group00018
MEint4252.genome.CDS.1258,group00589
MEint4252.genome.CDS.1390,group01714
MEint4252.genome.CDS.1397,group00465
MEint4252.genome.CDS.1396,group00042
MEint4252.genome.CDS.1395,group00744
MEint4252.genome.CDS.1394,group00017
MEint4252.genome.CDS.1788,group07796
MEint4252.genome.CDS.1789,group00412
MEint4252.genome.CDS.2071,group00927
MEint4252.genome.CDS.2070,group00410
MEint4252.genome.CDS.2077,group00533
MEint4252.genome.CDS.2076,group00307
MEint4252.genome.CDS.2075,group00534
MEint4252.genome.CDS.2074,group00535
MEint4252.genome.CDS.1780,group05524
MEint4252.genome.CDS.1781,group05530
MEint4252.genome.CDS.2079,group00471
MEint4252.genome.CDS.2078,group00532
MEint4252.genome.CDS.1784,group04205
MEint4252.genome.CDS.1785,group06803
MEint4252.genome.CDS.1786,group03423
MEint4252.genome.CDS.1787,group01670
MEint4252.genome.CDS.1589,group00952
MEint4252.genome.CDS.1199,group00031
MEint4252.genome.CDS.1198,group00599
MEint4252.genome.CDS.1675,group00237
MEint4252.genome.CDS.1195,group04034
MEint4252.genome.CDS.1194,group00414
MEint4252.genome.CDS.1197,group00719
MEint4252.genome.CDS.1196,group00200
MEint4252.genome.CDS.1191,group00854
MEint4252.genome.CDS.1190,group13608
MEint4252.genome.CDS.1193,group00413
MEint4252.genome.CDS.1192,group07830
MEint4252.genome.CDS.1146,group00545
MEint4252.genome.CDS.1842,group00856
MEint4252.genome.CDS.1586,group00554
MEint4252.genome.CDS.1428,group00315
MEint4252.genome.CDS.1460,group01365
MEint4252.genome.CDS.1623,group00563
MEint4252.genome.CDS.2183,group00074
MEint4252.genome.CDS.1775,group00065
MEint4252.genome.CDS.1774,group00147
