TBepi3475.genome.CDS.1849,group00219
TBepi3475.genome.CDS.1241,group01312
TBepi3475.genome.CDS.1242,group00559
TBepi3475.genome.CDS.1243,group01151
TBepi3475.genome.CDS.1125,group00425
TBepi3475.genome.CDS.1124,group00394
TBepi3475.genome.CDS.947,group00461
TBepi3475.genome.CDS.1126,group00202
TBepi3475.genome.CDS.1121,group00381
TBepi3475.genome.CDS.1249,group00828
TBepi3475.genome.CDS.943,group00133
TBepi3475.genome.CDS.1122,group00257
TBepi3475.genome.CDS.1343,group00686
TBepi3475.genome.CDS.1478,group00070
TBepi3475.genome.CDS.1499,group02401
TBepi3475.genome.CDS.1498,group00853
TBepi3475.genome.CDS.1339,group00870
TBepi3475.genome.CDS.1442,group00190
TBepi3475.genome.CDS.1443,group00163
TBepi3475.genome.CDS.1440,group00111
TBepi3475.genome.CDS.1441,group00067
TBepi3475.genome.CDS.1446,group00804
TBepi3475.genome.CDS.1447,group01115
TBepi3475.genome.CDS.1444,group00473
TBepi3475.genome.CDS.1445,group00998
TBepi3475.genome.CDS.1330,group02625
TBepi3475.genome.CDS.1331,group00693
TBepi3475.genome.CDS.1332,group00554
TBepi3475.genome.CDS.1449,group01553
TBepi3475.genome.CDS.1334,group00223
TBepi3475.genome.CDS.1729,group00555
TBepi3475.genome.CDS.1336,group00319
TBepi3475.genome.CDS.1337,group00583
TBepi3475.genome.CDS.1684,group00918
TBepi3475.genome.CDS.1685,group00652
TBepi3475.genome.CDS.1686,group06777
TBepi3475.genome.CDS.1687,group00729
TBepi3475.genome.CDS.1569,group00068
TBepi3475.genome.CDS.1681,group01092
TBepi3475.genome.CDS.1682,group00539
TBepi3475.genome.CDS.1683,group00827
TBepi3475.genome.CDS.1081,group00566
TBepi3475.genome.CDS.1564,group00475
TBepi3475.genome.CDS.1567,group00064
TBepi3475.genome.CDS.1566,group00343
TBepi3475.genome.CDS.1688,group01081
TBepi3475.genome.CDS.1560,group00705
TBepi3475.genome.CDS.1371,group00163
TBepi3475.genome.CDS.1020,group00601
TBepi3475.genome.CDS.995,group00071
TBepi3475.genome.CDS.1372,group00190
TBepi3475.genome.CDS.1021,group00228
TBepi3475.genome.CDS.31,group00512
TBepi3475.genome.CDS.1866,group00185
TBepi3475.genome.CDS.1231,group00571
TBepi3475.genome.CDS.939,group06743
TBepi3475.genome.CDS.1233,group00485
TBepi3475.genome.CDS.1232,group00143
TBepi3475.genome.CDS.1235,group00591
TBepi3475.genome.CDS.1234,group00630
TBepi3475.genome.CDS.1237,group00680
TBepi3475.genome.CDS.1236,group01516
TBepi3475.genome.CDS.1239,group00424
TBepi3475.genome.CDS.1238,group00679
TBepi3475.genome.CDS.1721,group01346
TBepi3475.genome.CDS.1317,group00746
TBepi3475.genome.CDS.992,group00773
TBepi3475.genome.CDS.1089,group00719
TBepi3475.genome.CDS.1314,group00199
TBepi3475.genome.CDS.1378,group00412
TBepi3475.genome.CDS.1863,group00949
TBepi3475.genome.CDS.1379,group00296
TBepi3475.genome.CDS.1028,group00757
TBepi3475.genome.CDS.1740,group00378
TBepi3475.genome.CDS.1837,group00197
TBepi3475.genome.CDS.1836,group00664
TBepi3475.genome.CDS.1835,group01585
TBepi3475.genome.CDS.1834,group01515
TBepi3475.genome.CDS.1833,group01061
TBepi3475.genome.CDS.1832,group00632
TBepi3475.genome.CDS.204,group00379
TBepi3475.genome.CDS.1830,group00210
TBepi3475.genome.CDS.209,group03790
TBepi3475.genome.CDS.1839,group01096
TBepi3475.genome.CDS.1838,group00514
TBepi3475.genome.CDS.1865,group00076
TBepi3475.genome.CDS.1704,group00963
TBepi3475.genome.CDS.1746,group00348
TBepi3475.genome.CDS.941,group00480
TBepi3475.genome.CDS.1519,group00374
TBepi3475.genome.CDS.1068,group00655
TBepi3475.genome.CDS.1069,group00477
TBepi3475.genome.CDS.1064,group00419
TBepi3475.genome.CDS.1065,group00198
TBepi3475.genome.CDS.1066,group00607
TBepi3475.genome.CDS.1067,group01101
TBepi3475.genome.CDS.1060,group00055
TBepi3475.genome.CDS.1061,group00093
TBepi3475.genome.CDS.1062,group00092
TBepi3475.genome.CDS.1063,group00148
TBepi3475.genome.CDS.1129,group00382
TBepi3475.genome.CDS.948,group00492
TBepi3475.genome.CDS.1770,group00470
TBepi3475.genome.CDS.1909,group00641
TBepi3475.genome.CDS.1908,group00435
TBepi3475.genome.CDS.1678,group02655
TBepi3475.genome.CDS.1903,group00652
TBepi3475.genome.CDS.1902,group00380
TBepi3475.genome.CDS.1901,group00408
TBepi3475.genome.CDS.1900,group00388
TBepi3475.genome.CDS.1907,group00402
TBepi3475.genome.CDS.1220,group00367
TBepi3475.genome.CDS.1905,group01149
TBepi3475.genome.CDS.1904,group00767
TBepi3475.genome.CDS.1705,group00629
TBepi3475.genome.CDS.945,group00183
TBepi3475.genome.CDS.1707,group01848
TBepi3475.genome.CDS.1669,group01089
TBepi3475.genome.CDS.1701,group00999
TBepi3475.genome.CDS.1700,group00277
TBepi3475.genome.CDS.1703,group00276
TBepi3475.genome.CDS.1702,group00677
TBepi3475.genome.CDS.1662,group00891
TBepi3475.genome.CDS.1663,group00375
TBepi3475.genome.CDS.1660,group00925
TBepi3475.genome.CDS.1661,group00128
TBepi3475.genome.CDS.1666,group00260
TBepi3475.genome.CDS.1667,group00429
TBepi3475.genome.CDS.1664,group00044
TBepi3475.genome.CDS.1665,group00766
TBepi3475.genome.CDS.946,group00606
TBepi3475.genome.CDS.1248,group01019
TBepi3475.genome.CDS.940,group00138
TBepi3475.genome.CDS.989,group01586
TBepi3475.genome.CDS.988,group00930
TBepi3475.genome.CDS.1123,group00362
TBepi3475.genome.CDS.942,group00831
TBepi3475.genome.CDS.1670,group00487
TBepi3475.genome.CDS.981,group00711
TBepi3475.genome.CDS.980,group01628
TBepi3475.genome.CDS.983,group00236
TBepi3475.genome.CDS.982,group00760
TBepi3475.genome.CDS.985,group01164
TBepi3475.genome.CDS.984,group01274
TBepi3475.genome.CDS.987,group01049
TBepi3475.genome.CDS.986,group01601
TBepi3475.genome.CDS.1888,group00078
TBepi3475.genome.CDS.1674,group00017
TBepi3475.genome.CDS.1019,group00772
TBepi3475.genome.CDS.1018,group00109
TBepi3475.genome.CDS.1926,group00688
TBepi3475.genome.CDS.1011,group00186
TBepi3475.genome.CDS.1010,group00013
TBepi3475.genome.CDS.1013,group00192
TBepi3475.genome.CDS.1012,group00548
TBepi3475.genome.CDS.1015,group00090
TBepi3475.genome.CDS.1014,group00246
TBepi3475.genome.CDS.1017,group00317
TBepi3475.genome.CDS.1016,group00765
TBepi3475.genome.CDS.1374,group00444
TBepi3475.genome.CDS.1375,group00893
TBepi3475.genome.CDS.1376,group00227
TBepi3475.genome.CDS.1377,group00297
TBepi3475.genome.CDS.1370,group00544
TBepi3475.genome.CDS.1278,group01119
TBepi3475.genome.CDS.30,group00512
TBepi3475.genome.CDS.1373,group00067
TBepi3475.genome.CDS.1275,group00020
TBepi3475.genome.CDS.1274,group00508
TBepi3475.genome.CDS.1277,group00406
TBepi3475.genome.CDS.1271,group01431
TBepi3475.genome.CDS.994,group00263
TBepi3475.genome.CDS.1273,group00872
TBepi3475.genome.CDS.1272,group02668
TBepi3475.genome.CDS.1117,group00497
TBepi3475.genome.CDS.1408,group00162
TBepi3475.genome.CDS.1409,group00868
TBepi3475.genome.CDS.1406,group00313
TBepi3475.genome.CDS.1407,group00859
TBepi3475.genome.CDS.1404,group00314
TBepi3475.genome.CDS.1405,group00659
TBepi3475.genome.CDS.1402,group00144
TBepi3475.genome.CDS.1403,group00293
TBepi3475.genome.CDS.1400,group00498
TBepi3475.genome.CDS.1401,group00377
TBepi3475.genome.CDS.1172,group00509
TBepi3475.genome.CDS.990,group00756
TBepi3475.genome.CDS.1173,group00570
TBepi3475.genome.CDS.1929,group00764
TBepi3475.genome.CDS.991,group01242
TBepi3475.genome.CDS.976,group00430
TBepi3475.genome.CDS.1928,group00715
TBepi3475.genome.CDS.974,group00826
TBepi3475.genome.CDS.975,group01052
TBepi3475.genome.CDS.1170,group00906
TBepi3475.genome.CDS.1171,group06751
TBepi3475.genome.CDS.1176,group00636
TBepi3475.genome.CDS.971,group00725
TBepi3475.genome.CDS.972,group00383
TBepi3475.genome.CDS.973,group00637
TBepi3475.genome.CDS.1178,group00808
TBepi3475.genome.CDS.1179,group00698
TBepi3475.genome.CDS.978,group00201
TBepi3475.genome.CDS.979,group00096
TBepi3475.genome.CDS.1177,group00011
TBepi3475.genome.CDS.1532,group00138
TBepi3475.genome.CDS.1533,group00762
TBepi3475.genome.CDS.1530,group00484
TBepi3475.genome.CDS.1531,group00323
TBepi3475.genome.CDS.1536,group06768
TBepi3475.genome.CDS.1537,group00929
TBepi3475.genome.CDS.1534,group00073
TBepi3475.genome.CDS.1535,group01526
TBepi3475.genome.CDS.1538,group00355
TBepi3475.genome.CDS.1175,group00056
TBepi3475.genome.CDS.1111,group03289
TBepi3475.genome.CDS.1301,group00634
TBepi3475.genome.CDS.1872,group00466
TBepi3475.genome.CDS.1871,group00741
TBepi3475.genome.CDS.1870,group04190
TBepi3475.genome.CDS.1877,group00446
TBepi3475.genome.CDS.1876,group01179
TBepi3475.genome.CDS.1875,group00008
TBepi3475.genome.CDS.1874,group00465
TBepi3475.genome.CDS.1309,group06757
TBepi3475.genome.CDS.1308,group00410
TBepi3475.genome.CDS.1879,group00304
TBepi3475.genome.CDS.1878,group00344
TBepi3475.genome.CDS.1950,group00463
TBepi3475.genome.CDS.1951,group00520
TBepi3475.genome.CDS.1952,group00549
TBepi3475.genome.CDS.1953,group00396
TBepi3475.genome.CDS.1954,group01025
TBepi3475.genome.CDS.1955,group01347
TBepi3475.genome.CDS.1956,group02653
TBepi3475.genome.CDS.1957,group00095
TBepi3475.genome.CDS.1958,group00977
TBepi3475.genome.CDS.1959,group00129
TBepi3475.genome.CDS.1893,group00193
TBepi3475.genome.CDS.1892,group00015
TBepi3475.genome.CDS.1895,group00996
TBepi3475.genome.CDS.1894,group00119
TBepi3475.genome.CDS.1897,group00269
TBepi3475.genome.CDS.1658,group00279
TBepi3475.genome.CDS.1398,group00360
TBepi3475.genome.CDS.1399,group00079
TBepi3475.genome.CDS.155,group00858
TBepi3475.genome.CDS.1392,group00722
TBepi3475.genome.CDS.1393,group00812
TBepi3475.genome.CDS.1390,group00290
TBepi3475.genome.CDS.1391,group00769
TBepi3475.genome.CDS.1396,group00331
TBepi3475.genome.CDS.1397,group00332
TBepi3475.genome.CDS.1394,group00881
TBepi3475.genome.CDS.1395,group00441
TBepi3475.genome.CDS.1626,group00298
TBepi3475.genome.CDS.1627,group00008
TBepi3475.genome.CDS.1624,group00494
TBepi3475.genome.CDS.1625,group00462
TBepi3475.genome.CDS.1622,group00270
TBepi3475.genome.CDS.1623,group00667
TBepi3475.genome.CDS.1620,group00650
TBepi3475.genome.CDS.1621,group00726
TBepi3475.genome.CDS.1587,group00108
TBepi3475.genome.CDS.1586,group00108
TBepi3475.genome.CDS.1585,group00899
TBepi3475.genome.CDS.1584,group00149
TBepi3475.genome.CDS.1583,group00833
TBepi3475.genome.CDS.1582,group00253
TBepi3475.genome.CDS.1628,group00171
TBepi3475.genome.CDS.1580,group01069
TBepi3475.genome.CDS.1539,group00856
TBepi3475.genome.CDS.1055,group00543
TBepi3475.genome.CDS.1054,group01033
TBepi3475.genome.CDS.1758,group00890
TBepi3475.genome.CDS.1056,group01114
TBepi3475.genome.CDS.1051,group00593
TBepi3475.genome.CDS.1050,group00256
TBepi3475.genome.CDS.1053,group00005
TBepi3475.genome.CDS.1052,group02112
TBepi3475.genome.CDS.1752,group00315
TBepi3475.genome.CDS.1753,group00359
TBepi3475.genome.CDS.1750,group00358
TBepi3475.genome.CDS.1751,group00754
TBepi3475.genome.CDS.1059,group00046
TBepi3475.genome.CDS.1058,group01793
TBepi3475.genome.CDS.1754,group00758
TBepi3475.genome.CDS.1755,group00420
TBepi3475.genome.CDS.1338,group00684
TBepi3475.genome.CDS.1138,group00299
TBepi3475.genome.CDS.1139,group00106
TBepi3475.genome.CDS.1136,group00136
TBepi3475.genome.CDS.1137,group00657
TBepi3475.genome.CDS.1134,group01178
TBepi3475.genome.CDS.1135,group00482
TBepi3475.genome.CDS.1132,group00545
TBepi3475.genome.CDS.1133,group00621
TBepi3475.genome.CDS.1130,group01000
TBepi3475.genome.CDS.1292,group00607
TBepi3475.genome.CDS.1290,group00407
TBepi3475.genome.CDS.218,group00057
TBepi3475.genome.CDS.1270,group00993
TBepi3475.genome.CDS.1218,group00960
TBepi3475.genome.CDS.1448,group01517
TBepi3475.genome.CDS.1477,group00070
TBepi3475.genome.CDS.1476,group00054
TBepi3475.genome.CDS.1475,group03823
TBepi3475.genome.CDS.1474,group00690
TBepi3475.genome.CDS.1473,group00904
TBepi3475.genome.CDS.1348,group00597
TBepi3475.genome.CDS.1471,group00010
TBepi3475.genome.CDS.1470,group00049
TBepi3475.genome.CDS.1345,group00033
TBepi3475.genome.CDS.1344,group06759
TBepi3475.genome.CDS.1347,group00464
TBepi3475.genome.CDS.1346,group00283
TBepi3475.genome.CDS.1341,group00910
TBepi3475.genome.CDS.1340,group00117
TBepi3475.genome.CDS.1479,group00852
TBepi3475.genome.CDS.1342,group01087
TBepi3475.genome.CDS.1578,group01127
TBepi3475.genome.CDS.1579,group00142
TBepi3475.genome.CDS.1576,group00814
TBepi3475.genome.CDS.1577,group00939
TBepi3475.genome.CDS.1574,group01035
TBepi3475.genome.CDS.1575,group01123
TBepi3475.genome.CDS.1572,group01436
TBepi3475.genome.CDS.1573,group00626
TBepi3475.genome.CDS.1570,group00047
TBepi3475.genome.CDS.1571,group06769
TBepi3475.genome.CDS.960,group00460
TBepi3475.genome.CDS.1613,group00459
TBepi3475.genome.CDS.1128,group00284
TBepi3475.genome.CDS.1222,group01051
TBepi3475.genome.CDS.1223,group00390
TBepi3475.genome.CDS.1189,group00610
TBepi3475.genome.CDS.1221,group06754
TBepi3475.genome.CDS.1518,group01028
TBepi3475.genome.CDS.1227,group00047
TBepi3475.genome.CDS.1224,group00486
TBepi3475.genome.CDS.1225,group00397
TBepi3475.genome.CDS.1183,group00032
TBepi3475.genome.CDS.1182,group02258
TBepi3475.genome.CDS.1228,group00189
TBepi3475.genome.CDS.1180,group00255
TBepi3475.genome.CDS.1187,group05433
TBepi3475.genome.CDS.1186,group00842
TBepi3475.genome.CDS.1185,group00581
TBepi3475.genome.CDS.1184,group00502
TBepi3475.genome.CDS.1208,group00351
TBepi3475.genome.CDS.1209,group00303
TBepi3475.genome.CDS.1114,group00750
TBepi3475.genome.CDS.1650,group01957
TBepi3475.genome.CDS.1565,group00735
TBepi3475.genome.CDS.1789,group00098
TBepi3475.genome.CDS.1788,group00122
TBepi3475.genome.CDS.1785,group00145
TBepi3475.genome.CDS.1784,group01005
TBepi3475.genome.CDS.1787,group00115
TBepi3475.genome.CDS.1786,group00172
TBepi3475.genome.CDS.1781,group00312
TBepi3475.genome.CDS.1780,group00458
TBepi3475.genome.CDS.1783,group00244
TBepi3475.genome.CDS.1782,group00708
TBepi3475.genome.CDS.1873,group00447
TBepi3475.genome.CDS.1097,group00364
TBepi3475.genome.CDS.1299,group01460
TBepi3475.genome.CDS.1298,group01402
TBepi3475.genome.CDS.1297,group01152
TBepi3475.genome.CDS.1296,group00663
TBepi3475.genome.CDS.1295,group00682
TBepi3475.genome.CDS.1294,group00105
TBepi3475.genome.CDS.1293,group00365
TBepi3475.genome.CDS.1303,group00439
TBepi3475.genome.CDS.1291,group00218
TBepi3475.genome.CDS.1689,group00474
TBepi3475.genome.CDS.1828,group00651
TBepi3475.genome.CDS.1829,group00784
TBepi3475.genome.CDS.1302,group01010
TBepi3475.genome.CDS.1589,group03818
TBepi3475.genome.CDS.1820,group00877
TBepi3475.genome.CDS.1305,group00139
TBepi3475.genome.CDS.1822,group00760
TBepi3475.genome.CDS.1562,group00704
TBepi3475.genome.CDS.1824,group00851
TBepi3475.genome.CDS.1825,group00798
TBepi3475.genome.CDS.1826,group00391
TBepi3475.genome.CDS.1304,group00386
TBepi3475.genome.CDS.1091,group00235
TBepi3475.genome.CDS.1090,group00200
TBepi3475.genome.CDS.1093,group00413
TBepi3475.genome.CDS.1092,group00414
TBepi3475.genome.CDS.1095,group00857
TBepi3475.genome.CDS.1094,group00824
TBepi3475.genome.CDS.1462,group00578
TBepi3475.genome.CDS.1096,group00488
TBepi3475.genome.CDS.1099,group00291
TBepi3475.genome.CDS.1098,group00080
TBepi3475.genome.CDS.1306,group00050
TBepi3475.genome.CDS.1202,group00131
TBepi3475.genome.CDS.800,group00932
TBepi3475.genome.CDS.1595,group00341
TBepi3475.genome.CDS.1307,group00333
TBepi3475.genome.CDS.1961,group00082
TBepi3475.genome.CDS.1960,group00150
TBepi3475.genome.CDS.1918,group06782
TBepi3475.genome.CDS.1919,group01797
TBepi3475.genome.CDS.1761,group00620
TBepi3475.genome.CDS.1914,group01339
TBepi3475.genome.CDS.1915,group06783
TBepi3475.genome.CDS.1916,group00536
TBepi3475.genome.CDS.1917,group03080
TBepi3475.genome.CDS.1910,group01039
TBepi3475.genome.CDS.1911,group01454
TBepi3475.genome.CDS.1912,group01304
TBepi3475.genome.CDS.1913,group00012
TBepi3475.genome.CDS.1716,group01094
TBepi3475.genome.CDS.1717,group00478
TBepi3475.genome.CDS.1714,group01198
TBepi3475.genome.CDS.1715,group00432
TBepi3475.genome.CDS.1712,group02238
TBepi3475.genome.CDS.1713,group01121
TBepi3475.genome.CDS.1710,group00727
TBepi3475.genome.CDS.1711,group00598
TBepi3475.genome.CDS.1657,group01003
TBepi3475.genome.CDS.1656,group00555
TBepi3475.genome.CDS.1655,group00018
TBepi3475.genome.CDS.1654,group00483
TBepi3475.genome.CDS.1653,group02215
TBepi3475.genome.CDS.1652,group06772
TBepi3475.genome.CDS.1651,group01232
TBepi3475.genome.CDS.1551,group04132
TBepi3475.genome.CDS.1127,group00306
TBepi3475.genome.CDS.1252,group00496
TBepi3475.genome.CDS.1041,group01762
TBepi3475.genome.CDS.958,group06752
TBepi3475.genome.CDS.959,group02547
TBepi3475.genome.CDS.311,group00395
TBepi3475.genome.CDS.1333,group00241
TBepi3475.genome.CDS.1230,group00456
TBepi3475.genome.CDS.1558,group00627
TBepi3475.genome.CDS.1410,group00286
TBepi3475.genome.CDS.1150,group00379
TBepi3475.genome.CDS.1008,group02215
TBepi3475.genome.CDS.1009,group00126
TBepi3475.genome.CDS.1002,group00596
TBepi3475.genome.CDS.1003,group00579
TBepi3475.genome.CDS.1000,group00689
