MEint2729.genome.CDS.2698,group01124
MEint2729.genome.CDS.1985,group02294
MEint2729.genome.CDS.1984,group00213
MEint2729.genome.CDS.1983,group01224
MEint2729.genome.CDS.1982,group00377
MEint2729.genome.CDS.1981,group08094
MEint2729.genome.CDS.1980,group03061
MEint2729.genome.CDS.2595,group03974
MEint2729.genome.CDS.2046,group00929
MEint2729.genome.CDS.3068,group00647
MEint2729.genome.CDS.3069,group03146
MEint2729.genome.CDS.2591,group00327
MEint2729.genome.CDS.2227,group01491
MEint2729.genome.CDS.2042,group00344
MEint2729.genome.CDS.2041,group01129
MEint2729.genome.CDS.2592,group03251
MEint2729.genome.CDS.2226,group00503
MEint2729.genome.CDS.3067,group00424
MEint2729.genome.CDS.3064,group00680
MEint2729.genome.CDS.2048,group01318
MEint2729.genome.CDS.202,group04766
MEint2729.genome.CDS.3378,group02153
MEint2729.genome.CDS.3379,group04977
MEint2729.genome.CDS.3376,group01988
MEint2729.genome.CDS.3377,group02152
MEint2729.genome.CDS.3375,group01692
MEint2729.genome.CDS.3372,group01591
MEint2729.genome.CDS.3373,group02278
MEint2729.genome.CDS.3370,group02128
MEint2729.genome.CDS.209,group08089
MEint2729.genome.CDS.2519,group08115
MEint2729.genome.CDS.2518,group00106
MEint2729.genome.CDS.2515,group02814
MEint2729.genome.CDS.2514,group00059
MEint2729.genome.CDS.2517,group00104
MEint2729.genome.CDS.2516,group00844
MEint2729.genome.CDS.2511,group00121
MEint2729.genome.CDS.2510,group00274
MEint2729.genome.CDS.2513,group00158
MEint2729.genome.CDS.2512,group00157
MEint2729.genome.CDS.2740,group00540
MEint2729.genome.CDS.2213,group00328
MEint2729.genome.CDS.2966,group01382
MEint2729.genome.CDS.2211,group01726
MEint2729.genome.CDS.2960,group00287
MEint2729.genome.CDS.2217,group02568
MEint2729.genome.CDS.3116,group01205
MEint2729.genome.CDS.3117,group01775
MEint2729.genome.CDS.3114,group00193
MEint2729.genome.CDS.3115,group00428
MEint2729.genome.CDS.3112,group00086
MEint2729.genome.CDS.3113,group00188
MEint2729.genome.CDS.3110,group01045
MEint2729.genome.CDS.3111,group01108
MEint2729.genome.CDS.2747,group02391
MEint2729.genome.CDS.3118,group00543
MEint2729.genome.CDS.3119,group02802
MEint2729.genome.CDS.2353,group01166
MEint2729.genome.CDS.2420,group00312
MEint2729.genome.CDS.2351,group03836
MEint2729.genome.CDS.2422,group02817
MEint2729.genome.CDS.2425,group00172
MEint2729.genome.CDS.2424,group00145
MEint2729.genome.CDS.2355,group01499
MEint2729.genome.CDS.2354,group00791
MEint2729.genome.CDS.2429,group00062
MEint2729.genome.CDS.2428,group00098
MEint2729.genome.CDS.2359,group02015
MEint2729.genome.CDS.2358,group01574
MEint2729.genome.CDS.2735,group02749
MEint2729.genome.CDS.2734,group02750
MEint2729.genome.CDS.2225,group03426
MEint2729.genome.CDS.2736,group02533
MEint2729.genome.CDS.2223,group00143
MEint2729.genome.CDS.2222,group01750
MEint2729.genome.CDS.2221,group03975
MEint2729.genome.CDS.2732,group02517
MEint2729.genome.CDS.1930,group00053
MEint2729.genome.CDS.2229,group03149
MEint2729.genome.CDS.2228,group01492
MEint2729.genome.CDS.1931,group00349
MEint2729.genome.CDS.1937,group04976
MEint2729.genome.CDS.2943,group01867
MEint2729.genome.CDS.1990,group02910
MEint2729.genome.CDS.2648,group01262
MEint2729.genome.CDS.1992,group01650
MEint2729.genome.CDS.1993,group03468
MEint2729.genome.CDS.1994,group03995
MEint2729.genome.CDS.1995,group01927
MEint2729.genome.CDS.1996,group00908
MEint2729.genome.CDS.1997,group01336
MEint2729.genome.CDS.2641,group00142
MEint2729.genome.CDS.2640,group00856
MEint2729.genome.CDS.2643,group01400
MEint2729.genome.CDS.2642,group02191
MEint2729.genome.CDS.2645,group03610
MEint2729.genome.CDS.2644,group01889
MEint2729.genome.CDS.2647,group00199
MEint2729.genome.CDS.2646,group01752
MEint2729.genome.CDS.920,group01215
MEint2729.genome.CDS.581,group08107
MEint2729.genome.CDS.589,group08105
MEint2729.genome.CDS.1422,group08143
MEint2729.genome.CDS.1424,group03066
MEint2729.genome.CDS.2212,group08100
MEint2729.genome.CDS.88,group02049
MEint2729.genome.CDS.2210,group08101
MEint2729.genome.CDS.2044,group00422
MEint2729.genome.CDS.3343,group00465
MEint2729.genome.CDS.3342,group00447
MEint2729.genome.CDS.3341,group00466
MEint2729.genome.CDS.3340,group00588
MEint2729.genome.CDS.3347,group08151
MEint2729.genome.CDS.3346,group00156
MEint2729.genome.CDS.3345,group08152
MEint2729.genome.CDS.3344,group00114
MEint2729.genome.CDS.3349,group00971
MEint2729.genome.CDS.3348,group00052
MEint2729.genome.CDS.2215,group08102
MEint2729.genome.CDS.2508,group00273
MEint2729.genome.CDS.2509,group00309
MEint2729.genome.CDS.2506,group00181
MEint2729.genome.CDS.2507,group00208
MEint2729.genome.CDS.2504,group00095
MEint2729.genome.CDS.2505,group00151
MEint2729.genome.CDS.2502,group00129
MEint2729.genome.CDS.2500,group00082
MEint2729.genome.CDS.2501,group00150
MEint2729.genome.CDS.3295,group02264
MEint2729.genome.CDS.3294,group01348
MEint2729.genome.CDS.3297,group01788
MEint2729.genome.CDS.3296,group02524
MEint2729.genome.CDS.3291,group00397
MEint2729.genome.CDS.3290,group00638
MEint2729.genome.CDS.3293,group00276
MEint2729.genome.CDS.3292,group02165
MEint2729.genome.CDS.3299,group01891
MEint2729.genome.CDS.3298,group01861
MEint2729.genome.CDS.2542,group08116
MEint2729.genome.CDS.2015,group00646
MEint2729.genome.CDS.2540,group00186
MEint2729.genome.CDS.2344,group01609
MEint2729.genome.CDS.2345,group02192
MEint2729.genome.CDS.2430,group00072
MEint2729.genome.CDS.2431,group08112
MEint2729.genome.CDS.2436,group00149
MEint2729.genome.CDS.2341,group00254
MEint2729.genome.CDS.2342,group00081
MEint2729.genome.CDS.2343,group00191
MEint2729.genome.CDS.3123,group00256
MEint2729.genome.CDS.2546,group00592
MEint2729.genome.CDS.2438,group01543
MEint2729.genome.CDS.3120,group00593
MEint2729.genome.CDS.3127,group02999
MEint2729.genome.CDS.2349,group01979
MEint2729.genome.CDS.3125,group01990
MEint2729.genome.CDS.3124,group04993
MEint2729.genome.CDS.2012,group00585
MEint2729.genome.CDS.2013,group02268
MEint2729.genome.CDS.3012,group01992
MEint2729.genome.CDS.2548,group00544
MEint2729.genome.CDS.2726,group08123
MEint2729.genome.CDS.2727,group08126
MEint2729.genome.CDS.2724,group00427
MEint2729.genome.CDS.2549,group00163
MEint2729.genome.CDS.2722,group01789
MEint2729.genome.CDS.2723,group05006
MEint2729.genome.CDS.2720,group00037
MEint2729.genome.CDS.2721,group00696
MEint2729.genome.CDS.3017,group02565
MEint2729.genome.CDS.2728,group04586
MEint2729.genome.CDS.2019,group01430
MEint2729.genome.CDS.2238,group01641
MEint2729.genome.CDS.1850,group00982
MEint2729.genome.CDS.1853,group02391
MEint2729.genome.CDS.1852,group01201
MEint2729.genome.CDS.1855,group02612
MEint2729.genome.CDS.1854,group02040
MEint2729.genome.CDS.1857,group02386
MEint2729.genome.CDS.1856,group02039
MEint2729.genome.CDS.2230,group00671
MEint2729.genome.CDS.1858,group03979
MEint2729.genome.CDS.2232,group01636
MEint2729.genome.CDS.2233,group02048
MEint2729.genome.CDS.2234,group01913
MEint2729.genome.CDS.2235,group00504
MEint2729.genome.CDS.2236,group00153
MEint2729.genome.CDS.2237,group08104
MEint2729.genome.CDS.2658,group00934
MEint2729.genome.CDS.2659,group00099
MEint2729.genome.CDS.2653,group02028
MEint2729.genome.CDS.2650,group08118
MEint2729.genome.CDS.2651,group01192
MEint2729.genome.CDS.2656,group00236
MEint2729.genome.CDS.2657,group00761
MEint2729.genome.CDS.2654,group08122
MEint2729.genome.CDS.2655,group04272
MEint2729.genome.CDS.868,group02049
MEint2729.genome.CDS.2201,group01699
MEint2729.genome.CDS.1709,group02787
MEint2729.genome.CDS.1708,group03077
MEint2729.genome.CDS.1701,group00006
MEint2729.genome.CDS.1700,group00289
MEint2729.genome.CDS.1703,group00325
MEint2729.genome.CDS.1702,group00006
MEint2729.genome.CDS.1705,group00525
MEint2729.genome.CDS.1704,group00583
MEint2729.genome.CDS.1707,group00007
MEint2729.genome.CDS.1706,group00495
MEint2729.genome.CDS.2200,group01993
MEint2729.genome.CDS.3354,group03977
MEint2729.genome.CDS.3355,group03062
MEint2729.genome.CDS.3356,group01520
MEint2729.genome.CDS.3357,group02460
MEint2729.genome.CDS.3350,group01220
MEint2729.genome.CDS.3351,group01270
MEint2729.genome.CDS.3352,group00373
MEint2729.genome.CDS.3353,group03976
MEint2729.genome.CDS.3358,group01368
MEint2729.genome.CDS.2204,group00042
MEint2729.genome.CDS.2207,group01111
MEint2729.genome.CDS.2533,group02080
MEint2729.genome.CDS.2532,group01297
MEint2729.genome.CDS.2531,group00706
MEint2729.genome.CDS.2530,group02312
MEint2729.genome.CDS.2537,group08114
MEint2729.genome.CDS.2536,group00290
MEint2729.genome.CDS.2535,group02421
MEint2729.genome.CDS.2534,group02234
MEint2729.genome.CDS.2206,group02146
MEint2729.genome.CDS.2539,group00684
MEint2729.genome.CDS.2538,group02413
MEint2729.genome.CDS.3286,group00031
MEint2729.genome.CDS.3287,group00261
MEint2729.genome.CDS.3284,group02758
MEint2729.genome.CDS.3285,group01420
MEint2729.genome.CDS.3282,group02525
MEint2729.genome.CDS.3283,group01982
MEint2729.genome.CDS.3280,group01308
MEint2729.genome.CDS.3281,group01364
MEint2729.genome.CDS.3288,group01536
MEint2729.genome.CDS.3289,group02322
MEint2729.genome.CDS.2407,group01085
MEint2729.genome.CDS.2406,group01749
MEint2729.genome.CDS.2405,group02230
MEint2729.genome.CDS.2404,group01509
MEint2729.genome.CDS.2403,group01477
MEint2729.genome.CDS.2402,group01961
MEint2729.genome.CDS.2401,group01618
MEint2729.genome.CDS.2400,group01876
MEint2729.genome.CDS.3134,group01541
MEint2729.genome.CDS.3135,group01773
MEint2729.genome.CDS.3136,group00278
MEint2729.genome.CDS.3137,group02162
MEint2729.genome.CDS.3131,group00515
MEint2729.genome.CDS.2409,group01261
MEint2729.genome.CDS.3133,group00064
MEint2729.genome.CDS.2399,group01268
MEint2729.genome.CDS.2398,group02184
MEint2729.genome.CDS.2397,group00843
MEint2729.genome.CDS.2395,group01449
MEint2729.genome.CDS.2394,group02664
MEint2729.genome.CDS.2393,group00039
MEint2729.genome.CDS.2392,group00944
MEint2729.genome.CDS.2391,group01404
MEint2729.genome.CDS.2390,group01413
MEint2729.genome.CDS.2089,group01680
MEint2729.genome.CDS.2088,group01880
MEint2729.genome.CDS.2083,group03464
MEint2729.genome.CDS.2082,group01351
MEint2729.genome.CDS.2081,group03987
MEint2729.genome.CDS.2080,group02497
MEint2729.genome.CDS.2087,group00037
MEint2729.genome.CDS.2086,group01604
MEint2729.genome.CDS.2085,group05004
MEint2729.genome.CDS.2084,group03318
MEint2729.genome.CDS.1842,group00116
MEint2729.genome.CDS.1843,group02854
MEint2729.genome.CDS.1840,group00389
MEint2729.genome.CDS.2718,group02742
MEint2729.genome.CDS.1846,group02855
MEint2729.genome.CDS.2248,group02029
MEint2729.genome.CDS.1844,group01912
MEint2729.genome.CDS.1845,group02046
MEint2729.genome.CDS.2245,group01136
MEint2729.genome.CDS.2244,group01082
MEint2729.genome.CDS.2711,group00214
MEint2729.genome.CDS.2246,group01112
MEint2729.genome.CDS.2717,group02530
MEint2729.genome.CDS.2240,group01184
MEint2729.genome.CDS.2243,group00518
MEint2729.genome.CDS.2714,group00216
MEint2729.genome.CDS.2768,group01757
MEint2729.genome.CDS.1896,group01254
MEint2729.genome.CDS.2883,group00482
MEint2729.genome.CDS.2882,group00357
MEint2729.genome.CDS.2881,group00574
MEint2729.genome.CDS.2880,group00360
MEint2729.genome.CDS.2887,group01188
MEint2729.genome.CDS.2948,group01683
MEint2729.genome.CDS.2885,group00621
MEint2729.genome.CDS.2884,group01831
MEint2729.genome.CDS.2667,group08121
MEint2729.genome.CDS.2666,group00132
MEint2729.genome.CDS.2889,group00727
MEint2729.genome.CDS.2664,group00155
MEint2729.genome.CDS.2663,group00567
MEint2729.genome.CDS.2662,group02349
MEint2729.genome.CDS.2661,group00131
MEint2729.genome.CDS.2660,group00100
MEint2729.genome.CDS.2946,group01871
MEint2729.genome.CDS.2947,group02812
MEint2729.genome.CDS.2944,group00944
MEint2729.genome.CDS.2869,group01193
MEint2729.genome.CDS.2868,group00333
MEint2729.genome.CDS.2761,group03353
MEint2729.genome.CDS.2766,group00232
MEint2729.genome.CDS.2863,group05009
MEint2729.genome.CDS.2862,group00068
MEint2729.genome.CDS.2865,group00451
MEint2729.genome.CDS.2864,group02856
MEint2729.genome.CDS.2867,group01229
MEint2729.genome.CDS.1898,group00863
MEint2729.genome.CDS.2940,group02563
MEint2729.genome.CDS.1067,group00414
MEint2729.genome.CDS.2941,group01976
MEint2729.genome.CDS.1883,group00130
MEint2729.genome.CDS.1668,group01407
MEint2729.genome.CDS.1718,group01813
MEint2729.genome.CDS.1719,group02208
MEint2729.genome.CDS.1712,group00904
MEint2729.genome.CDS.1713,group00878
MEint2729.genome.CDS.1710,group01473
MEint2729.genome.CDS.1711,group02583
MEint2729.genome.CDS.1716,group01383
MEint2729.genome.CDS.1717,group02207
MEint2729.genome.CDS.1714,group00905
MEint2729.genome.CDS.1715,group02390
MEint2729.genome.CDS.2524,group01660
MEint2729.genome.CDS.2525,group01084
MEint2729.genome.CDS.2526,group02313
MEint2729.genome.CDS.2527,group01338
MEint2729.genome.CDS.2520,group01493
MEint2729.genome.CDS.2521,group02419
MEint2729.genome.CDS.2522,group00056
MEint2729.genome.CDS.2523,group00575
MEint2729.genome.CDS.2528,group02159
MEint2729.genome.CDS.2529,group02158
MEint2729.genome.CDS.2680,group01915
MEint2729.genome.CDS.2418,group01294
MEint2729.genome.CDS.2419,group00458
MEint2729.genome.CDS.2410,group02270
MEint2729.genome.CDS.2411,group01710
MEint2729.genome.CDS.2412,group02272
MEint2729.genome.CDS.2413,group01721
MEint2729.genome.CDS.2414,group01642
MEint2729.genome.CDS.2415,group08111
MEint2729.genome.CDS.2416,group08113
MEint2729.genome.CDS.2417,group00088
MEint2729.genome.CDS.3389,group03349
MEint2729.genome.CDS.3388,group01362
MEint2729.genome.CDS.3387,group01106
MEint2729.genome.CDS.3386,group01697
MEint2729.genome.CDS.3385,group01884
MEint2729.genome.CDS.3384,group01345
MEint2729.genome.CDS.3383,group02154
MEint2729.genome.CDS.3382,group00778
MEint2729.genome.CDS.3381,group00013
MEint2729.genome.CDS.3380,group03064
MEint2729.genome.CDS.2380,group03075
MEint2729.genome.CDS.2381,group03988
MEint2729.genome.CDS.2382,group03989
MEint2729.genome.CDS.2383,group08110
MEint2729.genome.CDS.2384,group00546
MEint2729.genome.CDS.2385,group01624
MEint2729.genome.CDS.2386,group01487
MEint2729.genome.CDS.2387,group00976
MEint2729.genome.CDS.2388,group01996
MEint2729.genome.CDS.2389,group02454
MEint2729.genome.CDS.2098,group01720
MEint2729.genome.CDS.2094,group03458
MEint2729.genome.CDS.2095,group01036
MEint2729.genome.CDS.2096,group08098
MEint2729.genome.CDS.2090,group03469
MEint2729.genome.CDS.2091,group01226
MEint2729.genome.CDS.2092,group00816
MEint2729.genome.CDS.2093,group03457
MEint2729.genome.CDS.1877,group03365
MEint2729.genome.CDS.1876,group01938
MEint2729.genome.CDS.1874,group01582
MEint2729.genome.CDS.2708,group02326
MEint2729.genome.CDS.1872,group08091
MEint2729.genome.CDS.1871,group00090
MEint2729.genome.CDS.1870,group08092
MEint2729.genome.CDS.2704,group01079
MEint2729.genome.CDS.2257,group01667
MEint2729.genome.CDS.2706,group01892
MEint2729.genome.CDS.2707,group00074
MEint2729.genome.CDS.2252,group01041
MEint2729.genome.CDS.2253,group02021
MEint2729.genome.CDS.2250,group00410
MEint2729.genome.CDS.1878,group01003
MEint2729.genome.CDS.2894,group00382
MEint2729.genome.CDS.2671,group01229
MEint2729.genome.CDS.2672,group00552
MEint2729.genome.CDS.2897,group00202
MEint2729.genome.CDS.2890,group00538
MEint2729.genome.CDS.2891,group01929
MEint2729.genome.CDS.2676,group02618
MEint2729.genome.CDS.2677,group02785
MEint2729.genome.CDS.2678,group01723
MEint2729.genome.CDS.2679,group01814
MEint2729.genome.CDS.2898,group00024
MEint2729.genome.CDS.2899,group00425
MEint2729.genome.CDS.3139,group02319
MEint2729.genome.CDS.2878,group00606
MEint2729.genome.CDS.2879,group01241
MEint2729.genome.CDS.2872,group01257
MEint2729.genome.CDS.2873,group00496
MEint2729.genome.CDS.2870,group08131
MEint2729.genome.CDS.2871,group00243
MEint2729.genome.CDS.2876,group01372
MEint2729.genome.CDS.2877,group01217
MEint2729.genome.CDS.2874,group00030
MEint2729.genome.CDS.2875,group01216
MEint2729.genome.CDS.166,group01328
MEint2729.genome.CDS.3132,group03998
MEint2729.genome.CDS.805,group01827
MEint2729.genome.CDS.2408,group00900
MEint2729.genome.CDS.1729,group00057
MEint2729.genome.CDS.1728,group01106
MEint2729.genome.CDS.1727,group01694
MEint2729.genome.CDS.1726,group01600
MEint2729.genome.CDS.1725,group01533
MEint2729.genome.CDS.1724,group01748
MEint2729.genome.CDS.1723,group00885
MEint2729.genome.CDS.1722,group00355
MEint2729.genome.CDS.1721,group00361
MEint2729.genome.CDS.1720,group01942
MEint2729.genome.CDS.2490,group01661
MEint2729.genome.CDS.2323,group01559
MEint2729.genome.CDS.2320,group00900
MEint2729.genome.CDS.2493,group00412
MEint2729.genome.CDS.2494,group00297
MEint2729.genome.CDS.3371,group01573
MEint2729.genome.CDS.2495,group00227
MEint2729.genome.CDS.2496,group03456
MEint2729.genome.CDS.2325,group00000
MEint2729.genome.CDS.3140,group00401
MEint2729.genome.CDS.2329,group03063
MEint2729.genome.CDS.3144,group01912
MEint2729.genome.CDS.2719,group00573
MEint2729.genome.CDS.1841,group00426
MEint2729.genome.CDS.2249,group00353
MEint2729.genome.CDS.2469,group00584
MEint2729.genome.CDS.2468,group05005
MEint2729.genome.CDS.2465,group00451
MEint2729.genome.CDS.2464,group02856
MEint2729.genome.CDS.2466,group02392
MEint2729.genome.CDS.2461,group01550
MEint2729.genome.CDS.2460,group00174
MEint2729.genome.CDS.2463,group00356
MEint2729.genome.CDS.2462,group01554
MEint2729.genome.CDS.2713,group00409
MEint2729.genome.CDS.2712,group00280
MEint2729.genome.CDS.1848,group02773
MEint2729.genome.CDS.3390,group00697
MEint2729.genome.CDS.3391,group03003
MEint2729.genome.CDS.3392,group03004
MEint2729.genome.CDS.3393,group01164
MEint2729.genome.CDS.3394,group01274
MEint2729.genome.CDS.3395,group00236
MEint2729.genome.CDS.3396,group02745
MEint2729.genome.CDS.3397,group02746
MEint2729.genome.CDS.3398,group01568
MEint2729.genome.CDS.3399,group01619
MEint2729.genome.CDS.2716,group03367
MEint2729.genome.CDS.2715,group02529
MEint2729.genome.CDS.2242,group01183
MEint2729.genome.CDS.1868,group00108
MEint2729.genome.CDS.1869,group00487
MEint2729.genome.CDS.1860,group01306
MEint2729.genome.CDS.1861,group02370
MEint2729.genome.CDS.1862,group01154
MEint2729.genome.CDS.1863,group01125
MEint2729.genome.CDS.1864,group01966
MEint2729.genome.CDS.1865,group01177
MEint2729.genome.CDS.1866,group02574
MEint2729.genome.CDS.1867,group01036
MEint2729.genome.CDS.701,group01384
MEint2729.genome.CDS.2061,group00134
MEint2729.genome.CDS.2060,group00249
MEint2729.genome.CDS.2063,group00160
MEint2729.genome.CDS.2062,group00159
MEint2729.genome.CDS.2065,group00250
MEint2729.genome.CDS.2064,group00219
MEint2729.genome.CDS.2067,group01801
MEint2729.genome.CDS.2066,group01408
MEint2729.genome.CDS.2069,group00514
MEint2729.genome.CDS.2068,group00245
MEint2729.genome.CDS.2263,group00424
MEint2729.genome.CDS.2262,group01363
MEint2729.genome.CDS.2261,group00125
MEint2729.genome.CDS.2260,group00335
MEint2729.genome.CDS.2267,group00085
MEint2729.genome.CDS.2266,group00041
MEint2729.genome.CDS.2265,group00294
MEint2729.genome.CDS.2264,group00166
MEint2729.genome.CDS.2269,group00101
MEint2729.genome.CDS.2268,group01790
MEint2729.genome.CDS.2289,group01258
MEint2729.genome.CDS.2288,group00754
MEint2729.genome.CDS.2281,group00676
MEint2729.genome.CDS.2280,group00090
MEint2729.genome.CDS.2283,group01534
MEint2729.genome.CDS.2282,group02186
MEint2729.genome.CDS.2285,group00293
MEint2729.genome.CDS.2284,group00314
MEint2729.genome.CDS.2287,group02360
MEint2729.genome.CDS.2286,group01561
MEint2729.genome.CDS.2605,group00262
MEint2729.genome.CDS.2604,group00070
MEint2729.genome.CDS.2607,group00452
MEint2729.genome.CDS.2606,group00028
MEint2729.genome.CDS.2601,group00399
MEint2729.genome.CDS.2600,group01712
MEint2729.genome.CDS.2603,group00165
MEint2729.genome.CDS.2602,group00411
MEint2729.genome.CDS.2609,group00211
MEint2729.genome.CDS.2608,group01576
MEint2729.genome.CDS.2849,group01268
MEint2729.genome.CDS.2848,group01305
MEint2729.genome.CDS.2847,group01998
MEint2729.genome.CDS.2846,group00230
MEint2729.genome.CDS.2845,group02074
MEint2729.genome.CDS.2844,group02075
MEint2729.genome.CDS.2843,group00117
MEint2729.genome.CDS.2842,group00096
MEint2729.genome.CDS.2841,group00505
MEint2729.genome.CDS.2840,group00184
MEint2729.genome.CDS.2450,group00481
MEint2729.genome.CDS.3188,group00406
MEint2729.genome.CDS.2119,group01657
MEint2729.genome.CDS.2118,group01581
MEint2729.genome.CDS.2111,group00058
MEint2729.genome.CDS.2110,group00194
MEint2729.genome.CDS.2113,group00348
MEint2729.genome.CDS.2112,group00137
MEint2729.genome.CDS.2115,group00449
MEint2729.genome.CDS.2114,group00387
MEint2729.genome.CDS.2117,group01563
MEint2729.genome.CDS.2116,group00448
MEint2729.genome.CDS.2146,group02992
MEint2729.genome.CDS.2929,group02345
MEint2729.genome.CDS.2458,group01698
MEint2729.genome.CDS.3180,group02048
MEint2729.genome.CDS.2578,group00683
MEint2729.genome.CDS.2886,group00545
MEint2729.genome.CDS.2669,group08119
MEint2729.genome.CDS.2665,group01017
MEint2729.genome.CDS.1730,group02067
MEint2729.genome.CDS.1731,group01898
MEint2729.genome.CDS.1732,group01161
MEint2729.genome.CDS.1733,group00060
MEint2729.genome.CDS.1734,group00152
MEint2729.genome.CDS.1735,group00497
MEint2729.genome.CDS.1736,group00563
MEint2729.genome.CDS.1737,group00259
MEint2729.genome.CDS.1738,group01218
MEint2729.genome.CDS.1739,group01162
MEint2729.genome.CDS.2148,group01883
MEint2729.genome.CDS.2149,group00283
MEint2729.genome.CDS.674,group00222
MEint2729.genome.CDS.2860,group02632
MEint2729.genome.CDS.3093,group00189
MEint2729.genome.CDS.3092,group00526
MEint2729.genome.CDS.3091,group02578
MEint2729.genome.CDS.3090,group05010
MEint2729.genome.CDS.3097,group08138
MEint2729.genome.CDS.3096,group08139
MEint2729.genome.CDS.3095,group03071
MEint2729.genome.CDS.3094,group03072
MEint2729.genome.CDS.3099,group05011
MEint2729.genome.CDS.3098,group08137
MEint2729.genome.CDS.2866,group02392
MEint2729.genome.CDS.3251,group00902
MEint2729.genome.CDS.3250,group02584
MEint2729.genome.CDS.3253,group00198
MEint2729.genome.CDS.3252,group02006
MEint2729.genome.CDS.383,group02811
MEint2729.genome.CDS.3254,group03364
MEint2729.genome.CDS.3257,group01546
MEint2729.genome.CDS.3256,group00175
MEint2729.genome.CDS.3259,group00732
MEint2729.genome.CDS.3258,group02733
MEint2729.genome.CDS.2478,group02783
MEint2729.genome.CDS.2479,group00268
MEint2729.genome.CDS.2476,group00565
MEint2729.genome.CDS.2477,group00564
MEint2729.genome.CDS.2474,group00393
MEint2729.genome.CDS.2475,group00838
MEint2729.genome.CDS.2472,group00519
MEint2729.genome.CDS.2473,group00720
MEint2729.genome.CDS.2470,group01955
MEint2729.genome.CDS.2471,group02786
MEint2729.genome.CDS.2547,group02577
MEint2729.genome.CDS.3417,group02207
MEint2729.genome.CDS.3416,group08155
MEint2729.genome.CDS.3415,group02390
MEint2729.genome.CDS.3414,group08156
MEint2729.genome.CDS.3413,group03347
MEint2729.genome.CDS.3412,group02550
MEint2729.genome.CDS.3411,group02528
MEint2729.genome.CDS.3410,group02180
MEint2729.genome.CDS.3419,group02208
MEint2729.genome.CDS.3418,group01813
MEint2729.genome.CDS.1819,group01048
MEint2729.genome.CDS.1818,group01474
MEint2729.genome.CDS.1815,group00242
MEint2729.genome.CDS.1814,group01702
MEint2729.genome.CDS.1817,group01478
MEint2729.genome.CDS.1816,group01358
MEint2729.genome.CDS.1811,group02001
MEint2729.genome.CDS.1810,group03360
MEint2729.genome.CDS.1813,group00686
MEint2729.genome.CDS.1812,group01353
MEint2729.genome.CDS.3079,group00241
MEint2729.genome.CDS.3078,group00319
MEint2729.genome.CDS.2070,group01096
MEint2729.genome.CDS.2076,group02448
MEint2729.genome.CDS.2077,group03073
