AAA278I18.genome.CDS.1878,group02173
AAA278I18.genome.CDS.1061,group06649
AAA278I18.genome.CDS.1060,group00657
AAA278I18.genome.CDS.1067,group07304
AAA278I18.genome.CDS.1066,group12499
AAA278I18.genome.CDS.1065,group11743
AAA278I18.genome.CDS.1064,group00853
AAA278I18.genome.CDS.994,group04159
AAA278I18.genome.CDS.1539,group00983
AAA278I18.genome.CDS.1670,group00500
AAA278I18.genome.CDS.1778,group04123
AAA278I18.genome.CDS.1159,group00380
AAA278I18.genome.CDS.1493,group01038
AAA278I18.genome.CDS.1833,group01031
AAA278I18.genome.CDS.1618,group12962
AAA278I18.genome.CDS.1771,group00364
AAA278I18.genome.CDS.1679,group01820
AAA278I18.genome.CDS.1212,group00116
AAA278I18.genome.CDS.1562,group00101
AAA278I18.genome.CDS.1563,group11729
AAA278I18.genome.CDS.1560,group10533
AAA278I18.genome.CDS.1561,group00196
AAA278I18.genome.CDS.1566,group00041
AAA278I18.genome.CDS.1567,group00294
AAA278I18.genome.CDS.1564,group07896
AAA278I18.genome.CDS.1565,group00085
AAA278I18.genome.CDS.516,group00702
AAA278I18.genome.CDS.1568,group00166
AAA278I18.genome.CDS.1569,group11221
AAA278I18.genome.CDS.1291,group00546
AAA278I18.genome.CDS.1706,group00811
AAA278I18.genome.CDS.1707,group04032
AAA278I18.genome.CDS.1213,group01454
AAA278I18.genome.CDS.1704,group00475
AAA278I18.genome.CDS.1119,group00856
AAA278I18.genome.CDS.1438,group01198
AAA278I18.genome.CDS.1312,group00476
AAA278I18.genome.CDS.1969,group00138
AAA278I18.genome.CDS.1966,group00701
AAA278I18.genome.CDS.1967,group00326
AAA278I18.genome.CDS.68,group00127
AAA278I18.genome.CDS.1965,group12412
AAA278I18.genome.CDS.1962,group00855
AAA278I18.genome.CDS.1963,group00875
AAA278I18.genome.CDS.1960,group00597
AAA278I18.genome.CDS.1961,group00072
AAA278I18.genome.CDS.1496,group03228
AAA278I18.genome.CDS.1497,group03471
AAA278I18.genome.CDS.1494,group07826
AAA278I18.genome.CDS.1495,group09627
AAA278I18.genome.CDS.1492,group00686
AAA278I18.genome.CDS.1700,group00799
AAA278I18.genome.CDS.1490,group00528
AAA278I18.genome.CDS.1491,group00418
AAA278I18.genome.CDS.1351,group00490
AAA278I18.genome.CDS.1128,group02542
AAA278I18.genome.CDS.1499,group01669
AAA278I18.genome.CDS.1311,group07485
AAA278I18.genome.CDS.1310,group00571
AAA278I18.genome.CDS.1313,group00180
AAA278I18.genome.CDS.1705,group00704
AAA278I18.genome.CDS.1315,group00068
AAA278I18.genome.CDS.1314,group00047
AAA278I18.genome.CDS.1317,group00064
AAA278I18.genome.CDS.1701,group00620
AAA278I18.genome.CDS.1319,group00276
AAA278I18.genome.CDS.1318,group00963
AAA278I18.genome.CDS.1708,group00264
AAA278I18.genome.CDS.1709,group01051
AAA278I18.genome.CDS.1812,group00615
AAA278I18.genome.CDS.1813,group00823
AAA278I18.genome.CDS.1366,group00463
AAA278I18.genome.CDS.1811,group05801
AAA278I18.genome.CDS.1360,group00635
AAA278I18.genome.CDS.1817,group00698
AAA278I18.genome.CDS.1362,group00001
AAA278I18.genome.CDS.1363,group00003
AAA278I18.genome.CDS.1405,group00152
AAA278I18.genome.CDS.1404,group00220
AAA278I18.genome.CDS.1407,group00660
AAA278I18.genome.CDS.1042,group00193
AAA278I18.genome.CDS.1401,group00026
AAA278I18.genome.CDS.1400,group00203
AAA278I18.genome.CDS.1403,group06743
AAA278I18.genome.CDS.1402,group00140
AAA278I18.genome.CDS.1799,group00253
AAA278I18.genome.CDS.1798,group01729
AAA278I18.genome.CDS.1795,group00108
AAA278I18.genome.CDS.1794,group01048
AAA278I18.genome.CDS.1797,group02899
AAA278I18.genome.CDS.1796,group09638
AAA278I18.genome.CDS.1791,group13250
AAA278I18.genome.CDS.1790,group06006
AAA278I18.genome.CDS.1793,group00167
AAA278I18.genome.CDS.1792,group01268
AAA278I18.genome.CDS.1225,group06998
AAA278I18.genome.CDS.1224,group01717
AAA278I18.genome.CDS.1227,group01313
AAA278I18.genome.CDS.1226,group10223
AAA278I18.genome.CDS.1221,group00105
AAA278I18.genome.CDS.1220,group00365
AAA278I18.genome.CDS.1223,group00663
AAA278I18.genome.CDS.1222,group00682
AAA278I18.genome.CDS.1382,group00074
AAA278I18.genome.CDS.1383,group03124
AAA278I18.genome.CDS.1380,group00947
AAA278I18.genome.CDS.1381,group00805
AAA278I18.genome.CDS.1229,group00559
AAA278I18.genome.CDS.1810,group00662
AAA278I18.genome.CDS.1384,group00289
AAA278I18.genome.CDS.1127,group00415
AAA278I18.genome.CDS.1638,group00504
AAA278I18.genome.CDS.1639,group00043
AAA278I18.genome.CDS.1148,group08680
AAA278I18.genome.CDS.1149,group00695
AAA278I18.genome.CDS.1632,group00691
AAA278I18.genome.CDS.1145,group00044
AAA278I18.genome.CDS.1630,group02597
AAA278I18.genome.CDS.1631,group00310
AAA278I18.genome.CDS.1140,group02469
AAA278I18.genome.CDS.1141,group04321
AAA278I18.genome.CDS.1142,group00679
AAA278I18.genome.CDS.1361,group00002
AAA278I18.genome.CDS.1814,group00005
AAA278I18.genome.CDS.1162,group00507
AAA278I18.genome.CDS.1815,group00649
AAA278I18.genome.CDS.1818,group07755
AAA278I18.genome.CDS.1030,group00782
AAA278I18.genome.CDS.1138,group09928
AAA278I18.genome.CDS.1032,group00155
AAA278I18.genome.CDS.1819,group00581
AAA278I18.genome.CDS.1035,group00879
AAA278I18.genome.CDS.1036,group00642
AAA278I18.genome.CDS.1037,group00205
AAA278I18.genome.CDS.1131,group00515
AAA278I18.genome.CDS.1130,group00004
AAA278I18.genome.CDS.1133,group06963
AAA278I18.genome.CDS.1132,group00634
AAA278I18.genome.CDS.1135,group00804
AAA278I18.genome.CDS.1177,group00091
AAA278I18.genome.CDS.1137,group12593
AAA278I18.genome.CDS.1369,group00667
AAA278I18.genome.CDS.1176,group00198
AAA278I18.genome.CDS.1599,group01991
AAA278I18.genome.CDS.1150,group00604
AAA278I18.genome.CDS.1957,group00363
AAA278I18.genome.CDS.1434,group01492
AAA278I18.genome.CDS.1923,group00433
AAA278I18.genome.CDS.1276,group01733
AAA278I18.genome.CDS.1920,group06333
AAA278I18.genome.CDS.1178,group00175
AAA278I18.genome.CDS.1921,group00557
AAA278I18.genome.CDS.1209,group00941
AAA278I18.genome.CDS.1926,group00616
AAA278I18.genome.CDS.1275,group00684
AAA278I18.genome.CDS.1413,group06414
AAA278I18.genome.CDS.1111,group08262
AAA278I18.genome.CDS.1538,group01665
AAA278I18.genome.CDS.1924,group00282
AAA278I18.genome.CDS.1214,group08165
AAA278I18.genome.CDS.1702,group00343
AAA278I18.genome.CDS.1433,group00342
AAA278I18.genome.CDS.1208,group09128
AAA278I18.genome.CDS.1110,group00361
AAA278I18.genome.CDS.1537,group00975
TBhypo9906.genome.CDS.1580,group12985
AAA278I18.genome.CDS.1703,group00735
AAA278I18.genome.CDS.22,group08042
AAA278I18.genome.CDS.1388,group00215
AAA278I18.genome.CDS.1530,group00624
AAA278I18.genome.CDS.1452,group00814
AAA278I18.genome.CDS.1453,group04422
AAA278I18.genome.CDS.1450,group01376
AAA278I18.genome.CDS.1451,group01001
AAA278I18.genome.CDS.1456,group00478
AAA278I18.genome.CDS.1457,group03574
AAA278I18.genome.CDS.1454,group00201
AAA278I18.genome.CDS.1455,group01625
AAA278I18.genome.CDS.1593,group00147
AAA278I18.genome.CDS.1592,group00066
AAA278I18.genome.CDS.1458,group13099
AAA278I18.genome.CDS.1590,group00333
AAA278I18.genome.CDS.1597,group00163
AAA278I18.genome.CDS.1596,group05108
AAA278I18.genome.CDS.1595,group00067
AAA278I18.genome.CDS.1594,group00111
AAA278I18.genome.CDS.1917,group04495
AAA278I18.genome.CDS.1916,group12705
AAA278I18.genome.CDS.1915,group00032
AAA278I18.genome.CDS.1914,group01600
AAA278I18.genome.CDS.1249,group02053
AAA278I18.genome.CDS.1912,group00821
AAA278I18.genome.CDS.1911,group00908
AAA278I18.genome.CDS.1910,group00597
AAA278I18.genome.CDS.1526,group00161
AAA278I18.genome.CDS.1527,group08774
AAA278I18.genome.CDS.1524,group00232
AAA278I18.genome.CDS.1525,group00560
AAA278I18.genome.CDS.1522,group00964
AAA278I18.genome.CDS.1523,group07845
AAA278I18.genome.CDS.1919,group08213
AAA278I18.genome.CDS.1071,group02651
AAA278I18.genome.CDS.1858,group01375
AAA278I18.genome.CDS.1859,group08279
AAA278I18.genome.CDS.1856,group00211
AAA278I18.genome.CDS.1857,group05402
AAA278I18.genome.CDS.1855,group00912
AAA278I18.genome.CDS.1852,group13626
AAA278I18.genome.CDS.1853,group07129
AAA278I18.genome.CDS.1850,group00503
AAA278I18.genome.CDS.1783,group00852
AAA278I18.genome.CDS.988,group00225
AAA278I18.genome.CDS.989,group00437
AAA278I18.genome.CDS.1044,group07522
AAA278I18.genome.CDS.980,group00124
AAA278I18.genome.CDS.981,group03696
AAA278I18.genome.CDS.982,group00372
AAA278I18.genome.CDS.983,group11197
AAA278I18.genome.CDS.984,group00451
AAA278I18.genome.CDS.985,group00523
AAA278I18.genome.CDS.986,group00027
AAA278I18.genome.CDS.987,group00240
AAA278I18.genome.CDS.1676,group01404
AAA278I18.genome.CDS.1677,group01059
AAA278I18.genome.CDS.1674,group00741
AAA278I18.genome.CDS.1675,group01006
AAA278I18.genome.CDS.1672,group11479
AAA278I18.genome.CDS.1673,group00831
AAA278I18.genome.CDS.1779,group00599
AAA278I18.genome.CDS.1671,group00687
AAA278I18.genome.CDS.1777,group00200
AAA278I18.genome.CDS.1776,group00238
AAA278I18.genome.CDS.1775,group00414
AAA278I18.genome.CDS.1774,group00410
AAA278I18.genome.CDS.1773,group07830
AAA278I18.genome.CDS.1772,group00857
AAA278I18.genome.CDS.1678,group00233
AAA278I18.genome.CDS.1770,group00080
AAA278I18.genome.CDS.1294,group12410
AAA278I18.genome.CDS.1295,group00003
AAA278I18.genome.CDS.1296,group00568
AAA278I18.genome.CDS.1297,group00001
AAA278I18.genome.CDS.1359,group00427
AAA278I18.genome.CDS.1358,group08653
AAA278I18.genome.CDS.1292,group00022
AAA278I18.genome.CDS.1293,group01019
AAA278I18.genome.CDS.1354,group00738
AAA278I18.genome.CDS.1357,group00733
AAA278I18.genome.CDS.1356,group04812
AAA278I18.genome.CDS.1298,group00537
AAA278I18.genome.CDS.1299,group00497
AAA278I18.genome.CDS.1353,group03039
AAA278I18.genome.CDS.1352,group04989
AAA278I18.genome.CDS.1548,group00390
AAA278I18.genome.CDS.1422,group01321
AAA278I18.genome.CDS.1175,group00416
AAA278I18.genome.CDS.1174,group00148
AAA278I18.genome.CDS.1278,group04455
AAA278I18.genome.CDS.1279,group00223
AAA278I18.genome.CDS.1171,group00055
AAA278I18.genome.CDS.1170,group00046
AAA278I18.genome.CDS.1173,group00092
AAA278I18.genome.CDS.1172,group00093
AAA278I18.genome.CDS.1272,group03020
AAA278I18.genome.CDS.1273,group00117
AAA278I18.genome.CDS.1270,group10905
AAA278I18.genome.CDS.1271,group00683
AAA278I18.genome.CDS.1179,group01057
AAA278I18.genome.CDS.1277,group00319
AAA278I18.genome.CDS.1274,group01992
AAA278I18.genome.CDS.1509,group06511
AAA278I18.genome.CDS.1144,group01638
AAA278I18.genome.CDS.1078,group05289
AAA278I18.genome.CDS.1079,group00082
AAA278I18.genome.CDS.1633,group01993
AAA278I18.genome.CDS.1074,group00151
AAA278I18.genome.CDS.1075,group00095
AAA278I18.genome.CDS.1076,group01000
AAA278I18.genome.CDS.1077,group00126
AAA278I18.genome.CDS.1070,group00274
AAA278I18.genome.CDS.1146,group00706
AAA278I18.genome.CDS.1072,group00273
AAA278I18.genome.CDS.1073,group00208
AAA278I18.genome.CDS.1188,group01028
AAA278I18.genome.CDS.1189,group00374
AAA278I18.genome.CDS.1147,group00013
AAA278I18.genome.CDS.1180,group07301
AAA278I18.genome.CDS.1181,group01230
AAA278I18.genome.CDS.1182,group00575
AAA278I18.genome.CDS.1183,group00596
AAA278I18.genome.CDS.1184,group00734
AAA278I18.genome.CDS.1185,group10214
AAA278I18.genome.CDS.1186,group08077
AAA278I18.genome.CDS.1187,group00521
AAA278I18.genome.CDS.1634,group00754
AAA278I18.genome.CDS.1143,group01766
AAA278I18.genome.CDS.1009,group13616
AAA278I18.genome.CDS.1008,group00218
AAA278I18.genome.CDS.1463,group00608
AAA278I18.genome.CDS.1001,group00012
AAA278I18.genome.CDS.1000,group00392
AAA278I18.genome.CDS.1003,group00471
AAA278I18.genome.CDS.1816,group00724
AAA278I18.genome.CDS.1005,group00674
AAA278I18.genome.CDS.1004,group00844
AAA278I18.genome.CDS.1007,group00406
AAA278I18.genome.CDS.1006,group01809
AAA278I18.genome.CDS.1665,group00383
AAA278I18.genome.CDS.1200,group00942
AAA278I18.genome.CDS.1667,group01013
AAA278I18.genome.CDS.1196,group01386
AAA278I18.genome.CDS.1478,group00577
AAA278I18.genome.CDS.1195,group06574
AAA278I18.genome.CDS.1879,group01016
AAA278I18.genome.CDS.1749,group05425
AAA278I18.genome.CDS.1242,group00356
AAA278I18.genome.CDS.1193,group00551
AAA278I18.genome.CDS.1219,group00230
AAA278I18.genome.CDS.1207,group12009
AAA278I18.genome.CDS.1589,group00065
AAA278I18.genome.CDS.1191,group06533
AAA278I18.genome.CDS.1662,group00179
AAA278I18.genome.CDS.1557,group00197
AAA278I18.genome.CDS.1556,group00664
AAA278I18.genome.CDS.1555,group00672
AAA278I18.genome.CDS.1554,group00632
AAA278I18.genome.CDS.1553,group00279
AAA278I18.genome.CDS.1552,group00210
AAA278I18.genome.CDS.1551,group00785
AAA278I18.genome.CDS.1550,group00652
AAA278I18.genome.CDS.441,group01488
AAA278I18.genome.CDS.528,group09440
AAA278I18.genome.CDS.1740,group00098
AAA278I18.genome.CDS.1559,group00330
AAA278I18.genome.CDS.1558,group01284
AAA278I18.genome.CDS.1661,group08121
AAA278I18.genome.CDS.1746,group00244
AAA278I18.genome.CDS.1513,group01341
AAA278I18.genome.CDS.1211,group09299
AAA278I18.genome.CDS.1953,group12069
AAA278I18.genome.CDS.1952,group00922
AAA278I18.genome.CDS.1951,group05283
AAA278I18.genome.CDS.1950,group00452
AAA278I18.genome.CDS.1409,group00524
AAA278I18.genome.CDS.1956,group01659
AAA278I18.genome.CDS.1955,group01212
AAA278I18.genome.CDS.1954,group00282
AAA278I18.genome.CDS.1959,group12069
AAA278I18.genome.CDS.1745,group01005
AAA278I18.genome.CDS.1660,group00051
AAA278I18.genome.CDS.1283,group00256
AAA278I18.genome.CDS.1002,group00453
AAA278I18.genome.CDS.1282,group00593
AAA278I18.genome.CDS.1512,group00034
AAA278I18.genome.CDS.1302,group00371
AAA278I18.genome.CDS.1303,group00295
AAA278I18.genome.CDS.1300,group00794
AAA278I18.genome.CDS.1301,group00247
AAA278I18.genome.CDS.1306,group00590
AAA278I18.genome.CDS.1307,group10917
AAA278I18.genome.CDS.1304,group02662
AAA278I18.genome.CDS.1305,group00173
AAA278I18.genome.CDS.1308,group00485
AAA278I18.genome.CDS.1309,group10155
AAA278I18.genome.CDS.1636,group11238
AAA278I18.genome.CDS.1827,group00656
AAA278I18.genome.CDS.1826,group00982
AAA278I18.genome.CDS.1825,group01257
AAA278I18.genome.CDS.1824,group00265
AAA278I18.genome.CDS.1823,group00825
AAA278I18.genome.CDS.1822,group00045
AAA278I18.genome.CDS.1821,group00637
AAA278I18.genome.CDS.1820,group01032
AAA278I18.genome.CDS.1416,group10262
AAA278I18.genome.CDS.1417,group10778
AAA278I18.genome.CDS.1414,group01024
AAA278I18.genome.CDS.1415,group01565
AAA278I18.genome.CDS.1622,group00580
AAA278I18.genome.CDS.1898,group00693
AAA278I18.genome.CDS.1410,group00181
AAA278I18.genome.CDS.1828,group00207
AAA278I18.genome.CDS.1716,group08124
AAA278I18.genome.CDS.1788,group08428
AAA278I18.genome.CDS.1789,group03946
AAA278I18.genome.CDS.1786,group00054
AAA278I18.genome.CDS.1787,group00165
AAA278I18.genome.CDS.1784,group03685
AAA278I18.genome.CDS.1785,group00128
AAA278I18.genome.CDS.1782,group00071
AAA278I18.genome.CDS.1322,group00999
AAA278I18.genome.CDS.1780,group00263
AAA278I18.genome.CDS.1781,group08086
AAA278I18.genome.CDS.1236,group00788
AAA278I18.genome.CDS.1237,group00435
AAA278I18.genome.CDS.1234,group03113
AAA278I18.genome.CDS.1288,group00951
AAA278I18.genome.CDS.1232,group02337
AAA278I18.genome.CDS.1233,group01796
AAA278I18.genome.CDS.1230,group11946
AAA278I18.genome.CDS.1231,group12411
AAA278I18.genome.CDS.1542,group00340
AAA278I18.genome.CDS.1238,group07712
AAA278I18.genome.CDS.1239,group12900
AAA278I18.genome.CDS.1049,group08240
AAA278I18.genome.CDS.1406,group00713
AAA278I18.genome.CDS.1033,group01262
AAA278I18.genome.CDS.1609,group01495
AAA278I18.genome.CDS.1608,group03919
AAA278I18.genome.CDS.1607,group01591
AAA278I18.genome.CDS.1606,group07897
AAA278I18.genome.CDS.1605,group10969
AAA278I18.genome.CDS.1604,group02766
AAA278I18.genome.CDS.1603,group02766
AAA278I18.genome.CDS.1602,group02766
AAA278I18.genome.CDS.1601,group01673
AAA278I18.genome.CDS.1600,group02766
AAA278I18.genome.CDS.1739,group00097
AAA278I18.genome.CDS.1738,group00062
AAA278I18.genome.CDS.1733,group00588
AAA278I18.genome.CDS.1732,group12562
AAA278I18.genome.CDS.1731,group08095
AAA278I18.genome.CDS.1730,group00460
AAA278I18.genome.CDS.1737,group00931
AAA278I18.genome.CDS.1736,group01902
AAA278I18.genome.CDS.1735,group00869
AAA278I18.genome.CDS.1734,group03577
AAA278I18.genome.CDS.1038,group00621
AAA278I18.genome.CDS.1635,group01015
AAA278I18.genome.CDS.1039,group00084
AAA278I18.genome.CDS.1045,group01762
AAA278I18.genome.CDS.1801,group12547
AAA278I18.genome.CDS.1047,group06327
AAA278I18.genome.CDS.1046,group01901
AAA278I18.genome.CDS.1041,group00188
AAA278I18.genome.CDS.1040,group00086
AAA278I18.genome.CDS.1043,group02375
AAA278I18.genome.CDS.1372,group00298
AAA278I18.genome.CDS.1122,group08763
AAA278I18.genome.CDS.1123,group00286
AAA278I18.genome.CDS.1120,group00162
AAA278I18.genome.CDS.1121,group10426
AAA278I18.genome.CDS.1126,group00555
AAA278I18.genome.CDS.1048,group08503
AAA278I18.genome.CDS.1124,group00107
AAA278I18.genome.CDS.1125,group00527
AAA278I18.genome.CDS.1370,group00493
AAA278I18.genome.CDS.1377,group00103
AAA278I18.genome.CDS.1585,group00548
AAA278I18.genome.CDS.1136,group12543
AAA278I18.genome.CDS.1804,group00114
AAA278I18.genome.CDS.1807,group00010
AAA278I18.genome.CDS.1336,group00474
AAA278I18.genome.CDS.1374,group00171
AAA278I18.genome.CDS.1424,group04914
AAA278I18.genome.CDS.1809,group00540
AAA278I18.genome.CDS.1385,group00174
AAA278I18.genome.CDS.1379,group00039
AAA278I18.genome.CDS.1269,group11455
AAA278I18.genome.CDS.1473,group13614
AAA278I18.genome.CDS.1101,group03058
AAA278I18.genome.CDS.1330,group00308
AAA278I18.genome.CDS.1669,group00505
AAA278I18.genome.CDS.1543,group09553
AAA278I18.genome.CDS.1261,group00036
AAA278I18.genome.CDS.1109,group00332
AAA278I18.genome.CDS.1743,group00172
AAA278I18.genome.CDS.1199,group13642
AAA278I18.genome.CDS.1851,group00759
AAA278I18.genome.CDS.1423,group08563
AAA278I18.genome.CDS.1637,group00569
AAA278I18.genome.CDS.477,group00680
AAA278I18.genome.CDS.1933,group01033
AAA278I18.genome.CDS.1467,group12606
AAA278I18.genome.CDS.1466,group00670
AAA278I18.genome.CDS.1465,group00266
AAA278I18.genome.CDS.1464,group00350
AAA278I18.genome.CDS.1588,group00146
AAA278I18.genome.CDS.1462,group00229
AAA278I18.genome.CDS.1461,group08921
AAA278I18.genome.CDS.1460,group00123
AAA278I18.genome.CDS.1584,group00192
AAA278I18.genome.CDS.1935,group00773
AAA278I18.genome.CDS.1586,group00186
AAA278I18.genome.CDS.1587,group00013
AAA278I18.genome.CDS.1580,group00316
AAA278I18.genome.CDS.1581,group00767
AAA278I18.genome.CDS.1469,group00303
AAA278I18.genome.CDS.1583,group00246
AAA278I18.genome.CDS.975,group00078
AAA278I18.genome.CDS.974,group00195
AAA278I18.genome.CDS.977,group00902
AAA278I18.genome.CDS.976,group00168
AAA278I18.genome.CDS.971,group00183
AAA278I18.genome.CDS.1516,group01239
AAA278I18.genome.CDS.1515,group03595
AAA278I18.genome.CDS.1514,group01737
AAA278I18.genome.CDS.1519,group00988
AAA278I18.genome.CDS.1518,group00510
AAA278I18.genome.CDS.979,group00292
AAA278I18.genome.CDS.978,group00513
AAA278I18.genome.CDS.1908,group00557
AAA278I18.genome.CDS.1909,group01600
AAA278I18.genome.CDS.1860,group02374
AAA278I18.genome.CDS.1867,group13877
AAA278I18.genome.CDS.1866,group13631
AAA278I18.genome.CDS.1865,group14024
AAA278I18.genome.CDS.1864,group10962
AAA278I18.genome.CDS.1900,group00553
AAA278I18.genome.CDS.1901,group11902
AAA278I18.genome.CDS.1869,group11641
AAA278I18.genome.CDS.1903,group00762
AAA278I18.genome.CDS.1904,group00711
AAA278I18.genome.CDS.1905,group04578
AAA278I18.genome.CDS.1906,group07168
AAA278I18.genome.CDS.1907,group00390
AAA278I18.genome.CDS.999,group00275
AAA278I18.genome.CDS.998,group00357
AAA278I18.genome.CDS.1168,group01304
AAA278I18.genome.CDS.1251,group02178
AAA278I18.genome.CDS.993,group00251
AAA278I18.genome.CDS.992,group11516
AAA278I18.genome.CDS.991,group00245
AAA278I18.genome.CDS.990,group13618
AAA278I18.genome.CDS.997,group00134
AAA278I18.genome.CDS.996,group12777
AAA278I18.genome.CDS.995,group00160
AAA278I18.genome.CDS.941,group00519
AAA278I18.genome.CDS.1889,group00020
AAA278I18.genome.CDS.1888,group00395
AAA278I18.genome.CDS.1762,group00386
AAA278I18.genome.CDS.1763,group03524
AAA278I18.genome.CDS.1764,group00737
AAA278I18.genome.CDS.1765,group00141
AAA278I18.genome.CDS.1766,group04318
AAA278I18.genome.CDS.1767,group00379
AAA278I18.genome.CDS.1768,group00491
AAA278I18.genome.CDS.1769,group00291
AAA278I18.genome.CDS.1883,group00962
AAA278I18.genome.CDS.1882,group04306
AAA278I18.genome.CDS.1885,group00021
AAA278I18.genome.CDS.1884,group00502
AAA278I18.genome.CDS.1887,group03879
AAA278I18.genome.CDS.1886,group13953
AAA278I18.genome.CDS.1348,group00185
AAA278I18.genome.CDS.1349,group00076
AAA278I18.genome.CDS.1346,group00650
AAA278I18.genome.CDS.1347,group00997
AAA278I18.genome.CDS.1344,group00270
AAA278I18.genome.CDS.1345,group03913
AAA278I18.genome.CDS.1342,group00884
AAA278I18.genome.CDS.1343,group00789
AAA278I18.genome.CDS.1340,group04875
AAA278I18.genome.CDS.1341,group00790
AAA278I18.genome.CDS.1747,group11549
AAA278I18.genome.CDS.1258,group01854
AAA278I18.genome.CDS.1031,group00565
AAA278I18.genome.CDS.1582,group00090
AAA278I18.genome.CDS.1259,group13487
AAA278I18.genome.CDS.1468,group08420
AAA278I18.genome.CDS.1166,group00992
AAA278I18.genome.CDS.1167,group00119
