TBepi149.genome.CDS.1176,group05714
TBepi149.genome.CDS.1132,group05711
TBepi149.genome.CDS.1133,group00350
TBepi149.genome.CDS.1130,group01082
TBepi149.genome.CDS.1131,group00486
TBepi149.genome.CDS.1136,group03337
TBepi149.genome.CDS.1137,group01879
TBepi149.genome.CDS.1134,group00023
TBepi149.genome.CDS.1135,group05712
TBepi149.genome.CDS.1428,group01314
TBepi149.genome.CDS.1138,group02797
TBepi149.genome.CDS.1139,group03121
TBepi149.genome.CDS.1429,group00644
TBepi149.genome.CDS.1378,group00152
TBepi149.genome.CDS.1270,group03316
TBepi149.genome.CDS.1488,group10986
TBepi149.genome.CDS.1446,group01274
TBepi149.genome.CDS.1447,group00236
TBepi149.genome.CDS.1444,group01164
TBepi149.genome.CDS.1445,group01274
TBepi149.genome.CDS.1442,group05730
TBepi149.genome.CDS.1443,group05731
TBepi149.genome.CDS.1440,group00503
TBepi149.genome.CDS.1441,group00143
TBepi149.genome.CDS.1448,group10983
TBepi149.genome.CDS.1449,group00672
TBepi149.genome.CDS.1007,group00663
TBepi149.genome.CDS.1004,group00479
TBepi149.genome.CDS.1005,group00478
TBepi149.genome.CDS.1002,group00203
TBepi149.genome.CDS.1003,group00710
TBepi149.genome.CDS.1000,group00481
TBepi149.genome.CDS.1001,group00184
TBepi149.genome.CDS.1749,group02092
TBepi149.genome.CDS.1720,group00854
TBepi149.genome.CDS.1008,group05349
TBepi149.genome.CDS.1421,group01194
TBepi149.genome.CDS.1279,group00251
TBepi149.genome.CDS.1278,group03317
TBepi149.genome.CDS.1115,group00472
TBepi149.genome.CDS.176,group01254
TBepi149.genome.CDS.1729,group00738
TBepi149.genome.CDS.1481,group00175
TBepi149.genome.CDS.906,group02195
TBepi149.genome.CDS.1268,group05601
TBepi149.genome.CDS.1613,group00451
TBepi149.genome.CDS.1612,group00551
TBepi149.genome.CDS.1611,group00617
TBepi149.genome.CDS.1610,group00550
TBepi149.genome.CDS.1616,group00684
TBepi149.genome.CDS.1615,group00186
TBepi149.genome.CDS.1614,group01374
TBepi149.genome.CDS.578,group01237
TBepi149.genome.CDS.1619,group05738
TBepi149.genome.CDS.1618,group03083
TBepi149.genome.CDS.1318,group00170
TBepi149.genome.CDS.1319,group00371
TBepi149.genome.CDS.1269,group02450
TBepi149.genome.CDS.1312,group00084
TBepi149.genome.CDS.1313,group00086
TBepi149.genome.CDS.1310,group00148
TBepi149.genome.CDS.1311,group01614
TBepi149.genome.CDS.1316,group00295
TBepi149.genome.CDS.1317,group00334
TBepi149.genome.CDS.1314,group00101
TBepi149.genome.CDS.1315,group00196
TBepi149.genome.CDS.879,group01353
TBepi149.genome.CDS.878,group02287
TBepi149.genome.CDS.874,group00483
TBepi149.genome.CDS.877,group02287
TBepi149.genome.CDS.876,group02288
TBepi149.genome.CDS.871,group01603
TBepi149.genome.CDS.870,group10973
TBepi149.genome.CDS.873,group00076
TBepi149.genome.CDS.1410,group00336
TBepi149.genome.CDS.378,group01822
TBepi149.genome.CDS.1091,group00051
TBepi149.genome.CDS.1090,group00024
TBepi149.genome.CDS.1093,group04239
TBepi149.genome.CDS.1095,group00066
TBepi149.genome.CDS.1094,group00147
TBepi149.genome.CDS.785,group01922
TBepi149.genome.CDS.1096,group00258
TBepi149.genome.CDS.1099,group00146
TBepi149.genome.CDS.1098,group00065
TBepi149.genome.CDS.872,group00270
TBepi149.genome.CDS.900,group00156
TBepi149.genome.CDS.1547,group10988
TBepi149.genome.CDS.1546,group00005
TBepi149.genome.CDS.1545,group00823
TBepi149.genome.CDS.1544,group00698
TBepi149.genome.CDS.1543,group00723
TBepi149.genome.CDS.1542,group00615
TBepi149.genome.CDS.1541,group00763
TBepi149.genome.CDS.1540,group00662
TBepi149.genome.CDS.1266,group00515
TBepi149.genome.CDS.1267,group01075
TBepi149.genome.CDS.1264,group01650
TBepi149.genome.CDS.1262,group03315
TBepi149.genome.CDS.1263,group03314
TBepi149.genome.CDS.1549,group00396
TBepi149.genome.CDS.1261,group01336
TBepi149.genome.CDS.1402,group02115
TBepi149.genome.CDS.1403,group01497
TBepi149.genome.CDS.1400,group01984
TBepi149.genome.CDS.1401,group00043
TBepi149.genome.CDS.1406,group00009
TBepi149.genome.CDS.1407,group00215
TBepi149.genome.CDS.1404,group00024
TBepi149.genome.CDS.1405,group00009
TBepi149.genome.CDS.1408,group00047
TBepi149.genome.CDS.1409,group01415
TBepi149.genome.CDS.1280,group00372
TBepi149.genome.CDS.1642,group01190
TBepi149.genome.CDS.1510,group02713
TBepi149.genome.CDS.896,group00230
TBepi149.genome.CDS.895,group00365
TBepi149.genome.CDS.894,group00105
TBepi149.genome.CDS.893,group00435
TBepi149.genome.CDS.892,group00310
TBepi149.genome.CDS.958,group00046
TBepi149.genome.CDS.890,group02102
TBepi149.genome.CDS.956,group00093
TBepi149.genome.CDS.957,group00055
TBepi149.genome.CDS.27,group01358
TBepi149.genome.CDS.955,group00092
TBepi149.genome.CDS.952,group00198
TBepi149.genome.CDS.953,group11001
TBepi149.genome.CDS.899,group00124
TBepi149.genome.CDS.898,group00292
TBepi149.genome.CDS.1097,group00338
TBepi149.genome.CDS.1659,group10997
TBepi149.genome.CDS.1658,group01498
TBepi149.genome.CDS.1657,group00330
TBepi149.genome.CDS.1656,group03569
TBepi149.genome.CDS.1655,group00185
TBepi149.genome.CDS.1654,group00182
TBepi149.genome.CDS.1653,group02209
TBepi149.genome.CDS.1652,group01267
TBepi149.genome.CDS.1651,group00178
TBepi149.genome.CDS.1650,group00402
TBepi149.genome.CDS.1169,group04935
TBepi149.genome.CDS.1168,group00016
TBepi149.genome.CDS.1040,group00004
TBepi149.genome.CDS.1041,group02916
TBepi149.genome.CDS.1046,group00762
TBepi149.genome.CDS.1047,group00633
TBepi149.genome.CDS.1044,group00989
TBepi149.genome.CDS.1045,group01210
TBepi149.genome.CDS.1161,group00253
TBepi149.genome.CDS.1160,group03335
TBepi149.genome.CDS.1048,group01123
TBepi149.genome.CDS.1162,group01530
TBepi149.genome.CDS.1165,group00634
TBepi149.genome.CDS.1164,group01010
TBepi149.genome.CDS.1167,group00004
TBepi149.genome.CDS.1166,group00516
TBepi149.genome.CDS.1716,group00896
TBepi149.genome.CDS.1717,group00820
TBepi149.genome.CDS.1714,group00895
TBepi149.genome.CDS.1715,group00897
TBepi149.genome.CDS.1499,group00062
TBepi149.genome.CDS.1498,group00108
TBepi149.genome.CDS.1710,group00825
TBepi149.genome.CDS.1711,group00821
TBepi149.genome.CDS.1495,group01184
TBepi149.genome.CDS.1494,group00031
TBepi149.genome.CDS.1497,group02136
TBepi149.genome.CDS.1496,group01249
TBepi149.genome.CDS.1491,group01536
TBepi149.genome.CDS.1490,group05732
TBepi149.genome.CDS.1493,group00261
TBepi149.genome.CDS.1492,group00599
TBepi149.genome.CDS.1639,group00014
TBepi149.genome.CDS.1142,group00190
TBepi149.genome.CDS.1299,group00348
TBepi149.genome.CDS.1298,group00137
TBepi149.genome.CDS.1297,group00059
TBepi149.genome.CDS.1296,group00059
TBepi149.genome.CDS.1295,group00158
TBepi149.genome.CDS.1294,group00157
TBepi149.genome.CDS.1293,group00121
TBepi149.genome.CDS.1292,group03306
TBepi149.genome.CDS.1291,group00355
TBepi149.genome.CDS.1290,group02130
TBepi149.genome.CDS.929,group01181
TBepi149.genome.CDS.1194,group05716
TBepi149.genome.CDS.1195,group00401
TBepi149.genome.CDS.1196,group05717
TBepi149.genome.CDS.1197,group00368
TBepi149.genome.CDS.1190,group00160
TBepi149.genome.CDS.1191,group00219
TBepi149.genome.CDS.1192,group00250
TBepi149.genome.CDS.1193,group00245
TBepi149.genome.CDS.1198,group00278
TBepi149.genome.CDS.1199,group01413
TBepi149.genome.CDS.1583,group02724
TBepi149.genome.CDS.1582,group00351
TBepi149.genome.CDS.1581,group01165
TBepi149.genome.CDS.1580,group01166
TBepi149.genome.CDS.1587,group00429
TBepi149.genome.CDS.1586,group00176
TBepi149.genome.CDS.1585,group01351
TBepi149.genome.CDS.1584,group02723
TBepi149.genome.CDS.1222,group01416
TBepi149.genome.CDS.1223,group02456
TBepi149.genome.CDS.1589,group10993
TBepi149.genome.CDS.1221,group03236
TBepi149.genome.CDS.1226,group01598
TBepi149.genome.CDS.1227,group00707
TBepi149.genome.CDS.1224,group03336
TBepi149.genome.CDS.1225,group01281
TBepi149.genome.CDS.989,group00362
TBepi149.genome.CDS.988,group00394
TBepi149.genome.CDS.985,group00306
TBepi149.genome.CDS.984,group00284
TBepi149.genome.CDS.987,group00425
TBepi149.genome.CDS.986,group00202
TBepi149.genome.CDS.981,group10966
TBepi149.genome.CDS.980,group01180
TBepi149.genome.CDS.983,group02489
TBepi149.genome.CDS.982,group00363
TBepi149.genome.CDS.616,group00013
TBepi149.genome.CDS.927,group02714
TBepi149.genome.CDS.926,group01206
TBepi149.genome.CDS.1341,group01606
TBepi149.genome.CDS.1340,group01373
TBepi149.genome.CDS.1343,group03342
TBepi149.genome.CDS.1342,group01696
TBepi149.genome.CDS.1345,group00296
TBepi149.genome.CDS.1344,group00007
TBepi149.genome.CDS.1347,group00297
TBepi149.genome.CDS.1346,group00412
TBepi149.genome.CDS.1349,group01544
TBepi149.genome.CDS.1348,group00227
TBepi149.genome.CDS.1069,group03509
TBepi149.genome.CDS.912,group01629
TBepi149.genome.CDS.913,group01359
TBepi149.genome.CDS.910,group00034
TBepi149.genome.CDS.911,group01693
TBepi149.genome.CDS.916,group00095
TBepi149.genome.CDS.917,group00151
TBepi149.genome.CDS.914,group03244
TBepi149.genome.CDS.915,group04027
TBepi149.genome.CDS.918,group00208
TBepi149.genome.CDS.919,group00273
TBepi149.genome.CDS.1219,group02598
TBepi149.genome.CDS.1218,group01360
TBepi149.genome.CDS.1538,group00541
TBepi149.genome.CDS.1539,group00540
TBepi149.genome.CDS.1536,group00049
TBepi149.genome.CDS.1537,group00010
TBepi149.genome.CDS.1534,group01099
TBepi149.genome.CDS.1535,group00142
TBepi149.genome.CDS.1532,group00837
TBepi149.genome.CDS.1533,group00827
TBepi149.genome.CDS.1530,group10987
TBepi149.genome.CDS.1531,group00759
TBepi149.genome.CDS.1752,group00335
TBepi149.genome.CDS.1753,group00120
TBepi149.genome.CDS.1750,group01363
TBepi149.genome.CDS.1751,group00125
TBepi149.genome.CDS.1756,group00040
TBepi149.genome.CDS.1754,group00110
TBepi149.genome.CDS.1755,group00040
TBepi149.genome.CDS.1451,group02113
TBepi149.genome.CDS.1450,group00173
TBepi149.genome.CDS.1453,group00500
TBepi149.genome.CDS.1452,group00327
TBepi149.genome.CDS.1454,group00201
TBepi149.genome.CDS.1457,group02984
TBepi149.genome.CDS.1456,group01592
TBepi149.genome.CDS.1125,group00223
TBepi149.genome.CDS.1124,group00472
TBepi149.genome.CDS.1127,group00241
TBepi149.genome.CDS.1126,group02971
TBepi149.genome.CDS.1121,group02721
TBepi149.genome.CDS.1120,group00244
TBepi149.genome.CDS.1123,group00145
TBepi149.genome.CDS.1122,group00337
TBepi149.genome.CDS.1129,group10974
TBepi149.genome.CDS.1128,group00266
TBepi149.genome.CDS.967,group02736
TBepi149.genome.CDS.966,group05755
TBepi149.genome.CDS.965,group00269
TBepi149.genome.CDS.963,group02719
TBepi149.genome.CDS.962,group00119
TBepi149.genome.CDS.961,group00118
TBepi149.genome.CDS.960,group00167
TBepi149.genome.CDS.969,group00408
TBepi149.genome.CDS.968,group00388
TBepi149.genome.CDS.1150,group01569
TBepi149.genome.CDS.1151,group03512
TBepi149.genome.CDS.1152,group01556
TBepi149.genome.CDS.1153,group03096
TBepi149.genome.CDS.1155,group03559
TBepi149.genome.CDS.1156,group02969
TBepi149.genome.CDS.1458,group00556
TBepi149.genome.CDS.1158,group00865
TBepi149.genome.CDS.1159,group03334
TBepi149.genome.CDS.1019,group00225
TBepi149.genome.CDS.1393,group00643
TBepi149.genome.CDS.1390,group00801
TBepi149.genome.CDS.1391,group00669
TBepi149.genome.CDS.1396,group01282
TBepi149.genome.CDS.1394,group00793
TBepi149.genome.CDS.1395,group00613
TBepi149.genome.CDS.1011,group00332
TBepi149.genome.CDS.1010,group00762
TBepi149.genome.CDS.1013,group00441
TBepi149.genome.CDS.1399,group00207
TBepi149.genome.CDS.1015,group02115
TBepi149.genome.CDS.1017,group02968
TBepi149.genome.CDS.1016,group10968
TBepi149.genome.CDS.1110,group10971
TBepi149.genome.CDS.1662,group00113
TBepi149.genome.CDS.1058,group01300
TBepi149.genome.CDS.1626,group01302
TBepi149.genome.CDS.1627,group10995
TBepi149.genome.CDS.1624,group02461
TBepi149.genome.CDS.1625,group02488
TBepi149.genome.CDS.1622,group01219
TBepi149.genome.CDS.1623,group10996
TBepi149.genome.CDS.1620,group01775
TBepi149.genome.CDS.1621,group05564
TBepi149.genome.CDS.546,group02255
TBepi149.genome.CDS.1628,group00222
TBepi149.genome.CDS.1629,group00692
TBepi149.genome.CDS.1309,group00614
TBepi149.genome.CDS.1308,group00221
TBepi149.genome.CDS.1305,group02727
TBepi149.genome.CDS.1304,group02986
TBepi149.genome.CDS.1307,group05723
TBepi149.genome.CDS.1306,group00397
TBepi149.genome.CDS.1301,group00449
TBepi149.genome.CDS.1300,group00387
TBepi149.genome.CDS.1303,group01876
TBepi149.genome.CDS.1302,group00448
TBepi149.genome.CDS.868,group02498
TBepi149.genome.CDS.869,group04780
TBepi149.genome.CDS.862,group00027
TBepi149.genome.CDS.863,group00451
TBepi149.genome.CDS.860,group00569
TBepi149.genome.CDS.861,group00037
TBepi149.genome.CDS.866,group04242
TBepi149.genome.CDS.867,group00918
TBepi149.genome.CDS.864,group00554
TBepi149.genome.CDS.865,group01230
TBepi149.genome.CDS.1163,group00543
TBepi149.genome.CDS.1260,group00017
TBepi149.genome.CDS.1548,group01788
TBepi149.genome.CDS.1425,group00754
TBepi149.genome.CDS.1578,group05736
TBepi149.genome.CDS.1579,group01773
TBepi149.genome.CDS.1572,group01411
TBepi149.genome.CDS.1573,group00161
TBepi149.genome.CDS.1570,group00267
TBepi149.genome.CDS.1571,group01292
TBepi149.genome.CDS.1576,group00777
TBepi149.genome.CDS.1577,group02964
TBepi149.genome.CDS.1574,group02965
TBepi149.genome.CDS.1575,group00154
TBepi149.genome.CDS.1633,group00360
TBepi149.genome.CDS.1271,group05721
TBepi149.genome.CDS.1379,group00226
TBepi149.genome.CDS.1273,group00577
TBepi149.genome.CDS.1272,group00478
TBepi149.genome.CDS.1275,group00042
TBepi149.genome.CDS.1274,group01461
TBepi149.genome.CDS.1277,group02133
TBepi149.genome.CDS.1276,group01272
TBepi149.genome.CDS.1370,group10979
TBepi149.genome.CDS.1371,group00002
TBepi149.genome.CDS.1372,group02967
TBepi149.genome.CDS.1373,group00032
TBepi149.genome.CDS.1374,group01074
TBepi149.genome.CDS.1375,group01317
TBepi149.genome.CDS.1632,group01241
TBepi149.genome.CDS.1377,group00060
TBepi149.genome.CDS.1414,group01325
TBepi149.genome.CDS.1417,group05728
TBepi149.genome.CDS.1416,group01229
TBepi149.genome.CDS.1411,group00601
TBepi149.genome.CDS.1211,group02991
TBepi149.genome.CDS.1413,group00641
TBepi149.genome.CDS.1412,group01041
TBepi149.genome.CDS.1708,group00715
TBepi149.genome.CDS.1359,group03675
TBepi149.genome.CDS.1419,group00822
TBepi149.genome.CDS.1418,group05729
TBepi149.genome.CDS.1353,group05427
TBepi149.genome.CDS.884,group03507
TBepi149.genome.CDS.886,group01210
TBepi149.genome.CDS.887,group00498
TBepi149.genome.CDS.880,group10972
TBepi149.genome.CDS.881,group05748
TBepi149.genome.CDS.882,group05749
TBepi149.genome.CDS.883,group02094
TBepi149.genome.CDS.923,group01279
TBepi149.genome.CDS.922,group01630
TBepi149.genome.CDS.921,group00274
TBepi149.genome.CDS.920,group00309
TBepi149.genome.CDS.888,group03091
TBepi149.genome.CDS.889,group00088
TBepi149.genome.CDS.925,group02493
TBepi149.genome.CDS.924,group00963
TBepi149.genome.CDS.1709,group00764
TBepi149.genome.CDS.1512,group00220
TBepi149.genome.CDS.1660,group04123
TBepi149.genome.CDS.1661,group05739
TBepi149.genome.CDS.1666,group00576
TBepi149.genome.CDS.1667,group10998
TBepi149.genome.CDS.1664,group01296
TBepi149.genome.CDS.1665,group01296
TBepi149.genome.CDS.1701,group01095
TBepi149.genome.CDS.1700,group00595
TBepi149.genome.CDS.1703,group00370
TBepi149.genome.CDS.1702,group00616
TBepi149.genome.CDS.1705,group00328
TBepi149.genome.CDS.1707,group00611
TBepi149.genome.CDS.1706,group00688
TBepi149.genome.CDS.1055,group00131
TBepi149.genome.CDS.1054,group02289
TBepi149.genome.CDS.1057,group03539
TBepi149.genome.CDS.1056,group03095
TBepi149.genome.CDS.1051,group00239
TBepi149.genome.CDS.1050,group03675
TBepi149.genome.CDS.1053,group00100
TBepi149.genome.CDS.1052,group00099
TBepi149.genome.CDS.1114,group02680
TBepi149.genome.CDS.901,group00939
TBepi149.genome.CDS.1117,group00126
TBepi149.genome.CDS.1059,group05708
TBepi149.genome.CDS.1111,group00117
TBepi149.genome.CDS.1112,group00179
TBepi149.genome.CDS.1113,group00180
TBepi149.genome.CDS.1460,group02729
TBepi149.genome.CDS.1461,group01225
TBepi149.genome.CDS.1462,group00958
TBepi149.genome.CDS.1463,group01197
TBepi149.genome.CDS.1465,group00303
TBepi149.genome.CDS.1466,group01245
TBepi149.genome.CDS.1467,group01213
TBepi149.genome.CDS.1468,group01505
TBepi149.genome.CDS.1469,group00028
TBepi149.genome.CDS.1020,group00240
TBepi149.genome.CDS.1021,group00238
TBepi149.genome.CDS.1022,group00192
TBepi149.genome.CDS.1023,group00246
TBepi149.genome.CDS.1024,group00554
TBepi149.genome.CDS.1025,group00612
TBepi149.genome.CDS.1026,group00361
TBepi149.genome.CDS.1027,group00057
TBepi149.genome.CDS.1028,group00057
TBepi149.genome.CDS.1320,group01097
TBepi149.genome.CDS.1668,group11000
TBepi149.genome.CDS.453,group05673
TBepi149.genome.CDS.451,group00326
TBepi149.genome.CDS.1187,group00249
TBepi149.genome.CDS.1186,group00407
TBepi149.genome.CDS.1185,group00218
TBepi149.genome.CDS.1184,group02308
TBepi149.genome.CDS.1183,group00655
TBepi149.genome.CDS.1080,group00216
TBepi149.genome.CDS.1181,group05715
TBepi149.genome.CDS.1180,group00318
TBepi149.genome.CDS.1081,group05709
TBepi149.genome.CDS.1189,group00159
TBepi149.genome.CDS.1188,group00134
TBepi149.genome.CDS.1239,group03494
TBepi149.genome.CDS.1238,group00212
TBepi149.genome.CDS.1235,group00406
TBepi149.genome.CDS.1234,group00695
TBepi149.genome.CDS.1237,group00950
TBepi149.genome.CDS.1236,group00443
TBepi149.genome.CDS.1231,group01471
TBepi149.genome.CDS.1230,group00323
TBepi149.genome.CDS.1233,group00721
TBepi149.genome.CDS.1232,group00416
TBepi149.genome.CDS.853,group03580
TBepi149.genome.CDS.1521,group00459
TBepi149.genome.CDS.851,group04241
TBepi149.genome.CDS.999,group01796
TBepi149.genome.CDS.857,group00204
TBepi149.genome.CDS.856,group00373
TBepi149.genome.CDS.855,group00000
TBepi149.genome.CDS.854,group00071
TBepi149.genome.CDS.992,group00381
TBepi149.genome.CDS.993,group00026
TBepi149.genome.CDS.990,group02490
TBepi149.genome.CDS.858,group00450
TBepi149.genome.CDS.772,group10999
TBepi149.genome.CDS.997,group01293
TBepi149.genome.CDS.994,group01639
TBepi149.genome.CDS.995,group00217
TBepi149.genome.CDS.897,group01305
TBepi149.genome.CDS.1680,group01138
TBepi149.genome.CDS.1681,group01138
TBepi149.genome.CDS.1682,group01560
TBepi149.genome.CDS.1683,group02403
TBepi149.genome.CDS.1684,group00325
TBepi149.genome.CDS.1685,group00006
TBepi149.genome.CDS.1686,group00006
TBepi149.genome.CDS.1687,group00289
TBepi149.genome.CDS.1335,group00268
TBepi149.genome.CDS.1336,group02307
TBepi149.genome.CDS.1337,group01254
TBepi149.genome.CDS.1330,group00492
TBepi149.genome.CDS.1331,group00404
TBepi149.genome.CDS.1333,group00445
TBepi149.genome.CDS.1338,group04240
TBepi149.genome.CDS.1339,group03596
TBepi149.genome.CDS.891,group01431
TBepi149.genome.CDS.959,group00015
TBepi149.genome.CDS.954,group00419
TBepi149.genome.CDS.1459,group00415
TBepi149.genome.CDS.1392,group00643
TBepi149.genome.CDS.1018,group01510
TBepi149.genome.CDS.1511,group00287
TBepi149.genome.CDS.16,group05737
TBepi149.genome.CDS.1248,group05720
TBepi149.genome.CDS.1520,group00038
TBepi149.genome.CDS.1522,group00237
TBepi149.genome.CDS.1525,group00279
TBepi149.genome.CDS.950,group05754
TBepi149.genome.CDS.1527,group02499
TBepi149.genome.CDS.1526,group00128
TBepi149.genome.CDS.1529,group00044
TBepi149.genome.CDS.1241,group00658
TBepi149.genome.CDS.1242,group01283
TBepi149.genome.CDS.1243,group01042
TBepi149.genome.CDS.1244,group00432
TBepi149.genome.CDS.1245,group00596
TBepi149.genome.CDS.1246,group00579
TBepi149.genome.CDS.1247,group01474
TBepi149.genome.CDS.1745,group00988
TBepi149.genome.CDS.1744,group01613
TBepi149.genome.CDS.1747,group01310
TBepi149.genome.CDS.1746,group05744
TBepi149.genome.CDS.1741,group01334
TBepi149.genome.CDS.1740,group01224
TBepi149.genome.CDS.1743,group01410
TBepi149.genome.CDS.1742,group01333
TBepi149.genome.CDS.1424,group00181
TBepi149.genome.CDS.101,group10989
TBepi149.genome.CDS.1426,group01072
TBepi149.genome.CDS.1427,group00869
TBepi149.genome.CDS.1420,group00205
TBepi149.genome.CDS.1748,group01978
TBepi149.genome.CDS.1422,group00597
TBepi149.genome.CDS.1423,group00665
TBepi149.genome.CDS.1398,group02247
TBepi149.genome.CDS.1012,group00331
TBepi149.genome.CDS.1524,group00322
TBepi149.genome.CDS.1669,group02061
TBepi149.genome.CDS.974,group00706
TBepi149.genome.CDS.975,group01726
TBepi149.genome.CDS.976,group01686
TBepi149.genome.CDS.977,group01440
TBepi149.genome.CDS.970,group00380
TBepi149.genome.CDS.971,group00079
TBepi149.genome.CDS.972,group00403
TBepi149.genome.CDS.973,group00018
TBepi149.genome.CDS.978,group00255
TBepi149.genome.CDS.979,group00502
TBepi149.genome.CDS.1182,group00477
TBepi149.genome.CDS.1143,group00163
TBepi149.genome.CDS.1638,group01391
TBepi149.genome.CDS.1141,group00067
TBepi149.genome.CDS.1140,group00773
TBepi149.genome.CDS.1147,group00116
TBepi149.genome.CDS.1146,group00728
TBepi149.genome.CDS.1145,group00130
TBepi149.genome.CDS.1144,group00341
TBepi149.genome.CDS.1631,group00606
TBepi149.genome.CDS.1630,group04170
TBepi149.genome.CDS.1149,group00964
TBepi149.genome.CDS.1148,group00116
TBepi149.genome.CDS.1634,group00357
TBepi149.genome.CDS.1637,group00545
TBepi149.genome.CDS.1636,group00621
TBepi149.genome.CDS.1385,group10980
TBepi149.genome.CDS.1384,group02717
TBepi149.genome.CDS.1387,group00771
TBepi149.genome.CDS.1386,group05727
TBepi149.genome.CDS.1068,group00136
TBepi149.genome.CDS.1380,group01055
TBepi149.genome.CDS.1383,group01218
TBepi149.genome.CDS.1382,group02256
