MEint14260.genome.CDS.2676,group11715
MEint14260.genome.CDS.2287,group00050
MEint14260.genome.CDS.2286,group00139
MEint14260.genome.CDS.2285,group01632
MEint14260.genome.CDS.2284,group02314
MEint14260.genome.CDS.2283,group01593
MEint14260.genome.CDS.2282,group03428
MEint14260.genome.CDS.2281,group00673
MEint14260.genome.CDS.2280,group01411
MEint14260.genome.CDS.939,group11796
MEint14260.genome.CDS.3008,group02102
MEint14260.genome.CDS.3009,group00064
MEint14260.genome.CDS.3007,group01315
MEint14260.genome.CDS.3004,group00467
MEint14260.genome.CDS.3005,group03611
MEint14260.genome.CDS.3002,group02076
MEint14260.genome.CDS.3003,group01073
MEint14260.genome.CDS.3000,group11739
MEint14260.genome.CDS.3001,group01659
MEint14260.genome.CDS.1868,group01640
MEint14260.genome.CDS.1869,group03467
MEint14260.genome.CDS.1862,group01322
MEint14260.genome.CDS.1863,group01360
MEint14260.genome.CDS.1860,group01776
MEint14260.genome.CDS.1861,group11755
MEint14260.genome.CDS.1866,group01911
MEint14260.genome.CDS.1867,group02049
MEint14260.genome.CDS.1864,group00212
MEint14260.genome.CDS.1865,group01416
MEint14260.genome.CDS.2665,group02150
MEint14260.genome.CDS.2664,group00028
MEint14260.genome.CDS.2667,group02309
MEint14260.genome.CDS.2666,group00154
MEint14260.genome.CDS.2661,group01249
MEint14260.genome.CDS.2660,group01184
MEint14260.genome.CDS.2663,group01739
MEint14260.genome.CDS.2662,group01053
MEint14260.genome.CDS.2669,group00791
MEint14260.genome.CDS.2668,group01499
MEint14260.genome.CDS.2719,group05670
MEint14260.genome.CDS.2718,group01669
MEint14260.genome.CDS.1532,group01421
MEint14260.genome.CDS.1533,group02005
MEint14260.genome.CDS.1534,group00732
MEint14260.genome.CDS.1535,group02733
MEint14260.genome.CDS.1536,group01546
MEint14260.genome.CDS.1537,group00175
MEint14260.genome.CDS.2711,group01306
MEint14260.genome.CDS.1539,group01054
MEint14260.genome.CDS.2713,group00180
MEint14260.genome.CDS.2712,group01259
MEint14260.genome.CDS.2715,group00697
MEint14260.genome.CDS.2714,group00179
MEint14260.genome.CDS.2717,group03929
MEint14260.genome.CDS.2716,group01383
MEint14260.genome.CDS.2841,group02555
MEint14260.genome.CDS.1719,group00240
MEint14260.genome.CDS.2843,group01550
MEint14260.genome.CDS.2842,group00174
MEint14260.genome.CDS.2845,group02856
MEint14260.genome.CDS.2844,group01554
MEint14260.genome.CDS.2847,group00333
MEint14260.genome.CDS.2846,group01229
MEint14260.genome.CDS.1710,group01512
MEint14260.genome.CDS.1711,group02133
MEint14260.genome.CDS.1712,group00019
MEint14260.genome.CDS.1713,group00077
MEint14260.genome.CDS.1714,group01843
MEint14260.genome.CDS.1715,group01007
MEint14260.genome.CDS.1716,group01510
MEint14260.genome.CDS.1717,group00437
MEint14260.genome.CDS.1668,group00265
MEint14260.genome.CDS.1669,group01747
MEint14260.genome.CDS.1664,group00378
MEint14260.genome.CDS.1665,group00349
MEint14260.genome.CDS.1666,group00053
MEint14260.genome.CDS.1667,group00083
MEint14260.genome.CDS.1660,group00137
MEint14260.genome.CDS.1661,group00058
MEint14260.genome.CDS.1662,group00194
MEint14260.genome.CDS.1663,group00300
MEint14260.genome.CDS.1391,group11734
MEint14260.genome.CDS.1231,group02796
MEint14260.genome.CDS.2063,group01318
MEint14260.genome.CDS.2062,group01717
MEint14260.genome.CDS.2061,group00929
MEint14260.genome.CDS.2060,group00530
MEint14260.genome.CDS.2067,group02354
MEint14260.genome.CDS.2065,group03973
MEint14260.genome.CDS.2064,group01429
MEint14260.genome.CDS.2069,group02799
MEint14260.genome.CDS.2068,group02149
MEint14260.genome.CDS.1897,group01451
MEint14260.genome.CDS.1896,group01288
MEint14260.genome.CDS.1895,group03950
MEint14260.genome.CDS.1894,group00094
MEint14260.genome.CDS.1893,group00254
MEint14260.genome.CDS.1892,group00081
MEint14260.genome.CDS.1891,group00191
MEint14260.genome.CDS.1890,group03352
MEint14260.genome.CDS.1899,group00528
MEint14260.genome.CDS.1898,group00418
MEint14260.genome.CDS.723,group00977
MEint14260.genome.CDS.121,group01305
MEint14260.genome.CDS.2470,group01273
MEint14260.genome.CDS.2471,group11793
MEint14260.genome.CDS.2472,group11792
MEint14260.genome.CDS.2473,group01447
MEint14260.genome.CDS.2474,group01507
MEint14260.genome.CDS.2475,group01872
MEint14260.genome.CDS.2476,group01363
MEint14260.genome.CDS.2477,group00424
MEint14260.genome.CDS.2478,group00166
MEint14260.genome.CDS.1948,group00288
MEint14260.genome.CDS.2272,group00123
MEint14260.genome.CDS.2273,group01707
MEint14260.genome.CDS.2270,group02368
MEint14260.genome.CDS.2271,group02222
MEint14260.genome.CDS.2276,group00350
MEint14260.genome.CDS.2277,group01222
MEint14260.genome.CDS.2274,group01962
MEint14260.genome.CDS.2275,group00222
MEint14260.genome.CDS.2278,group00267
MEint14260.genome.CDS.2279,group01292
MEint14260.genome.CDS.3019,group03455
MEint14260.genome.CDS.3018,group02467
MEint14260.genome.CDS.909,group00694
MEint14260.genome.CDS.908,group01068
MEint14260.genome.CDS.3015,group03004
MEint14260.genome.CDS.3014,group03003
MEint14260.genome.CDS.3017,group02746
MEint14260.genome.CDS.904,group00334
MEint14260.genome.CDS.3011,group02042
MEint14260.genome.CDS.3010,group02206
MEint14260.genome.CDS.3013,group02203
MEint14260.genome.CDS.3012,group02041
MEint14260.genome.CDS.2386,group00056
MEint14260.genome.CDS.2387,group01493
MEint14260.genome.CDS.2384,group01660
MEint14260.genome.CDS.2385,group00575
MEint14260.genome.CDS.2382,group02313
MEint14260.genome.CDS.2383,group01084
MEint14260.genome.CDS.2380,group01614
MEint14260.genome.CDS.2381,group01338
MEint14260.genome.CDS.1871,group05008
MEint14260.genome.CDS.1870,group02816
MEint14260.genome.CDS.1873,group03946
MEint14260.genome.CDS.1872,group02782
MEint14260.genome.CDS.1875,group02204
MEint14260.genome.CDS.1874,group00340
MEint14260.genome.CDS.2388,group00255
MEint14260.genome.CDS.1876,group00011
MEint14260.genome.CDS.2508,group01552
MEint14260.genome.CDS.2498,group03350
MEint14260.genome.CDS.2499,group01704
MEint14260.genome.CDS.3050,group01420
MEint14260.genome.CDS.2492,group00526
MEint14260.genome.CDS.2493,group00189
MEint14260.genome.CDS.2496,group03071
MEint14260.genome.CDS.2497,group00009
MEint14260.genome.CDS.2494,group05011
MEint14260.genome.CDS.2495,group03072
MEint14260.genome.CDS.2658,group11714
MEint14260.genome.CDS.2659,group11713
MEint14260.genome.CDS.2650,group00154
MEint14260.genome.CDS.2651,group01993
MEint14260.genome.CDS.2652,group01699
MEint14260.genome.CDS.2653,group02145
MEint14260.genome.CDS.2654,group01417
MEint14260.genome.CDS.2656,group01723
MEint14260.genome.CDS.2657,group01814
MEint14260.genome.CDS.2500,group00554
MEint14260.genome.CDS.2501,group02797
MEint14260.genome.CDS.2728,group03179
MEint14260.genome.CDS.2729,group01673
MEint14260.genome.CDS.2724,group01367
MEint14260.genome.CDS.2725,group01470
MEint14260.genome.CDS.2726,group01086
MEint14260.genome.CDS.2727,group03012
MEint14260.genome.CDS.2720,group05671
MEint14260.genome.CDS.2721,group02141
MEint14260.genome.CDS.2722,group00908
MEint14260.genome.CDS.2723,group01195
MEint14260.genome.CDS.1096,group11717
MEint14260.genome.CDS.2875,group00123
MEint14260.genome.CDS.2876,group11728
MEint14260.genome.CDS.2877,group00494
MEint14260.genome.CDS.2870,group00253
MEint14260.genome.CDS.2871,group00474
MEint14260.genome.CDS.1709,group01511
MEint14260.genome.CDS.1708,group02420
MEint14260.genome.CDS.1707,group00576
MEint14260.genome.CDS.1706,group00088
MEint14260.genome.CDS.1705,group01294
MEint14260.genome.CDS.1704,group00458
MEint14260.genome.CDS.2878,group00462
MEint14260.genome.CDS.1702,group00244
MEint14260.genome.CDS.1701,group02817
MEint14260.genome.CDS.1700,group00337
MEint14260.genome.CDS.1673,group01296
MEint14260.genome.CDS.1672,group00113
MEint14260.genome.CDS.1671,group02228
MEint14260.genome.CDS.1670,group03178
MEint14260.genome.CDS.1676,group00959
MEint14260.genome.CDS.1675,group00370
MEint14260.genome.CDS.1674,group01401
MEint14260.genome.CDS.1679,group02567
MEint14260.genome.CDS.1678,group00430
MEint14260.genome.CDS.1387,group03222
MEint14260.genome.CDS.1385,group11736
MEint14260.genome.CDS.2016,group02804
MEint14260.genome.CDS.2017,group00861
MEint14260.genome.CDS.2014,group02616
MEint14260.genome.CDS.2015,group00598
MEint14260.genome.CDS.2012,group00000
MEint14260.genome.CDS.2013,group01709
MEint14260.genome.CDS.2010,group00510
MEint14260.genome.CDS.2011,group01182
MEint14260.genome.CDS.2018,group01424
MEint14260.genome.CDS.2019,group03011
MEint14260.genome.CDS.2128,group05668
MEint14260.genome.CDS.2129,group11767
MEint14260.genome.CDS.2122,group01409
MEint14260.genome.CDS.2123,group00431
MEint14260.genome.CDS.2120,group00163
MEint14260.genome.CDS.2121,group01771
MEint14260.genome.CDS.2126,group00116
MEint14260.genome.CDS.2127,group01912
MEint14260.genome.CDS.2124,group00389
MEint14260.genome.CDS.2125,group00426
MEint14260.genome.CDS.2467,group03967
MEint14260.genome.CDS.2466,group03968
MEint14260.genome.CDS.2465,group03961
MEint14260.genome.CDS.2464,group03969
MEint14260.genome.CDS.2463,group03058
MEint14260.genome.CDS.2462,group00941
MEint14260.genome.CDS.2461,group00779
MEint14260.genome.CDS.2460,group01540
MEint14260.genome.CDS.2469,group01497
MEint14260.genome.CDS.825,group01926
MEint14260.genome.CDS.355,group11757
MEint14260.genome.CDS.2261,group00250
MEint14260.genome.CDS.2260,group00219
MEint14260.genome.CDS.2263,group01801
MEint14260.genome.CDS.2262,group01408
MEint14260.genome.CDS.2264,group00245
MEint14260.genome.CDS.2267,group02811
MEint14260.genome.CDS.2266,group01096
MEint14260.genome.CDS.2269,group00438
MEint14260.genome.CDS.2268,group00369
MEint14260.genome.CDS.2422,group01595
MEint14260.genome.CDS.3020,group02417
MEint14260.genome.CDS.3021,group01842
MEint14260.genome.CDS.3022,group00863
MEint14260.genome.CDS.3023,group01412
MEint14260.genome.CDS.3024,group02943
MEint14260.genome.CDS.3025,group02568
MEint14260.genome.CDS.3026,group02187
MEint14260.genome.CDS.3027,group00390
MEint14260.genome.CDS.3028,group01610
MEint14260.genome.CDS.3029,group00328
MEint14260.genome.CDS.2395,group01784
MEint14260.genome.CDS.2397,group01881
MEint14260.genome.CDS.2396,group01785
MEint14260.genome.CDS.1848,group00075
MEint14260.genome.CDS.1849,group00164
MEint14260.genome.CDS.2393,group00023
MEint14260.genome.CDS.2392,group02225
MEint14260.genome.CDS.1844,group01215
MEint14260.genome.CDS.1845,group01577
MEint14260.genome.CDS.1846,group00197
MEint14260.genome.CDS.1847,group00472
MEint14260.genome.CDS.1840,group00315
MEint14260.genome.CDS.1841,group00358
MEint14260.genome.CDS.1842,group00861
MEint14260.genome.CDS.1843,group01738
MEint14260.genome.CDS.2489,group01097
MEint14260.genome.CDS.2488,group00371
MEint14260.genome.CDS.2481,group00085
MEint14260.genome.CDS.2480,group00041
MEint14260.genome.CDS.2483,group00101
MEint14260.genome.CDS.2482,group01790
MEint14260.genome.CDS.2485,group00295
MEint14260.genome.CDS.2484,group00196
MEint14260.genome.CDS.2487,group00170
MEint14260.genome.CDS.2649,group01574
MEint14260.genome.CDS.2648,group02015
MEint14260.genome.CDS.2647,group03060
MEint14260.genome.CDS.2646,group00161
MEint14260.genome.CDS.2645,group01045
MEint14260.genome.CDS.2644,group00433
MEint14260.genome.CDS.2643,group04987
MEint14260.genome.CDS.2642,group02752
MEint14260.genome.CDS.2641,group02753
MEint14260.genome.CDS.2640,group02534
MEint14260.genome.CDS.910,group05010
MEint14260.genome.CDS.911,group02578
MEint14260.genome.CDS.2733,group03664
MEint14260.genome.CDS.2732,group01163
MEint14260.genome.CDS.2731,group05672
MEint14260.genome.CDS.2730,group01162
MEint14260.genome.CDS.2737,group01634
MEint14260.genome.CDS.2736,group01777
MEint14260.genome.CDS.2735,group00127
MEint14260.genome.CDS.2734,group00383
MEint14260.genome.CDS.2739,group01928
MEint14260.genome.CDS.2738,group02221
MEint14260.genome.CDS.1606,group00876
MEint14260.genome.CDS.1607,group01807
MEint14260.genome.CDS.1605,group01143
MEint14260.genome.CDS.1602,group01046
MEint14260.genome.CDS.1603,group01643
MEint14260.genome.CDS.1600,group00021
MEint14260.genome.CDS.1601,group00395
MEint14260.genome.CDS.1608,group01045
MEint14260.genome.CDS.1609,group00073
MEint14260.genome.CDS.2869,group01945
MEint14260.genome.CDS.2868,group00420
MEint14260.genome.CDS.2863,group02351
MEint14260.genome.CDS.2862,group00122
MEint14260.genome.CDS.2861,group01991
MEint14260.genome.CDS.2860,group01036
MEint14260.genome.CDS.2867,group01651
MEint14260.genome.CDS.2866,group03075
MEint14260.genome.CDS.2865,group03988
MEint14260.genome.CDS.2864,group03989
MEint14260.genome.CDS.2391,group01496
MEint14260.genome.CDS.2390,group00045
MEint14260.genome.CDS.1280,group00345
MEint14260.genome.CDS.1284,group00298
MEint14260.genome.CDS.2399,group11785
MEint14260.genome.CDS.2398,group00691
MEint14260.genome.CDS.2005,group00863
MEint14260.genome.CDS.2004,group00473
MEint14260.genome.CDS.2007,group02417
MEint14260.genome.CDS.2006,group01842
MEint14260.genome.CDS.2000,group00649
MEint14260.genome.CDS.2003,group00678
MEint14260.genome.CDS.2009,group01014
MEint14260.genome.CDS.2008,group01609
MEint14260.genome.CDS.106,group01194
MEint14260.genome.CDS.2930,group00284
MEint14260.genome.CDS.2139,group01348
MEint14260.genome.CDS.2138,group02264
MEint14260.genome.CDS.2131,group00014
MEint14260.genome.CDS.2130,group01890
MEint14260.genome.CDS.2133,group01247
MEint14260.genome.CDS.2132,group01047
MEint14260.genome.CDS.2135,group01861
MEint14260.genome.CDS.2134,group01891
MEint14260.genome.CDS.2136,group01788
MEint14260.genome.CDS.3118,group00293
MEint14260.genome.CDS.2939,group02139
MEint14260.genome.CDS.2938,group03863
MEint14260.genome.CDS.2254,group11773
MEint14260.genome.CDS.2255,group00407
MEint14260.genome.CDS.2256,group00249
MEint14260.genome.CDS.2257,group00134
MEint14260.genome.CDS.2250,group00220
MEint14260.genome.CDS.2251,group00287
MEint14260.genome.CDS.2252,group02073
MEint14260.genome.CDS.2253,group00251
MEint14260.genome.CDS.2258,group00159
MEint14260.genome.CDS.2259,group00160
MEint14260.genome.CDS.3037,group01613
MEint14260.genome.CDS.3036,group01690
MEint14260.genome.CDS.3035,group01441
MEint14260.genome.CDS.3034,group00213
MEint14260.genome.CDS.3033,group11741
MEint14260.genome.CDS.3032,group02936
MEint14260.genome.CDS.3031,group03045
MEint14260.genome.CDS.3030,group05310
MEint14260.genome.CDS.3039,group01333
MEint14260.genome.CDS.3038,group01410
MEint14260.genome.CDS.1853,group00168
MEint14260.genome.CDS.1852,group00078
MEint14260.genome.CDS.1851,group01461
MEint14260.genome.CDS.1850,group00195
MEint14260.genome.CDS.1857,group00645
MEint14260.genome.CDS.1856,group02992
MEint14260.genome.CDS.1855,group02741
MEint14260.genome.CDS.1854,group02148
MEint14260.genome.CDS.1859,group00283
MEint14260.genome.CDS.1858,group01883
MEint14260.genome.CDS.1929,group11758
MEint14260.genome.CDS.1923,group00178
MEint14260.genome.CDS.2219,group00496
MEint14260.genome.CDS.2746,group00393
MEint14260.genome.CDS.2747,group00720
MEint14260.genome.CDS.2744,group00565
MEint14260.genome.CDS.2745,group00838
MEint14260.genome.CDS.2742,group02783
MEint14260.genome.CDS.2743,group00564
MEint14260.genome.CDS.2740,group05673
MEint14260.genome.CDS.2741,group00268
MEint14260.genome.CDS.2748,group00519
MEint14260.genome.CDS.2749,group02786
MEint14260.genome.CDS.1070,group02079
MEint14260.genome.CDS.1615,group01684
MEint14260.genome.CDS.1614,group00310
MEint14260.genome.CDS.1617,group00275
MEint14260.genome.CDS.1616,group00633
MEint14260.genome.CDS.1611,group00205
MEint14260.genome.CDS.1610,group01808
MEint14260.genome.CDS.1613,group00097
MEint14260.genome.CDS.1612,group00084
MEint14260.genome.CDS.1619,group01478
MEint14260.genome.CDS.1618,group11738
MEint14260.genome.CDS.2922,group00653
MEint14260.genome.CDS.2923,group01897
MEint14260.genome.CDS.2920,group00257
MEint14260.genome.CDS.2921,group02293
MEint14260.genome.CDS.2926,group00425
MEint14260.genome.CDS.2927,group00024
MEint14260.genome.CDS.2924,group00362
MEint14260.genome.CDS.2925,group00394
MEint14260.genome.CDS.2928,group00202
MEint14260.genome.CDS.2929,group00306
MEint14260.genome.CDS.2818,group04227
MEint14260.genome.CDS.2819,group01619
MEint14260.genome.CDS.2816,group03073
MEint14260.genome.CDS.2817,group00759
MEint14260.genome.CDS.2814,group01885
MEint14260.genome.CDS.2815,group02448
MEint14260.genome.CDS.2812,group05238
MEint14260.genome.CDS.2813,group04981
MEint14260.genome.CDS.2810,group01997
MEint14260.genome.CDS.2811,group00746
MEint14260.genome.CDS.2038,group01563
MEint14260.genome.CDS.2039,group00448
MEint14260.genome.CDS.2030,group01994
MEint14260.genome.CDS.2031,group01779
MEint14260.genome.CDS.2032,group01780
MEint14260.genome.CDS.2033,group01781
MEint14260.genome.CDS.2034,group00416
MEint14260.genome.CDS.2035,group01782
MEint14260.genome.CDS.2036,group01657
MEint14260.genome.CDS.2037,group01581
MEint14260.genome.CDS.1542,group01745
MEint14260.genome.CDS.2108,group01140
MEint14260.genome.CDS.2109,group02062
MEint14260.genome.CDS.2104,group11766
MEint14260.genome.CDS.111,group01888
MEint14260.genome.CDS.2106,group01137
MEint14260.genome.CDS.2107,group01753
MEint14260.genome.CDS.2100,group02599
MEint14260.genome.CDS.2101,group00907
MEint14260.genome.CDS.2102,group00936
MEint14260.genome.CDS.2103,group04985
MEint14260.genome.CDS.2248,group00237
MEint14260.genome.CDS.686,group00514
MEint14260.genome.CDS.2243,group00375
MEint14260.genome.CDS.2242,group00044
MEint14260.genome.CDS.2241,group02369
MEint14260.genome.CDS.2240,group11774
MEint14260.genome.CDS.2247,group00322
MEint14260.genome.CDS.2246,group00279
MEint14260.genome.CDS.2245,group00128
MEint14260.genome.CDS.2244,group01954
MEint14260.genome.CDS.757,group11781
MEint14260.genome.CDS.1912,group00594
MEint14260.genome.CDS.1913,group00595
MEint14260.genome.CDS.1910,group02046
MEint14260.genome.CDS.1911,group00522
MEint14260.genome.CDS.1916,group00611
MEint14260.genome.CDS.1917,group00715
MEint14260.genome.CDS.1914,group00616
MEint14260.genome.CDS.1915,group00688
MEint14260.genome.CDS.1918,group00764
MEint14260.genome.CDS.1919,group00825
MEint14260.genome.CDS.1826,group01812
MEint14260.genome.CDS.1827,group01433
MEint14260.genome.CDS.1824,group01638
MEint14260.genome.CDS.1825,group00053
MEint14260.genome.CDS.1822,group00061
MEint14260.genome.CDS.1823,group01489
MEint14260.genome.CDS.1820,group00327
MEint14260.genome.CDS.1821,group02155
MEint14260.genome.CDS.1828,group01490
MEint14260.genome.CDS.1829,group01718
MEint14260.genome.CDS.2754,group03415
MEint14260.genome.CDS.2757,group00214
MEint14260.genome.CDS.2756,group00281
MEint14260.genome.CDS.2751,group00584
MEint14260.genome.CDS.2750,group01955
MEint14260.genome.CDS.2753,group00286
MEint14260.genome.CDS.2752,group11719
MEint14260.genome.CDS.2759,group00409
MEint14260.genome.CDS.2758,group00280
MEint14260.genome.CDS.1596,group00030
MEint14260.genome.CDS.1597,group00037
MEint14260.genome.CDS.1594,group01372
MEint14260.genome.CDS.1595,group01216
MEint14260.genome.CDS.1592,group00606
MEint14260.genome.CDS.1593,group01217
MEint14260.genome.CDS.1590,group00360
MEint14260.genome.CDS.1591,group01241
MEint14260.genome.CDS.1598,group00573
MEint14260.genome.CDS.1599,group01847
MEint14260.genome.CDS.1442,group03451
MEint14260.genome.CDS.1448,group01303
MEint14260.genome.CDS.1813,group01282
MEint14260.genome.CDS.1812,group00738
MEint14260.genome.CDS.2931,group00382
MEint14260.genome.CDS.1629,group02523
MEint14260.genome.CDS.2933,group00363
MEint14260.genome.CDS.2932,group02928
MEint14260.genome.CDS.2935,group02573
MEint14260.genome.CDS.2934,group11729
MEint14260.genome.CDS.2937,group11730
MEint14260.genome.CDS.2936,group00107
MEint14260.genome.CDS.1620,group01358
MEint14260.genome.CDS.1621,group00242
MEint14260.genome.CDS.1622,group01702
MEint14260.genome.CDS.1623,group00686
MEint14260.genome.CDS.1624,group01353
MEint14260.genome.CDS.1625,group02001
MEint14260.genome.CDS.1626,group01620
MEint14260.genome.CDS.1627,group02520
MEint14260.genome.CDS.2809,group02072
MEint14260.genome.CDS.2808,group11724
MEint14260.genome.CDS.2805,group00532
MEint14260.genome.CDS.2804,group00470
MEint14260.genome.CDS.2807,group00307
MEint14260.genome.CDS.2806,group00533
MEint14260.genome.CDS.2801,group00743
MEint14260.genome.CDS.2800,group00354
MEint14260.genome.CDS.2803,group02393
MEint14260.genome.CDS.2802,group00602
MEint14260.genome.CDS.2029,group00073
MEint14260.genome.CDS.2028,group01206
MEint14260.genome.CDS.2027,group01960
MEint14260.genome.CDS.2026,group01170
MEint14260.genome.CDS.2025,group01191
MEint14260.genome.CDS.2024,group01181
MEint14260.genome.CDS.2023,group01778
MEint14260.genome.CDS.2022,group00025
MEint14260.genome.CDS.2021,group11762
MEint14260.genome.CDS.2020,group03179
MEint14260.genome.CDS.2113,group00386
MEint14260.genome.CDS.2112,group02045
MEint14260.genome.CDS.2111,group02635
MEint14260.genome.CDS.2110,group01442
MEint14260.genome.CDS.2117,group00310
MEint14260.genome.CDS.2116,group00266
MEint14260.genome.CDS.2115,group00147
MEint14260.genome.CDS.2114,group03008
MEint14260.genome.CDS.2119,group00190
MEint14260.genome.CDS.2118,group00067
MEint14260.genome.CDS.2896,group00444
MEint14260.genome.CDS.2238,group00546
MEint14260.genome.CDS.1768,group01262
MEint14260.genome.CDS.2237,group01624
MEint14260.genome.CDS.2234,group00976
MEint14260.genome.CDS.2235,group01487
MEint14260.genome.CDS.2232,group02454
MEint14260.genome.CDS.2233,group01996
MEint14260.genome.CDS.2230,group00054
MEint14260.genome.CDS.2231,group01413
MEint14260.genome.CDS.762,group11777
MEint14260.genome.CDS.761,group11778
MEint14260.genome.CDS.1901,group00029
MEint14260.genome.CDS.1900,group00417
MEint14260.genome.CDS.1903,group11756
MEint14260.genome.CDS.1902,group00305
MEint14260.genome.CDS.1905,group00368
MEint14260.genome.CDS.1904,group02162
MEint14260.genome.CDS.1907,group00401
MEint14260.genome.CDS.1906,group02319
MEint14260.genome.CDS.1909,group02855
MEint14260.genome.CDS.1908,group01328
MEint14260.genome.CDS.2580,group00521
MEint14260.genome.CDS.2581,group00689
MEint14260.genome.CDS.2582,group11799
MEint14260.genome.CDS.2583,group01748
MEint14260.genome.CDS.2584,group00885
MEint14260.genome.CDS.2585,group00355
MEint14260.genome.CDS.2586,group00361
MEint14260.genome.CDS.2587,group01942
MEint14260.genome.CDS.2588,group02208
MEint14260.genome.CDS.2589,group01813
MEint14260.genome.CDS.2898,group00063
MEint14260.genome.CDS.940,group01611
MEint14260.genome.CDS.1835,group00233
MEint14260.genome.CDS.1834,group01075
MEint14260.genome.CDS.1837,group01428
MEint14260.genome.CDS.1836,group00385
MEint14260.genome.CDS.1831,group01720
MEint14260.genome.CDS.1833,group00626
MEint14260.genome.CDS.1832,group01722
MEint14260.genome.CDS.1839,group00359
MEint14260.genome.CDS.1838,group01160
MEint14260.genome.CDS.2342,group03917
MEint14260.genome.CDS.2343,group11780
MEint14260.genome.CDS.2340,group04970
MEint14260.genome.CDS.2341,group02497
MEint14260.genome.CDS.2346,group11775
MEint14260.genome.CDS.2347,group01520
MEint14260.genome.CDS.2344,group11779
MEint14260.genome.CDS.2345,group11776
MEint14260.genome.CDS.2348,group02460
MEint14260.genome.CDS.2349,group00040
MEint14260.genome.CDS.2694,group00184
MEint14260.genome.CDS.2695,group00535
MEint14260.genome.CDS.2696,group02557
MEint14260.genome.CDS.2697,group00648
MEint14260.genome.CDS.2690,group11716
MEint14260.genome.CDS.2691,group00954
MEint14260.genome.CDS.2692,group03068
MEint14260.genome.CDS.2693,group00505
MEint14260.genome.CDS.2698,group01742
MEint14260.genome.CDS.2699,group03049
MEint14260.genome.CDS.2872,group00347
MEint14260.genome.CDS.2873,group00346
