MEint283.genome.CDS.1178,group00581
MEint283.genome.CDS.1253,group00771
MEint283.genome.CDS.1428,group00103
MEint283.genome.CDS.1250,group00733
MEint283.genome.CDS.1257,group00643
MEint283.genome.CDS.1256,group00669
MEint283.genome.CDS.1255,group00801
MEint283.genome.CDS.1429,group00209
MEint283.genome.CDS.897,group00965
MEint283.genome.CDS.914,group00252
MEint283.genome.CDS.1461,group03580
MEint283.genome.CDS.939,group00036
MEint283.genome.CDS.915,group00366
MEint283.genome.CDS.895,group00290
MEint283.genome.CDS.894,group00222
MEint283.genome.CDS.893,group00877
MEint283.genome.CDS.1467,group01758
MEint283.genome.CDS.1039,group01081
MEint283.genome.CDS.1426,group00039
MEint283.genome.CDS.1427,group00087
MEint283.genome.CDS.1466,group04194
MEint283.genome.CDS.959,group00977
MEint283.genome.CDS.1468,group00788
MEint283.genome.CDS.957,group00151
MEint283.genome.CDS.899,group00832
MEint283.genome.CDS.898,group00722
MEint283.genome.CDS.1143,group00092
MEint283.genome.CDS.1380,group00094
MEint283.genome.CDS.908,group00916
MEint283.genome.CDS.1141,group00389
MEint283.genome.CDS.1140,group00431
MEint283.genome.CDS.1411,group00360
MEint283.genome.CDS.1146,group00198
MEint283.genome.CDS.1145,group00419
MEint283.genome.CDS.1412,group00498
MEint283.genome.CDS.868,group00677
MEint283.genome.CDS.869,group00276
MEint283.genome.CDS.862,group00772
MEint283.genome.CDS.860,group00336
MEint283.genome.CDS.861,group00601
MEint283.genome.CDS.866,group00999
MEint283.genome.CDS.867,group00703
MEint283.genome.CDS.864,group00277
MEint283.genome.CDS.865,group00355
MEint283.genome.CDS.884,group00295
MEint283.genome.CDS.885,group00371
MEint283.genome.CDS.929,group00396
MEint283.genome.CDS.887,group00172
MEint283.genome.CDS.880,group00630
MEint283.genome.CDS.881,group00591
MEint283.genome.CDS.1475,group01549
MEint283.genome.CDS.1474,group01521
MEint283.genome.CDS.923,group00234
MEint283.genome.CDS.922,group00305
MEint283.genome.CDS.921,group00444
MEint283.genome.CDS.1478,group01318
MEint283.genome.CDS.888,group00145
MEint283.genome.CDS.889,group01005
MEint283.genome.CDS.925,group01029
MEint283.genome.CDS.924,group00135
MEint283.genome.CDS.1176,group00698
MEint283.genome.CDS.1012,group00111
MEint283.genome.CDS.1174,group00644
MEint283.genome.CDS.1175,group00723
MEint283.genome.CDS.1172,group00823
MEint283.genome.CDS.1173,group00005
MEint283.genome.CDS.1170,group00763
MEint283.genome.CDS.1171,group00615
MEint283.genome.CDS.817,group00131
MEint283.genome.CDS.816,group00100
MEint283.genome.CDS.815,group00099
MEint283.genome.CDS.814,group00700
MEint283.genome.CDS.813,group00566
MEint283.genome.CDS.812,group00675
MEint283.genome.CDS.811,group00271
MEint283.genome.CDS.810,group00239
MEint283.genome.CDS.1386,group00553
MEint283.genome.CDS.1079,group00228
MEint283.genome.CDS.1078,group00140
MEint283.genome.CDS.1077,group00408
MEint283.genome.CDS.1076,group00388
MEint283.genome.CDS.1075,group00507
MEint283.genome.CDS.1074,group00506
MEint283.genome.CDS.1073,group00269
MEint283.genome.CDS.1072,group00780
MEint283.genome.CDS.1071,group00996
MEint283.genome.CDS.1070,group00119
MEint283.genome.CDS.1217,group00730
MEint283.genome.CDS.1216,group00052
MEint283.genome.CDS.1215,group00590
MEint283.genome.CDS.1214,group01002
MEint283.genome.CDS.1213,group00668
MEint283.genome.CDS.1212,group01289
MEint283.genome.CDS.1211,group00029
MEint283.genome.CDS.1359,group01211
MEint283.genome.CDS.1356,group01101
MEint283.genome.CDS.1357,group00655
MEint283.genome.CDS.1354,group00218
MEint283.genome.CDS.1355,group00607
MEint283.genome.CDS.1352,group00249
MEint283.genome.CDS.1353,group00407
MEint283.genome.CDS.1350,group00699
MEint283.genome.CDS.1351,group00674
MEint283.genome.CDS.1060,group00980
MEint283.genome.CDS.1388,group00855
MEint283.genome.CDS.761,group00689
MEint283.genome.CDS.763,group00734
MEint283.genome.CDS.762,group00774
MEint283.genome.CDS.1288,group14054
MEint283.genome.CDS.764,group00596
MEint283.genome.CDS.767,group00766
MEint283.genome.CDS.766,group00260
MEint283.genome.CDS.1284,group03022
MEint283.genome.CDS.768,group00044
MEint283.genome.CDS.1286,group02913
MEint283.genome.CDS.1287,group00010
MEint283.genome.CDS.1280,group00124
MEint283.genome.CDS.1281,group00156
MEint283.genome.CDS.1282,group00373
MEint283.genome.CDS.1283,group02031
MEint283.genome.CDS.1509,group00451
MEint283.genome.CDS.1508,group00970
MEint283.genome.CDS.1252,group00557
MEint283.genome.CDS.1503,group00034
MEint283.genome.CDS.1502,group00803
MEint283.genome.CDS.1501,group01243
MEint283.genome.CDS.1500,group01246
MEint283.genome.CDS.1507,group00835
MEint283.genome.CDS.1506,group00586
MEint283.genome.CDS.1505,group01153
MEint283.genome.CDS.1504,group00421
MEint283.genome.CDS.958,group00095
MEint283.genome.CDS.1051,group00322
MEint283.genome.CDS.1254,group00666
MEint283.genome.CDS.1050,group00279
MEint283.genome.CDS.1459,group01309
MEint283.genome.CDS.809,group00717
MEint283.genome.CDS.1294,group00600
MEint283.genome.CDS.1458,group01387
MEint283.genome.CDS.1133,group00616
MEint283.genome.CDS.74,group00685
MEint283.genome.CDS.1059,group00753
MEint283.genome.CDS.78,group00798
MEint283.genome.CDS.1369,group00346
MEint283.genome.CDS.1111,group00030
MEint283.genome.CDS.1368,group00345
MEint283.genome.CDS.1130,group00522
MEint283.genome.CDS.937,group00905
MEint283.genome.CDS.790,group00542
MEint283.genome.CDS.791,group00056
MEint283.genome.CDS.792,group00636
MEint283.genome.CDS.793,group00011
MEint283.genome.CDS.794,group01728
MEint283.genome.CDS.795,group00860
MEint283.genome.CDS.796,group00479
MEint283.genome.CDS.797,group00352
MEint283.genome.CDS.798,group00073
MEint283.genome.CDS.799,group00096
MEint283.genome.CDS.1131,group00594
MEint283.genome.CDS.1125,group00523
MEint283.genome.CDS.841,group00664
MEint283.genome.CDS.1208,group00817
MEint283.genome.CDS.842,group00197
MEint283.genome.CDS.1209,group00787
MEint283.genome.CDS.1132,group00595
MEint283.genome.CDS.852,group00294
MEint283.genome.CDS.998,group00765
MEint283.genome.CDS.850,group00085
MEint283.genome.CDS.857,group00120
MEint283.genome.CDS.856,group00335
MEint283.genome.CDS.855,group00125
MEint283.genome.CDS.1135,group00688
MEint283.genome.CDS.992,group00985
MEint283.genome.CDS.844,group00330
MEint283.genome.CDS.1138,group00089
MEint283.genome.CDS.1136,group00611
MEint283.genome.CDS.996,group00109
MEint283.genome.CDS.997,group00317
MEint283.genome.CDS.919,group00227
MEint283.genome.CDS.845,group00213
MEint283.genome.CDS.1123,group00282
MEint283.genome.CDS.1122,group14050
MEint283.genome.CDS.1324,group00990
MEint283.genome.CDS.1091,group01021
MEint283.genome.CDS.975,group00226
MEint283.genome.CDS.1093,group00023
MEint283.genome.CDS.977,group00152
MEint283.genome.CDS.970,group00578
MEint283.genome.CDS.971,group00654
MEint283.genome.CDS.1097,group05404
MEint283.genome.CDS.1096,group00050
MEint283.genome.CDS.1099,group00745
MEint283.genome.CDS.1483,group00546
MEint283.genome.CDS.1480,group00828
MEint283.genome.CDS.1481,group01019
MEint283.genome.CDS.978,group00060
MEint283.genome.CDS.1487,group01077
MEint283.genome.CDS.1484,group00033
MEint283.genome.CDS.1485,group00633
MEint283.genome.CDS.1006,group00146
MEint283.genome.CDS.1004,group00013
MEint283.genome.CDS.1005,group00126
MEint283.genome.CDS.1002,group00548
MEint283.genome.CDS.1003,group00186
MEint283.genome.CDS.1000,group00246
MEint283.genome.CDS.1438,group00350
MEint283.genome.CDS.1437,group00267
MEint283.genome.CDS.1436,group00673
MEint283.genome.CDS.1435,group00903
MEint283.genome.CDS.1434,group00298
MEint283.genome.CDS.1433,group00008
MEint283.genome.CDS.1432,group00171
MEint283.genome.CDS.1008,group00338
MEint283.genome.CDS.1430,group00511
MEint283.genome.CDS.1322,group00547
MEint283.genome.CDS.1543,group01028
MEint283.genome.CDS.1542,group00374
MEint283.genome.CDS.1541,group00393
MEint283.genome.CDS.1269,group00265
MEint283.genome.CDS.1266,group00656
MEint283.genome.CDS.1267,group00187
MEint283.genome.CDS.1264,group04809
MEint283.genome.CDS.1265,group00207
MEint283.genome.CDS.1262,group00613
MEint283.genome.CDS.1263,group01481
MEint283.genome.CDS.1260,group00337
MEint283.genome.CDS.1261,group01031
MEint283.genome.CDS.1318,group00480
MEint283.genome.CDS.1319,group00138
MEint283.genome.CDS.1321,group00484
MEint283.genome.CDS.1312,group00492
MEint283.genome.CDS.1313,group00461
MEint283.genome.CDS.1310,group00326
MEint283.genome.CDS.1311,group00404
MEint283.genome.CDS.1316,group00133
MEint283.genome.CDS.1317,group00831
MEint283.genome.CDS.1314,group01558
MEint283.genome.CDS.1315,group00880
MEint283.genome.CDS.772,group00925
MEint283.genome.CDS.905,group00195
MEint283.genome.CDS.1320,group00323
MEint283.genome.CDS.904,group00164
MEint283.genome.CDS.1022,group00627
MEint283.genome.CDS.1023,group00205
MEint283.genome.CDS.773,group00279
MEint283.genome.CDS.973,group00750
MEint283.genome.CDS.1024,group00879
MEint283.genome.CDS.900,group00812
MEint283.genome.CDS.1026,group00132
MEint283.genome.CDS.1027,group00155
MEint283.genome.CDS.1406,group00413
MEint283.genome.CDS.1028,group00567
MEint283.genome.CDS.1450,group00620
MEint283.genome.CDS.945,group00112
MEint283.genome.CDS.944,group00524
MEint283.genome.CDS.1452,group00735
MEint283.genome.CDS.947,group00853
MEint283.genome.CDS.1455,group00811
MEint283.genome.CDS.1454,group00704
MEint283.genome.CDS.1495,group02334
MEint283.genome.CDS.948,group00059
MEint283.genome.CDS.1445,group00233
MEint283.genome.CDS.1323,group00499
MEint283.genome.CDS.1402,group00364
MEint283.genome.CDS.1403,group00488
MEint283.genome.CDS.1037,group01331
MEint283.genome.CDS.1152,group00579
MEint283.genome.CDS.938,group00867
MEint283.genome.CDS.1447,group00890
MEint283.genome.CDS.1196,group00062
MEint283.genome.CDS.1401,group00080
MEint283.genome.CDS.1442,group00123
MEint283.genome.CDS.1191,group00747
MEint283.genome.CDS.1440,group00229
MEint283.genome.CDS.1441,group00807
MEint283.genome.CDS.930,group00930
MEint283.genome.CDS.931,group01025
MEint283.genome.CDS.932,group01347
MEint283.genome.CDS.933,group00339
MEint283.genome.CDS.934,group01134
MEint283.genome.CDS.1199,group00248
MEint283.genome.CDS.936,group00430
MEint283.genome.CDS.1449,group00799
MEint283.genome.CDS.1446,group00385
MEint283.genome.CDS.808,group00089
MEint283.genome.CDS.1156,group00684
MEint283.genome.CDS.1519,group00270
MEint283.genome.CDS.804,group01001
MEint283.genome.CDS.805,group00816
MEint283.genome.CDS.806,group01004
MEint283.genome.CDS.807,group00628
MEint283.genome.CDS.800,group00629
MEint283.genome.CDS.1444,group00420
MEint283.genome.CDS.802,group00974
MEint283.genome.CDS.803,group01376
MEint283.genome.CDS.1042,group01235
MEint283.genome.CDS.1043,group00692
MEint283.genome.CDS.1040,group00474
MEint283.genome.CDS.1041,group01236
MEint283.genome.CDS.1046,group00353
MEint283.genome.CDS.1047,group00308
MEint283.genome.CDS.1044,group01066
MEint283.genome.CDS.1045,group00574
MEint283.genome.CDS.1161,group00683
MEint283.genome.CDS.1160,group01087
MEint283.genome.CDS.1048,group00889
MEint283.genome.CDS.1162,group00911
MEint283.genome.CDS.1165,group01584
MEint283.genome.CDS.1164,group01127
MEint283.genome.CDS.1167,group00434
MEint283.genome.CDS.1443,group00758
MEint283.genome.CDS.1192,group00115
MEint283.genome.CDS.979,group00057
MEint283.genome.CDS.1193,group00122
MEint283.genome.CDS.1341,group01270
MEint283.genome.CDS.1340,group00354
MEint283.genome.CDS.1343,group00971
MEint283.genome.CDS.1342,group01220
MEint283.genome.CDS.1345,group00392
MEint283.genome.CDS.1344,group00275
MEint283.genome.CDS.1347,group00453
MEint283.genome.CDS.1346,group00012
MEint283.genome.CDS.1349,group02825
MEint283.genome.CDS.1348,group00471
MEint283.genome.CDS.999,group00090
MEint283.genome.CDS.1392,group00533
MEint283.genome.CDS.1393,group00307
MEint283.genome.CDS.1198,group00986
MEint283.genome.CDS.935,group01110
MEint283.genome.CDS.1328,group00719
MEint283.genome.CDS.1448,group00736
MEint283.genome.CDS.1299,group00107
MEint283.genome.CDS.779,group00815
MEint283.genome.CDS.776,group00224
MEint283.genome.CDS.1296,group00415
MEint283.genome.CDS.774,group14051
MEint283.genome.CDS.775,group00984
MEint283.genome.CDS.1293,group00585
MEint283.genome.CDS.1292,group01379
MEint283.genome.CDS.1291,group01027
MEint283.genome.CDS.1290,group01290
MEint283.genome.CDS.853,group00166
MEint283.genome.CDS.1538,group00551
MEint283.genome.CDS.1539,group00617
MEint283.genome.CDS.1536,group00904
MEint283.genome.CDS.1537,group00710
MEint283.genome.CDS.1534,group00973
MEint283.genome.CDS.1535,group00878
MEint283.genome.CDS.1532,group00430
MEint283.genome.CDS.1533,group00905
MEint283.genome.CDS.1530,group01134
MEint283.genome.CDS.1531,group01110
MEint283.genome.CDS.1248,group00490
MEint283.genome.CDS.1228,group00953
MEint283.genome.CDS.1229,group00805
MEint283.genome.CDS.1249,group00489
MEint283.genome.CDS.1222,group14053
MEint283.genome.CDS.1223,group00411
MEint283.genome.CDS.1220,group00980
MEint283.genome.CDS.1221,group00753
MEint283.genome.CDS.1226,group00070
MEint283.genome.CDS.1227,group00827
MEint283.genome.CDS.1224,group00165
MEint283.genome.CDS.1225,group00054
MEint283.genome.CDS.1016,group00544
MEint283.genome.CDS.1524,group01330
MEint283.genome.CDS.206,group00114
MEint283.genome.CDS.1398,group00379
MEint283.genome.CDS.801,group00681
MEint283.genome.CDS.1240,group00712
MEint283.genome.CDS.1241,group00009
MEint283.genome.CDS.859,group00040
MEint283.genome.CDS.1169,group03038
MEint283.genome.CDS.927,group00818
MEint283.genome.CDS.1243,group00418
MEint283.genome.CDS.67,group01037
MEint283.genome.CDS.1168,group00788
MEint283.genome.CDS.1245,group00417
MEint283.genome.CDS.167,group00956
MEint283.genome.CDS.993,group00016
MEint283.genome.CDS.1163,group01008
MEint283.genome.CDS.1271,group00053
MEint283.genome.CDS.1049,group00925
MEint283.genome.CDS.1379,group00254
MEint283.genome.CDS.990,group01158
MEint283.genome.CDS.840,group00672
MEint283.genome.CDS.1124,group00457
MEint283.genome.CDS.1127,group00619
MEint283.genome.CDS.843,group00514
MEint283.genome.CDS.1121,group01005
MEint283.genome.CDS.1120,group00244
MEint283.genome.CDS.846,group00196
MEint283.genome.CDS.847,group00101
MEint283.genome.CDS.848,group00077
MEint283.genome.CDS.849,group00019
MEint283.genome.CDS.1166,group02267
MEint283.genome.CDS.1129,group00610
MEint283.genome.CDS.1128,group00618
MEint283.genome.CDS.1335,group00250
MEint283.genome.CDS.991,group01013
MEint283.genome.CDS.941,group02444
MEint283.genome.CDS.940,group00740
MEint283.genome.CDS.943,group00987
MEint283.genome.CDS.942,group00181
MEint283.genome.CDS.1499,group02837
MEint283.genome.CDS.1498,group14060
MEint283.genome.CDS.1142,group14052
MEint283.genome.CDS.946,group00104
MEint283.genome.CDS.949,group00158
MEint283.genome.CDS.1494,group02333
MEint283.genome.CDS.1497,group00012
MEint283.genome.CDS.1496,group02173
MEint283.genome.CDS.1491,group00907
MEint283.genome.CDS.1490,group00472
MEint283.genome.CDS.1493,group01131
MEint283.genome.CDS.1492,group02218
MEint283.genome.CDS.1150,group00259
MEint283.genome.CDS.1151,group01234
MEint283.genome.CDS.1400,group00291
MEint283.genome.CDS.1153,group04180
MEint283.genome.CDS.1154,group00319
MEint283.genome.CDS.1407,group00881
MEint283.genome.CDS.1404,group00857
MEint283.genome.CDS.1405,group00824
MEint283.genome.CDS.1158,group00870
MEint283.genome.CDS.1159,group00117
MEint283.genome.CDS.1408,group00441
MEint283.genome.CDS.1409,group00331
MEint283.genome.CDS.851,group00041
MEint283.genome.CDS.1019,group00188
MEint283.genome.CDS.1018,group00193
MEint283.genome.CDS.1390,group00470
MEint283.genome.CDS.1391,group00532
MEint283.genome.CDS.1396,group01063
MEint283.genome.CDS.1397,group00141
MEint283.genome.CDS.1394,group00534
MEint283.genome.CDS.1395,group00535
MEint283.genome.CDS.1011,group00147
MEint283.genome.CDS.1010,group00066
MEint283.genome.CDS.1013,group00067
MEint283.genome.CDS.1399,group00491
MEint283.genome.CDS.1015,group00163
MEint283.genome.CDS.1014,group00190
MEint283.genome.CDS.1017,group00592
MEint283.genome.CDS.1137,group00715
MEint283.genome.CDS.1488,group03123
MEint283.genome.CDS.1134,group00328
MEint283.genome.CDS.854,group00757
MEint283.genome.CDS.1378,group00081
MEint283.genome.CDS.1270,group00083
MEint283.genome.CDS.1273,group00378
MEint283.genome.CDS.1272,group00349
MEint283.genome.CDS.1275,group00194
MEint283.genome.CDS.1274,group00300
MEint283.genome.CDS.1277,group00901
MEint283.genome.CDS.1276,group00168
MEint283.genome.CDS.1279,group00292
MEint283.genome.CDS.1371,group00658
MEint283.genome.CDS.1372,group00240
MEint283.genome.CDS.1373,group00225
MEint283.genome.CDS.1374,group00437
MEint283.genome.CDS.1375,group00245
MEint283.genome.CDS.1376,group14057
MEint283.genome.CDS.1377,group00191
MEint283.genome.CDS.1139,group00436
MEint283.genome.CDS.1309,group00445
MEint283.genome.CDS.1308,group00268
MEint283.genome.CDS.1305,group00313
MEint283.genome.CDS.1304,group00859
MEint283.genome.CDS.1307,group00314
MEint283.genome.CDS.1306,group00659
MEint283.genome.CDS.1301,group00518
MEint283.genome.CDS.1300,group00286
MEint283.genome.CDS.1303,group00162
MEint283.genome.CDS.1302,group00868
MEint283.genome.CDS.995,group00342
MEint283.genome.CDS.120,group00476
MEint283.genome.CDS.243,group00065
MEint283.genome.CDS.858,group00110
MEint283.genome.CDS.11,group00521
MEint283.genome.CDS.1232,group00406
MEint283.genome.CDS.911,group00526
MEint283.genome.CDS.1473,group01340
MEint283.genome.CDS.1472,group00786
MEint283.genome.CDS.1105,group01015
MEint283.genome.CDS.974,group01093
MEint283.genome.CDS.1090,group01307
MEint283.genome.CDS.917,group00412
MEint283.genome.CDS.976,group00906
MEint283.genome.CDS.1092,group01320
MEint283.genome.CDS.1482,group00022
MEint283.genome.CDS.1471,group00598
MEint283.genome.CDS.1095,group00577
MEint283.genome.CDS.231,group00004
MEint283.genome.CDS.1094,group00199
MEint283.genome.CDS.972,group00455
MEint283.genome.CDS.777,group00327
MEint283.genome.CDS.1187,group00924
MEint283.genome.CDS.1186,group01156
MEint283.genome.CDS.1185,group00937
MEint283.genome.CDS.1184,group01126
MEint283.genome.CDS.1183,group00575
MEint283.genome.CDS.1182,group00826
MEint283.genome.CDS.1181,group00045
MEint283.genome.CDS.1180,group00637
MEint283.genome.CDS.1439,group00609
MEint283.genome.CDS.1189,group00702
MEint283.genome.CDS.1188,group00018
MEint283.genome.CDS.839,group00632
MEint283.genome.CDS.838,group00278
MEint283.genome.CDS.831,group00851
MEint283.genome.CDS.1486,group00952
MEint283.genome.CDS.833,group00391
MEint283.genome.CDS.835,group00651
MEint283.genome.CDS.834,group00589
MEint283.genome.CDS.837,group00210
MEint283.genome.CDS.836,group00784
MEint283.genome.CDS.1055,group00287
MEint283.genome.CDS.1054,group00220
MEint283.genome.CDS.1057,group00372
MEint283.genome.CDS.1056,group00251
MEint283.genome.CDS.1118,group00312
MEint283.genome.CDS.1119,group00708
MEint283.genome.CDS.1053,group00459
MEint283.genome.CDS.1052,group00237
MEint283.genome.CDS.1114,group00909
MEint283.genome.CDS.1115,group00088
MEint283.genome.CDS.1116,group00888
MEint283.genome.CDS.1117,group00458
MEint283.genome.CDS.1110,group00184
MEint283.genome.CDS.1058,group00442
MEint283.genome.CDS.1112,group00243
MEint283.genome.CDS.1113,group00321
MEint283.genome.CDS.778,group00967
MEint283.genome.CDS.1298,group00527
MEint283.genome.CDS.1334,group01105
MEint283.genome.CDS.1297,group00556
MEint283.genome.CDS.1336,group00219
MEint283.genome.CDS.1337,group00160
MEint283.genome.CDS.1330,group00235
MEint283.genome.CDS.1331,group00414
MEint283.genome.CDS.1332,group14056
MEint283.genome.CDS.1333,group00245
MEint283.genome.CDS.1338,group00159
MEint283.genome.CDS.1295,group00493
MEint283.genome.CDS.1020,group00086
MEint283.genome.CDS.1021,group00084
MEint283.genome.CDS.907,group00211
MEint283.genome.CDS.906,group00182
MEint283.genome.CDS.901,group00211
MEint283.genome.CDS.1025,group00127
MEint283.genome.CDS.1339,group00134
MEint283.genome.CDS.902,group00182
MEint283.genome.CDS.1451,group00343
MEint283.genome.CDS.1029,group00782
